attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
149,12,exumda01,146,44,363,58,Dante Exum,1228,80,[<Position.POINT_GUARD: 'POINT GUARD'>],155,26,21,21,Team.UTAH_JAZZ,412,73,66,111,30,102
6,40,farieke01,124,0,416,131,Kenneth Faried,1296,59,[<Position.POWER_FORWARD: 'POWER FORWARD'>],228,34,27,43,Team.DENVER_NUGGETS,587,189,61,55,183,279
9,0,farmajo01,1,4,12,0,Jordan Farmar,35,3,[<Position.POINT_GUARD: 'POINT GUARD'>],4,0,30,2,Team.SACRAMENTO_KINGS,12,0,2,9,1,2
10,40,favorde01,103,3,417,67,Derrick Favors,1186,60,[<Position.POWER_FORWARD: 'POWER FORWARD'>],203,39,25,45,Team.UTAH_JAZZ,476,109,50,56,92,213
22,7,feldeka01,38,7,158,35,Kay Felder,386,30,[<Position.POINT_GUARD: 'POINT GUARD'>],62,0,21,18,Team.CLEVELAND_CAVALIERS,166,49,42,58,3,38
0,17,feliccr01,110,0,221,60,Cristiano Felício,1040,33,[<Position.CENTER: 'CENTER'>],128,0,24,25,Team.CHICAGO_BULLS,316,93,66,40,124,187
144,22,feltora01,125,46,514,50,Raymond Felton,1700,83,[<Position.POINT_GUARD: 'POINT GUARD'>],221,11,32,66,Team.LOS_ANGELES_CLIPPERS,538,64,80,191,33,185
27,2,ferreyo01,11,8,49,10,Yogi Ferrell,151,14,[<Position.POINT_GUARD: 'POINT GUARD'>],18,0,23,2,Team.BROOKLYN_NETS,54,16,10,17,4,8
149,7,ferreyo01,79,60,345,64,Yogi Ferrell,1046,56,[<Position.POINT_GUARD: 'POINT GUARD'>],142,29,23,40,Team.DALLAS_MAVERICKS,408,73,36,155,16,83
191,25,finnedo01,125,56,333,46,Dorian Finney-Smith,1642,45,[<Position.POWER_FORWARD: 'POWER FORWARD'>],124,35,23,52,Team.DALLAS_MAVERICKS,350,61,81,67,55,167
53,0,forbebr01,20,17,99,5,Bryn Forbes,285,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],36,0,23,1,Team.SAN_ANTONIO_SPURS,94,6,36,23,2,21
360,4,fournev01,180,128,930,223,Evan Fournier,2234,141,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],408,66,24,66,Team.ORLANDO_MAGIC,1167,277,68,202,44,165
203,9,foyera01,99,67,325,54,Randy Foye,1284,80,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],118,40,33,35,Team.BROOKLYN_NETS,357,63,69,135,9,146
128,6,fraziti01,133,40,404,98,Tim Frazier,1525,101,[<Position.POINT_GUARD: 'POINT GUARD'>],163,35,26,56,Team.NEW_ORLEANS_PELICANS,464,129,65,335,34,139
335,37,fryech01,138,137,520,63,Channing Frye,1398,53,[<Position.CENTER: 'CENTER'>],238,15,33,33,Team.CLEVELAND_CAVALIERS,676,74,74,45,37,253
324,15,gallida01,93,126,750,349,Danilo Gallinari,2134,82,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],335,63,28,40,Team.DENVER_NUGGETS,1145,387,63,135,39,286
268,5,gallola01,76,101,441,40,Langston Galloway,1120,28,[<Position.POINT_GUARD: 'POINT GUARD'>],165,0,25,40,Team.NEW_ORLEANS_PELICANS,471,52,55,65,20,101
40,1,gallola01,20,19,104,11,Langston Galloway,375,18,[<Position.POINT_GUARD: 'POINT GUARD'>],42,2,25,6,Team.SACRAMENTO_KINGS,114,12,19,28,7,28
5,0,garinpa01,4,0,7,0,Patricio Garino,43,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,23,0,Team.ORLANDO_MAGIC,0,0,5,0,1,6
268,99,gasolma01,171,104,1160,278,Marc Gasol,2531,166,[<Position.CENTER: 'CENTER'>],532,74,32,67,Team.MEMPHIS_GRIZZLIES,1446,332,74,338,60,404
104,70,gasolpa01,110,56,604,130,Pau Gasol,1627,81,[<Position.CENTER: 'CENTER'>],303,39,36,24,Team.SAN_ANTONIO_SPURS,792,184,64,150,107,394
113,26,gayru01,79,42,442,118,Rudy Gay,1013,74,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],201,30,30,44,Team.SACRAMENTO_KINGS,562,138,30,83,35,155
4,0,gbinimi01,2,0,10,2,Michael Gbinije,32,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,24,0,Team.DETROIT_PISTONS,4,2,9,2,2,1
3,1,geeal01,14,0,14,5,Alonzo Gee,89,4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],3,0,29,5,Team.DENVER_NUGGETS,11,9,13,6,4,11
496,27,georgpa01,206,195,1348,336,Paul George,2689,220,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],622,75,26,119,Team.INDIANA_PACERS,1775,374,75,251,58,434
2,0,georgma01,5,1,7,9,Marcus Georges-Hunt,48,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],2,0,22,1,Team.ORLANDO_MAGIC,14,10,5,3,1,8
45,0,gibsojo01,21,15,95,21,Jonathan Gibson,231,21,[<Position.POINT_GUARD: 'POINT GUARD'>],35,0,29,8,Team.DALLAS_MAVERICKS,106,29,17,26,1,21
12,50,gibsota01,123,2,530,85,Taj Gibson,1502,77,[<Position.POWER_FORWARD: 'POWER FORWARD'>],276,55,31,27,Team.CHICAGO_BULLS,639,119,55,60,120,262
1,15,gibsota01,40,1,179,28,Taj Gibson,487,28,[<Position.POWER_FORWARD: 'POWER FORWARD'>],89,16,31,14,Team.OKLAHOMA_CITY_THUNDER,207,39,23,13,38,65
227,16,ginobma01,119,89,439,86,Manu Ginóbili,1291,96,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],171,0,39,82,Team.SAN_ANTONIO_SPURS,517,107,69,183,28,129
1,214,goberru01,246,0,625,311,Rudy Gobert,2744,147,[<Position.CENTER: 'CENTER'>],413,81,24,49,Team.UTAH_JAZZ,1137,476,81,97,314,721
2,1,goodwar01,1,1,5,10,Archie Goodwin,30,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],2,0,22,0,Team.NEW_ORLEANS_PELICANS,15,10,3,1,0,0
13,4,goodwar01,7,4,61,23,Archie Goodwin,184,14,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],34,0,22,4,Team.BROOKLYN_NETS,95,32,12,23,7,21
267,40,gordoaa01,172,77,865,156,Aaron Gordon,2298,89,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],393,72,21,65,Team.ORLANDO_MAGIC,1019,217,80,150,116,289
661,41,gordoer01,150,246,1016,147,Eric Gordon,2323,121,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],412,15,28,48,Team.HOUSTON_ROCKETS,1217,175,75,188,29,172
2,61,gortama01,213,0,674,103,Marcin Gortat,2556,119,[<Position.CENTER: 'CENTER'>],390,82,32,40,Team.WASHINGTON_WIZARDS,883,159,82,121,238,611
15,1,grahatr01,18,9,40,10,Treveon Graham,189,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],19,1,23,6,Team.CHARLOTTE_HORNETS,57,15,27,6,5,17
2,4,grantje01,5,0,17,4,Jerami Grant,41,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],6,0,22,0,Team.PHILADELPHIA_76ERS,16,8,2,0,0,6
114,75,grantje01,144,43,311,86,Jerami Grant,1490,41,[<Position.POWER_FORWARD: 'POWER FORWARD'>],146,4,22,33,Team.OKLAHOMA_CITY_THUNDER,421,139,78,46,38,161
134,8,grantje02,93,49,301,65,Jerian Grant,1028,44,[<Position.POINT_GUARD: 'POINT GUARD'>],128,28,24,47,Team.CHICAGO_BULLS,370,73,63,121,17,94
311,57,greenda02,120,118,449,27,Danny Green,1807,76,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],176,68,29,70,Team.SAN_ANTONIO_SPURS,497,32,68,124,31,193
263,106,greendr01,217,81,650,151,Draymond Green,2471,184,[<Position.POWER_FORWARD: 'POWER FORWARD'>],272,76,26,154,Team.GOLDEN_STATE_WARRIORS,776,213,76,533,98,501
111,7,greenge01,48,39,232,33,Gerald Green,538,25,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],95,0,31,9,Team.BOSTON_CELTICS,262,41,47,33,16,68
145,34,greenja01,248,55,500,134,JaMychal Green,2101,94,[<Position.POWER_FORWARD: 'POWER FORWARD'>],250,75,26,47,Team.MEMPHIS_GRIZZLIES,689,167,77,84,167,377
193,13,greenje02,103,53,558,145,Jeff Green,1534,75,[<Position.POWER_FORWARD: 'POWER FORWARD'>],220,11,30,37,Team.ORLANDO_MAGIC,638,168,69,81,39,175
113,22,griffbl01,157,38,971,320,Blake Griffin,2076,142,[<Position.POWER_FORWARD: 'POWER FORWARD'>],479,61,27,57,Team.LOS_ANGELES_CLIPPERS,1316,421,61,300,112,385
180,43,hamilju01,91,55,379,39,Justin Hamilton,1177,43,[<Position.CENTER: 'CENTER'>],174,7,26,29,Team.BROOKLYN_NETS,442,52,64,55,71,191
10,13,hammoaj01,21,5,42,9,A.J. Hammons,163,10,[<Position.CENTER: 'CENTER'>],17,0,24,1,Team.DALLAS_MAVERICKS,48,20,22,4,8,28
417,15,hardati02,103,149,912,164,Tim Hardaway,2154,106,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],415,30,24,55,Team.ATLANTA_HAWKS,1143,214,79,182,35,189
756,38,hardeja01,215,262,1533,746,James Harden,2947,464,[<Position.POINT_GUARD: 'POINT GUARD'>],674,81,27,121,Team.HOUSTON_ROCKETS,2356,881,81,907,95,564
194,70,harklma01,214,68,624,77,Maurice Harkless,2223,86,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],314,69,23,85,Team.PORTLAND_TRAIL_BLAZERS,773,124,77,88,125,216
7,0,harpeju01,2,2,12,0,Justin Harper,31,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],5,0,27,0,Team.PHILADELPHIA_76ERS,12,0,3,2,2,3
7,42,harremo01,126,1,345,76,Montrezl Harrell,1064,44,[<Position.CENTER: 'CENTER'>],225,14,23,20,Team.HOUSTON_ROCKETS,527,121,58,64,81,138
177,7,harride01,101,58,341,107,Devin Harris,1087,57,[<Position.POINT_GUARD: 'POINT GUARD'>],136,0,33,43,Team.DALLAS_MAVERICKS,437,129,65,136,11,116
255,8,harriga01,92,107,637,104,Gary Harris,1782,76,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],320,56,22,71,Team.DENVER_NUGGETS,851,134,57,164,48,130
221,8,harrijo01,121,85,362,35,Joe Harris,1138,55,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],154,11,25,30,Team.BROOKLYN_NETS,428,49,52,54,16,131
2,0,harrima01,1,0,15,2,Manny Harris,25,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],3,0,27,0,Team.DALLAS_MAVERICKS,8,4,4,2,3,6
314,39,harrito02,133,109,1063,190,Tobias Harris,2567,96,[<Position.POWER_FORWARD: 'POWER FORWARD'>],511,48,24,60,Team.DETROIT_PISTONS,1321,226,82,142,63,353
2,0,harriaa01,2,0,4,1,Aaron Harrison,17,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,22,0,Team.CHARLOTTE_HORNETS,1,2,5,3,0,3
156,21,harrian01,194,43,360,148,Andrew Harrison,1474,85,[<Position.POINT_GUARD: 'POINT GUARD'>],117,18,22,53,Team.MEMPHIS_GRIZZLIES,425,194,72,198,23,113
3,1,hasleud01,22,0,23,9,Udonis Haslem,130,8,[<Position.CENTER: 'CENTER'>],11,0,36,6,Team.MIAMI_HEAT,31,15,16,6,8,28
55,26,hawessp01,61,16,218,30,Spencer Hawes,626,40,[<Position.POWER_FORWARD: 'POWER FORWARD'>],104,1,28,13,Team.CHARLOTTE_HORNETS,254,34,35,62,32,114
26,4,hawessp01,16,9,59,14,Spencer Hawes,171,9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],30,0,28,2,Team.MILWAUKEE_BUCKS,83,18,19,19,6,39
374,20,haywago01,117,149,1156,362,Gordon Hayward,2516,140,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],545,73,26,73,Team.UTAH_JAZZ,1601,429,73,252,49,345
173,15,hendege02,129,61,553,133,Gerald Henderson,1667,62,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],234,41,29,40,Team.PHILADELPHIA_76ERS,662,165,72,112,34,151
1,78,hensojo01,151,0,309,74,John Henson,1123,52,[<Position.CENTER: 'CENTER'>],159,39,26,29,Team.MILWAUKEE_BUCKS,392,107,58,57,92,203
113,12,hernaju01,62,46,224,57,Juan Hernangómez,842,31,[<Position.POWER_FORWARD: 'POWER FORWARD'>],101,9,21,30,Team.DENVER_NUGGETS,305,76,62,29,43,144
15,36,hernawi01,150,4,465,91,Willy Hernangómez,1324,100,[<Position.CENTER: 'CENTER'>],246,22,22,41,Team.NEW_YORK_KNICKS,587,125,72,96,170,332
144,15,hezonma01,74,43,330,40,Mario Hezonja,960,58,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],117,2,21,30,Team.ORLANDO_MAGIC,317,50,65,62,20,126
0,44,hibbero01,97,0,144,61,Roy Hibbert,671,31,[<Position.CENTER: 'CENTER'>],78,13,30,8,Team.CHARLOTTE_HORNETS,217,75,42,20,53,97
0,2,hibbero01,3,0,3,0,Roy Hibbert,11,1,[<Position.CENTER: 'CENTER'>],2,0,30,0,Team.DENVER_NUGGETS,4,0,6,1,1,1
241,7,hieldbu01,81,89,471,29,Buddy Hield,1161,48,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],185,37,24,18,Team.NEW_ORLEANS_PELICANS,488,33,57,77,19,147
138,2,hieldbu01,34,59,296,35,Buddy Hield,727,53,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],142,18,24,20,Team.SACRAMENTO_KINGS,378,43,25,44,16,87
9,39,hilarne01,163,3,397,116,Nenê Hilário,1198,73,[<Position.CENTER: 'CENTER'>],245,8,34,56,Team.HOUSTON_ROCKETS,609,197,67,65,95,187
233,11,hillge01,114,94,606,157,George Hill,1544,85,[<Position.POINT_GUARD: 'POINT GUARD'>],289,49,30,50,Team.UTAH_JAZZ,829,196,49,204,23,144
0,0,hilljo01,9,0,13,2,Jordan Hill,47,4,[<Position.CENTER: 'CENTER'>],5,0,29,1,Team.MINNESOTA_TIMBERWOLVES,12,2,7,0,8,6
270,32,hillso01,182,94,478,103,Solomon Hill,2374,82,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],183,71,25,72,Team.NEW_ORLEANS_PELICANS,563,128,80,141,51,256
46,2,hillida01,39,12,126,21,Darrun Hilliard,381,28,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],47,1,23,11,Team.DETROIT_PISTONS,127,28,39,33,2,31
281,44,holidjr01,133,100,893,119,Jrue Holiday,2190,194,[<Position.POINT_GUARD: 'POINT GUARD'>],405,61,26,100,Team.NEW_ORLEANS_PELICANS,1029,168,67,488,46,218
273,31,holidju01,109,97,538,66,Justin Holiday,1639,66,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],233,4,27,65,Team.NEW_YORK_KNICKS,629,80,82,102,27,198
67,44,holliro01,177,15,542,190,Rondae Hollis-Jefferson,1761,116,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],235,50,22,82,Team.BROOKLYN_NETS,675,253,78,154,96,356
77,55,holmeri01,136,27,412,72,Richaun Holmes,1193,55,[<Position.CENTER: 'CENTER'>],230,17,23,42,Team.PHILADELPHIA_76ERS,559,103,57,58,94,217
307,11,hoodro01,132,114,666,90,Rodney Hood,1593,65,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],272,55,24,38,Team.UTAH_JAZZ,748,115,59,96,16,186
242,86,horfoal01,138,86,801,108,Al Horford,2193,115,[<Position.CENTER: 'CENTER'>],379,68,30,52,Team.BOSTON_CELTICS,952,135,68,337,95,370
0,0,houseda01,0,0,0,0,Danuel House,1,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,23,0,Team.WASHINGTON_WIZARDS,0,0,1,0,0,1
2,92,howardw01,203,0,613,226,Dwight Howard,2199,170,[<Position.CENTER: 'CENTER'>],388,74,31,64,Team.ATLANTA_HAWKS,1002,424,74,104,296,644
19,2,huertma01,16,4,68,9,Marcelo Huertas,237,19,[<Position.POINT_GUARD: 'POINT GUARD'>],25,1,33,10,Team.LOS_ANGELES_LAKERS,63,17,23,52,2,22
4,3,huestjo01,0,2,11,0,Josh Huestis,31,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],6,0,25,0,Team.OKLAHOMA_CITY_THUNDER,14,1,2,3,4,5
54,21,humphkr01,69,19,214,64,Kris Humphries,689,28,[<Position.POWER_FORWARD: 'POWER FORWARD'>],87,4,31,15,Team.ATLANTA_HAWKS,257,82,56,29,60,146
1,0,hunterj01,0,0,1,0,R.J. Hunter,9,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,23,0,Team.CHICAGO_BULLS,0,0,3,0,0,1
214,91,ibakase01,139,83,703,77,Serge Ibaka,1710,66,[<Position.POWER_FORWARD: 'POWER FORWARD'>],343,56,27,34,Team.ORLANDO_MAGIC,846,91,56,60,100,282
103,33,ibakase01,76,41,279,30,Serge Ibaka,712,39,[<Position.POWER_FORWARD: 'POWER FORWARD'>],128,23,27,7,Team.TORONTO_RAPTORS,327,34,23,15,29,127
177,39,iguodan01,97,64,415,72,Andre Iguodala,1998,58,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],219,0,33,76,Team.GOLDEN_STATE_WARRIORS,574,102,76,261,51,253
12,1,ilyaser01,5,3,16,0,Ersan İlyasova,62,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],6,0,29,3,Team.OKLAHOMA_CITY_THUNDER,15,0,3,1,2,14
298,14,ilyaser01,133,107,648,109,Ersan İlyasova,1447,78,[<Position.POWER_FORWARD: 'POWER FORWARD'>],285,40,29,33,Team.PHILADELPHIA_76ERS,786,142,53,97,71,243
92,8,ilyaser01,73,32,226,52,Ersan İlyasova,633,34,[<Position.POWER_FORWARD: 'POWER FORWARD'>],93,12,29,22,Team.ATLANTA_HAWKS,270,65,26,43,42,109
279,8,inglejo01,163,123,451,50,Joe Ingles,1972,107,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],204,26,29,96,Team.UTAH_JAZZ,581,68,82,225,23,238
187,36,ingrabr01,158,55,686,133,Brandon Ingram,2279,116,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],276,40,19,50,Team.LOS_ANGELES_LAKERS,740,214,79,166,60,256
441,24,irvinky01,157,177,1420,297,Kyrie Irving,2525,180,[<Position.POINT_GUARD: 'POINT GUARD'>],671,72,24,83,Team.CLEVELAND_CAVALIERS,1816,328,72,418,52,178
1,0,jackja01,4,0,3,2,Jarrett Jack,33,3,[<Position.POINT_GUARD: 'POINT GUARD'>],2,0,33,2,Team.NEW_ORLEANS_PELICANS,6,2,2,5,0,0
1,0,jacksde01,0,1,4,3,Demetrius Jackson,17,0,[<Position.POINT_GUARD: 'POINT GUARD'>],3,0,22,0,Team.BOSTON_CELTICS,10,6,5,3,2,2
11,0,jackspi01,5,3,39,6,Pierre Jackson,84,3,[<Position.POINT_GUARD: 'POINT GUARD'>],13,1,25,2,Team.DALLAS_MAVERICKS,35,7,8,19,1,8
184,5,jacksre01,129,66,677,118,Reggie Jackson,1424,114,[<Position.POINT_GUARD: 'POINT GUARD'>],284,50,26,35,Team.DETROIT_PISTONS,752,136,52,270,21,93
342,44,jamesle01,134,124,1344,358,LeBron James,2794,303,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],736,74,32,92,Team.CLEVELAND_CAVALIERS,1954,531,74,646,97,542
1,16,jeffeal01,125,0,471,65,Al Jefferson,931,33,[<Position.CENTER: 'CENTER'>],235,1,32,19,Team.INDIANA_PACERS,535,85,66,57,75,203
186,10,jefferi01,153,62,343,80,Richard Jefferson,1614,52,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],153,13,36,26,Team.CLEVELAND_CAVALIERS,448,108,79,78,28,175
2,0,jenkijo01,0,1,5,2,John Jenkins,13,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],2,0,25,0,Team.PHOENIX_SUNS,7,2,4,1,0,1
200,4,jennibr01,84,68,429,102,Brandon Jennings,1428,106,[<Position.POINT_GUARD: 'POINT GUARD'>],163,11,27,55,Team.NEW_YORK_KNICKS,496,135,58,287,21,131
52,0,jennibr01,32,11,106,12,Brandon Jennings,374,22,[<Position.POINT_GUARD: 'POINT GUARD'>],29,2,27,15,Team.WASHINGTON_WIZARDS,81,17,23,108,8,36
130,17,jerebjo01,122,45,262,26,Jonas Jerebko,1232,39,[<Position.POWER_FORWARD: 'POWER FORWARD'>],114,6,29,25,Team.BOSTON_CELTICS,299,37,78,71,59,213
66,62,johnsam01,211,27,370,67,Amir Johnson,1608,77,[<Position.POWER_FORWARD: 'POWER FORWARD'>],213,77,29,51,Team.BOSTON_CELTICS,520,100,80,140,118,248
0,1,johnsbr02,0,0,7,0,Brice Johnson,9,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],2,0,22,2,Team.LOS_ANGELES_CLIPPERS,4,0,3,1,1,2
256,86,johnsja01,197,87,769,152,James Johnson,2085,171,[<Position.POWER_FORWARD: 'POWER FORWARD'>],368,5,29,76,Team.MIAMI_HEAT,975,215,76,276,66,310
258,18,johnsjo02,93,106,626,63,Joe Johnson,1843,69,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],273,14,35,36,Team.UTAH_JAZZ,715,77,78,144,33,210
154,24,johnsst04,121,45,365,36,Stanley Johnson,1371,71,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],129,1,20,56,Team.DETROIT_PISTONS,339,53,77,105,36,153
250,44,johnsty01,176,93,824,195,Tyler Johnson,2178,90,[<Position.POINT_GUARD: 'POINT GUARD'>],357,0,24,84,Team.MIAMI_HEAT,1002,254,73,233,50,243
118,30,johnswe01,83,29,200,11,Wesley Johnson,810,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],73,3,29,29,Team.LOS_ANGELES_CLIPPERS,186,17,68,23,26,155
139,55,jokicni01,214,45,854,188,Nikola Jokić,2038,171,[<Position.CENTER: 'CENTER'>],494,59,21,61,Team.DENVER_NUGGETS,1221,228,73,359,212,506
2,0,jonesda02,1,0,8,3,Dahntay Jones,12,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],3,0,36,0,Team.CLEVELAND_CAVALIERS,9,4,1,1,1,1
0,4,jonesda03,15,0,16,3,Damian Jones,85,6,[<Position.CENTER: 'CENTER'>],8,0,21,1,Team.GOLDEN_STATE_WARRIORS,19,10,10,0,9,14
11,13,jonesde02,63,3,121,29,Derrick Jones,545,13,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],68,8,19,14,Team.PHOENIX_SUNS,168,41,32,12,39,40
66,10,jonesja02,37,31,92,13,James Jones,381,10,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],44,2,36,6,Team.CLEVELAND_CAVALIERS,132,20,48,14,3,34
75,53,joneste01,67,19,489,103,Terrence Jones,1264,48,[<Position.POWER_FORWARD: 'POWER FORWARD'>],231,12,25,39,Team.NEW_ORLEANS_PELICANS,584,170,51,59,65,238
0,1,joneste01,0,0,3,0,Terrence Jones,6,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],0,0,25,1,Team.MILWAUKEE_BUCKS,0,0,3,0,0,3
73,5,jonesty01,50,26,181,33,Tyus Jones,774,38,[<Position.POINT_GUARD: 'POINT GUARD'>],75,0,20,48,Team.MINNESOTA_TIMBERWOLVES,209,43,60,156,10,57
2,134,jordade01,212,0,577,205,DeAndre Jordan,2570,115,[<Position.CENTER: 'CENTER'>],412,81,28,51,Team.LOS_ANGELES_CLIPPERS,1029,425,81,96,298,816
135,13,josepco01,140,48,661,94,Cory Joseph,2003,108,[<Position.POINT_GUARD: 'POINT GUARD'>],299,22,25,66,Team.TORONTO_RAPTORS,740,122,80,265,51,184
354,34,kaminfr01,139,116,802,118,Frank Kaminsky,1954,76,[<Position.CENTER: 'CENTER'>],320,16,23,46,Team.CHARLOTTE_HORNETS,874,156,75,162,57,279
38,38,kanteen01,154,5,737,224,Enes Kanter,1533,123,[<Position.CENTER: 'CENTER'>],402,0,24,32,Team.OKLAHOMA_CITY_THUNDER,1033,285,72,67,195,287
10,5,kellyry01,5,4,28,5,Ryan Kelly,110,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],8,0,25,4,Team.ATLANTA_HAWKS,25,6,16,8,1,17
9,77,kiddgmi01,187,1,618,152,Michael Kidd-Gilchrist,2349,56,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],295,81,23,81,Team.CHARLOTTE_HORNETS,743,194,81,114,156,409
308,6,kilpase01,118,105,735,204,Sean Kilpatrick,1754,135,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],305,24,27,45,Team.BROOKLYN_NETS,919,242,70,157,22,258
139,5,knighbr03,87,45,525,132,Brandon Knight,1140,88,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],209,5,25,27,Team.PHOENIX_SUNS,595,154,54,130,25,93
159,13,korveky01,47,65,246,24,Kyle Korver,894,40,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],108,21,35,23,Team.ATLANTA_HAWKS,305,27,32,75,0,89
200,8,korveky01,60,97,269,14,Kyle Korver,859,29,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],131,1,35,11,Team.CLEVELAND_CAVALIERS,373,15,35,35,7,90
1,48,koufoko01,172,0,392,38,Kosta Koufos,1419,61,[<Position.CENTER: 'CENTER'>],216,62,27,36,Team.SACRAMENTO_KINGS,470,62,71,47,118,285
168,11,kuzmimi01,79,54,369,55,Mindaugas Kuzminskas,1016,51,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],158,5,27,29,Team.NEW_YORK_KNICKS,425,68,68,69,47,79
8,13,labissk01,64,3,218,52,Skal Labissière,612,37,[<Position.POWER_FORWARD: 'POWER FORWARD'>],117,12,20,16,Team.SACRAMENTO_KINGS,289,74,33,27,51,111
146,23,lambje01,98,41,491,110,Jeremy Lamb,1143,40,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],226,5,24,27,Team.CHARLOTTE_HORNETS,603,129,62,75,30,234
27,1,laproni01,19,10,47,9,Nicolás Laprovíttola,174,19,[<Position.POINT_GUARD: 'POINT GUARD'>],20,3,27,4,Team.SAN_ANTONIO_SPURS,59,9,18,28,1,9
78,6,lauvejo01,71,27,244,37,Joffrey Lauvergne,739,40,[<Position.POWER_FORWARD: 'POWER FORWARD'>],111,0,25,18,Team.OKLAHOMA_CITY_THUNDER,286,58,50,51,51,132
20,0,lauvejo01,12,6,92,9,Joffrey Lauvergne,241,16,[<Position.CENTER: 'CENTER'>],37,1,25,7,Team.CHICAGO_BULLS,89,15,20,19,21,47
310,10,lavinza01,104,120,710,117,Zach LaVine,1749,85,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],326,47,21,41,Team.MINNESOTA_TIMBERWOLVES,889,140,47,139,19,141
118,6,lawsoty01,119,34,522,173,Ty Lawson,1732,129,[<Position.POINT_GUARD: 'POINT GUARD'>],237,24,29,74,Team.SACRAMENTO_KINGS,681,217,69,334,44,135
