attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
810,25,curryst01,166,354,1340,263,Stephen Curry,2331,192,[<Position.POINT_GUARD: 'POINT GUARD'>],632,69,30,92,Team.GOLDEN_STATE_WARRIORS,1881,287,69,361,45,324
194,5,danietr01,79,74,275,18,Troy Daniels,760,27,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],113,1,27,26,Team.PHOENIX_SUNS,318,23,51,26,13,60
145,135,davisan02,132,48,1026,344,Anthony Davis,1850,112,[<Position.CENTER: 'CENTER'>],530,56,25,88,Team.NEW_ORLEANS_PELICANS,1452,433,56,218,174,498
1,5,davisde01,12,0,22,6,Deyonta Davis,118,3,[<Position.CENTER: 'CENTER'>],15,0,22,3,Team.ATLANTA_HAWKS,36,10,9,5,10,26
2,33,davised01,226,0,302,100,Ed Davis,1446,64,[<Position.CENTER: 'CENTER'>],186,1,29,35,Team.BROOKLYN_NETS,472,162,81,61,216,478
0,0,davisty01,0,0,1,0,Tyler Davis,1,0,[<Position.CENTER: 'CENTER'>],0,0,21,0,Team.OKLAHOMA_CITY_THUNDER,0,0,1,0,1,0
217,71,dedmode01,214,83,526,92,Dewayne Dedmon,1609,84,[<Position.CENTER: 'CENTER'>],259,52,29,69,Team.ATLANTA_HAWKS,693,113,64,90,105,375
13,0,dekkesa01,13,5,48,8,Sam Dekker,169,5,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,5,24,11,Team.CLEVELAND_CAVALIERS,57,10,9,9,9,24
49,7,dekkesa01,34,14,208,20,Sam Dekker,619,19,[<Position.POWER_FORWARD: 'POWER FORWARD'>],98,0,24,27,Team.WASHINGTON_WIZARDS,230,36,38,37,44,71
0,0,delgaan01,2,0,5,1,Ángel Delgado,15,0,[<Position.CENTER: 'CENTER'>],1,0,24,1,Team.LOS_ANGELES_CLIPPERS,3,2,2,0,2,2
11,0,dellama01,9,4,19,4,Matthew Dellavedova,97,11,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,28,2,Team.MILWAUKEE_BUCKS,20,4,12,29,0,10
119,2,dellama01,66,40,223,38,Matthew Dellavedova,715,57,[<Position.POINT_GUARD: 'POINT GUARD'>],92,0,28,12,Team.CLEVELAND_CAVALIERS,262,48,36,152,6,61
44,8,denglu01,24,14,118,25,Luol Deng,392,14,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],59,2,33,15,Team.MINNESOTA_TIMBERWOLVES,157,35,22,18,20,53
45,36,derozde01,177,7,1313,366,DeMar DeRozan,2688,199,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],631,77,29,86,Team.SAN_ANTONIO_SPURS,1635,441,77,475,54,408
20,1,derrima01,9,10,33,4,Marcus Derrickson,67,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],16,0,22,0,Team.GOLDEN_STATE_WARRIORS,46,5,11,1,8,5
4,33,diallch01,113,1,271,50,Cheick Diallo,896,49,[<Position.POWER_FORWARD: 'POWER FORWARD'>],168,1,22,29,Team.NEW_ORLEANS_PELICANS,387,67,64,33,75,257
24,10,diallha01,77,4,165,36,Hamidou Diallo,526,23,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],75,3,20,21,Team.OKLAHOMA_CITY_THUNDER,190,59,51,17,38,59
56,41,dienggo01,134,19,377,88,Gorgui Dieng,1031,57,[<Position.CENTER: 'CENTER'>],189,2,29,48,Team.MINNESOTA_TIMBERWOLVES,485,106,76,72,81,230
370,17,dinwisp01,187,124,828,287,Spencer Dinwiddie,1914,152,[<Position.POINT_GUARD: 'POINT GUARD'>],366,4,25,40,Team.BROOKLYN_NETS,1143,356,68,311,26,140
83,6,divindo01,38,22,124,9,Donte DiVincenzo,411,19,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],50,0,22,13,Team.MILWAUKEE_BUCKS,131,12,27,31,16,49
514,25,doncilu01,137,168,1186,346,Luka Dončić,2318,247,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],506,72,19,77,Team.DALLAS_MAVERICKS,1526,485,72,429,86,477
39,1,dorsety01,20,10,89,16,Tyler Dorsey,251,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,0,22,7,Team.ATLANTA_HAWKS,90,26,27,17,9,34
93,1,dorsety01,33,34,175,22,Tyler Dorsey,447,17,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],75,11,22,7,Team.MEMPHIS_GRIZZLIES,206,35,21,39,18,52
342,10,dotsoda01,135,126,698,73,Damyean Dotson,2004,71,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],290,40,24,58,Team.NEW_YORK_KNICKS,779,98,73,135,34,228
8,0,doziepj01,2,2,21,1,PJ Dozier,51,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],8,0,22,2,Team.BOSTON_CELTICS,19,2,6,5,6,11
164,5,dragigo01,81,57,433,79,Goran Dragić,991,71,[<Position.POINT_GUARD: 'POINT GUARD'>],179,22,32,30,Team.MIAMI_HEAT,494,101,36,174,20,91
38,138,drumman01,272,5,1052,243,Andre Drummond,2647,175,[<Position.CENTER: 'CENTER'>],561,79,25,136,Team.DETROIT_PISTONS,1370,412,79,112,423,809
151,16,dudleja01,131,53,239,32,Jared Dudley,1220,43,[<Position.POWER_FORWARD: 'POWER FORWARD'>],101,25,33,36,Team.BROOKLYN_NETS,287,46,59,83,34,121
96,21,dunnkr01,166,34,506,55,Kris Dunn,1389,104,[<Position.POINT_GUARD: 'POINT GUARD'>],215,44,24,68,Team.CHICAGO_BULLS,519,69,46,277,19,168
388,84,duranke01,155,137,1383,448,Kevin Durant,2702,225,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],721,78,30,58,Team.GOLDEN_STATE_WARRIORS,2027,506,78,457,33,464
1,0,duvaltr01,0,1,3,0,Trevon Duval,6,0,[<Position.POINT_GUARD: 'POINT GUARD'>],2,0,20,0,Team.MILWAUKEE_BUCKS,5,0,3,2,0,1
4,0,edwarvi01,0,1,4,0,Vince Edwards,16,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,22,0,Team.HOUSTON_ROCKETS,3,0,2,0,1,1
4,0,ellenhe01,2,2,10,2,Henry Ellenson,25,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],4,0,22,0,Team.DETROIT_PISTONS,12,2,2,1,0,9
34,2,ellenhe01,25,15,85,17,Henry Ellenson,234,9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],35,0,22,7,Team.NEW_YORK_KNICKS,102,23,17,15,5,52
155,3,ellinwa01,40,57,184,14,Wayne Ellington,533,14,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],69,12,31,24,Team.MIAMI_HEAT,209,16,25,29,6,41
217,3,ellinwa01,52,81,273,25,Wayne Ellington,764,26,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],115,26,31,30,Team.DETROIT_PISTONS,336,33,28,43,8,52
263,122,embiijo01,211,79,1199,522,Joel Embiid,2154,226,[<Position.CENTER: 'CENTER'>],580,64,24,46,Team.PHILADELPHIA_76ERS,1761,649,64,234,160,711
120,16,ennisja01,111,44,211,42,James Ennis,949,23,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],104,25,28,38,Team.HOUSTON_ROCKETS,294,58,40,27,37,80
36,7,ennisja01,39,11,83,16,James Ennis,281,11,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],34,2,28,3,Team.PHILADELPHIA_76ERS,95,23,18,14,23,42
0,5,eubandr01,11,0,26,11,Drew Eubanks,113,8,[<Position.POWER_FORWARD: 'POWER FORWARD'>],15,0,21,2,Team.SAN_ANTONIO_SPURS,41,13,23,7,6,28
15,3,evansja02,28,4,53,0,Jacob Evans,204,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],18,1,21,5,Team.GOLDEN_STATE_WARRIORS,40,1,30,23,6,19
2,0,evansja01,8,0,13,0,Jawun Evans,64,6,[<Position.POINT_GUARD: 'POINT GUARD'>],3,0,22,3,Team.PHOENIX_SUNS,6,0,7,10,1,11
1,0,evansja01,0,0,1,0,Jawun Evans,1,0,[<Position.POINT_GUARD: 'POINT GUARD'>],0,0,22,0,Team.OKLAHOMA_CITY_THUNDER,0,0,1,0,0,0
216,18,evansty01,117,77,660,115,Tyreke Evans,1402,118,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],257,18,29,58,Team.INDIANA_PACERS,706,160,69,166,33,168
62,5,exumda01,69,18,241,68,Dante Exum,664,52,[<Position.POINT_GUARD: 'POINT GUARD'>],101,1,23,14,Team.UTAH_JAZZ,288,86,42,110,16,52
5,4,farieke01,8,1,42,10,Kenneth Faried,118,6,[<Position.CENTER: 'CENTER'>],25,0,29,2,Team.BROOKLYN_NETS,61,16,12,2,15,29
20,19,farieke01,74,7,223,54,Kenneth Faried,610,27,[<Position.CENTER: 'CENTER'>],131,13,29,15,Team.HOUSTON_ROCKETS,323,83,25,18,82,124
78,106,favorde01,163,17,619,154,Derrick Favors,1766,84,[<Position.CENTER: 'CENTER'>],363,70,27,56,Team.UTAH_JAZZ,897,228,76,89,207,353
4,7,feliccr01,69,0,179,50,Cristiano Felício,746,33,[<Position.CENTER: 'CENTER'>],95,0,26,11,Team.CHICAGO_BULLS,240,73,60,37,79,139
61,6,feltora01,29,20,135,12,Raymond Felton,379,14,[<Position.POINT_GUARD: 'POINT GUARD'>],55,0,34,10,Team.OKLAHOMA_CITY_THUNDER,142,13,33,52,4,30
290,16,fergute01,231,106,431,37,Terrance Ferguson,1931,47,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],185,74,20,40,Team.OKLAHOMA_CITY_THUNDER,513,51,74,72,33,108
149,4,ferreyo01,64,54,352,60,Yogi Ferrell,1067,40,[<Position.POINT_GUARD: 'POINT GUARD'>],153,3,25,36,Team.SACRAMENTO_KINGS,420,67,71,137,13,96
254,36,finnedo01,186,79,528,73,Dorian Finney-Smith,1985,74,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],228,26,25,69,Team.DALLAS_MAVERICKS,608,103,81,95,138,251
413,4,forbebr01,159,176,791,69,Bryn Forbes,2293,80,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],361,81,25,45,Team.SAN_ANTONIO_SPURS,967,78,82,175,18,221
450,12,fournev01,225,153,1069,137,Evan Fournier,2553,154,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],468,81,26,71,Team.ORLANDO_MAGIC,1226,170,81,295,38,220
232,45,foxde01,204,86,1102,303,De'Aaron Fox,2546,227,[<Position.POINT_GUARD: 'POINT GUARD'>],505,81,21,133,Team.SACRAMENTO_KINGS,1399,417,81,590,43,261
6,0,frazime01,6,0,21,1,Melvin Frazier,44,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],7,0,22,1,Team.ORLANDO_MAGIC,15,4,10,1,3,2
77,4,fraziti01,93,27,195,32,Tim Frazier,909,60,[<Position.POINT_GUARD: 'POINT GUARD'>],88,17,28,25,Team.NEW_ORLEANS_PELICANS,235,41,47,206,32,105
24,1,fraziti01,19,10,66,9,Tim Frazier,211,16,[<Position.POINT_GUARD: 'POINT GUARD'>],28,2,28,5,Team.MILWAUKEE_BUCKS,75,13,12,42,9,22
13,0,fredeji01,5,0,29,6,Jimmer Fredette,65,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],8,0,29,3,Team.PHOENIX_SUNS,22,6,6,8,1,6
79,5,fryech01,44,32,117,11,Channing Frye,341,13,[<Position.CENTER: 'CENTER'>],43,6,35,6,Team.CLEVELAND_CAVALIERS,129,14,36,20,4,48
14,5,fultzma01,52,4,155,21,Markelle Fultz,427,25,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],65,15,20,17,Team.PHILADELPHIA_76ERS,155,37,19,59,26,44
372,23,gallida01,129,161,884,367,Danilo Gallinari,2059,99,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],409,68,30,49,Team.LOS_ANGELES_CLIPPERS,1346,406,68,178,54,363
380,8,gallola01,135,135,587,81,Langston Galloway,1745,24,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],228,4,27,37,Team.DETROIT_PISTONS,672,96,80,85,49,122
8,1,garrebi01,3,0,27,4,Billy Garrett,63,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],11,0,24,1,Team.NEW_YORK_KNICKS,26,4,4,7,0,3
221,63,gasolma01,147,76,683,152,Marc Gasol,1788,119,[<Position.CENTER: 'CENTER'>],303,53,34,60,Team.MEMPHIS_GRIZZLIES,834,201,53,248,56,399
52,23,gasolma01,70,23,187,40,Marc Gasol,648,36,[<Position.CENTER: 'CENTER'>],87,19,34,24,Team.TORONTO_RAPTORS,237,52,26,101,24,148
10,14,gasolpa01,28,5,88,27,Pau Gasol,330,14,[<Position.CENTER: 'CENTER'>],41,6,38,5,Team.SAN_ANTONIO_SPURS,114,38,27,50,22,105
3,1,gasolpa01,1,1,6,1,Pau Gasol,30,2,[<Position.CENTER: 'CENTER'>],1,0,38,0,Team.MILWAUKEE_BUCKS,4,2,3,2,0,10
184,34,gayru01,159,74,746,120,Rudy Gay,1842,114,[<Position.POWER_FORWARD: 'POWER FORWARD'>],376,51,32,54,Team.SAN_ANTONIO_SPURS,946,147,69,182,63,407
757,34,georgpa01,214,292,1614,453,Paul George,2841,205,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],707,77,28,170,Team.OKLAHOMA_CITY_THUNDER,2159,540,77,318,105,523
34,39,gibsota01,186,11,537,134,Taj Gibson,1686,73,[<Position.POWER_FORWARD: 'POWER FORWARD'>],304,57,33,53,Team.MINNESOTA_TIMBERWOLVES,753,177,70,84,172,286
6,22,gilesha01,150,0,348,58,Harry Giles,820,73,[<Position.POWER_FORWARD: 'POWER FORWARD'>],175,0,20,31,Team.SACRAMENTO_KINGS,408,91,58,85,66,156
139,45,gilgesh01,175,51,716,156,Shai Gilgeous-Alexander,2174,141,[<Position.POINT_GUARD: 'POINT GUARD'>],341,73,20,96,Team.LOS_ANGELES_CLIPPERS,889,195,82,270,57,175
0,187,goberru01,231,0,712,332,Rudy Gobert,2577,130,[<Position.CENTER: 'CENTER'>],476,80,26,66,Team.UTAH_JAZZ,1284,522,81,161,309,732
6,0,goodwbr01,7,2,23,9,Brandon Goodwin,57,3,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,23,0,Team.DENVER_NUGGETS,23,11,16,14,1,2
347,56,gordoaa01,172,121,1046,185,Aaron Gordon,2633,162,[<Position.POWER_FORWARD: 'POWER FORWARD'>],470,78,23,57,Team.ORLANDO_MAGIC,1246,253,78,289,129,445
600,27,gordoer01,143,216,938,119,Eric Gordon,2158,90,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],384,53,30,41,Team.HOUSTON_ROCKETS,1103,152,68,129,17,131
0,24,gortama01,92,0,186,35,Marcin Gortat,751,50,[<Position.CENTER: 'CENTER'>],99,43,34,6,Team.LOS_ANGELES_CLIPPERS,233,48,47,65,67,194
121,2,grahade01,48,34,216,35,Devonte' Graham,676,30,[<Position.POINT_GUARD: 'POINT GUARD'>],74,3,23,23,Team.CHARLOTTE_HORNETS,217,46,46,121,10,53
128,7,grahatr01,68,38,191,18,Treveon Graham,715,17,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],64,21,25,13,Team.BROOKLYN_NETS,184,22,35,34,23,84
293,100,grantje01,214,115,823,157,Jerami Grant,2612,67,[<Position.POWER_FORWARD: 'POWER FORWARD'>],409,77,24,61,Team.OKLAHOMA_CITY_THUNDER,1090,221,80,79,96,321
110,6,grantje02,78,40,220,26,Jerian Grant,939,51,[<Position.POINT_GUARD: 'POINT GUARD'>],92,1,26,44,Team.ORLANDO_MAGIC,250,40,60,156,19,79
2,0,grantdo01,0,0,2,0,Donte Grantham,2,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,23,0,Team.OKLAHOMA_CITY_THUNDER,0,0,3,0,0,0
435,53,greenda02,171,198,630,37,Danny Green,2216,75,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],293,80,31,73,Team.TORONTO_RAPTORS,821,44,80,126,60,257
165,70,greendr01,197,47,422,63,Draymond Green,2065,169,[<Position.POWER_FORWARD: 'POWER FORWARD'>],188,66,28,95,Team.GOLDEN_STATE_WARRIORS,486,91,66,454,60,421
441,27,greenge01,126,156,578,57,Gerald Green,1473,55,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],231,0,33,33,Team.HOUSTON_ROCKETS,675,68,73,40,30,152
96,26,greenja01,123,38,312,63,JaMychal Green,900,64,[<Position.POWER_FORWARD: 'POWER FORWARD'>],151,4,28,33,Team.MEMPHIS_GRIZZLIES,403,80,41,36,72,180
80,8,greenja01,70,33,164,17,JaMychal Green,471,23,[<Position.POWER_FORWARD: 'POWER FORWARD'>],79,2,28,12,Team.LOS_ANGELES_CLIPPERS,208,21,24,14,32,125
320,39,greenje02,160,111,687,183,Jeff Green,2097,101,[<Position.POWER_FORWARD: 'POWER FORWARD'>],326,44,32,43,Team.WASHINGTON_WIZARDS,946,206,77,137,57,252
522,28,griffbl01,199,189,1341,414,Blake Griffin,2622,253,[<Position.POWER_FORWARD: 'POWER FORWARD'>],619,75,29,52,Team.DETROIT_PISTONS,1841,550,75,402,100,465
23,1,hamilda02,19,8,60,3,Daniel Hamilton,204,16,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,3,23,6,Team.ATLANTA_HAWKS,57,6,19,22,10,37
5,0,hannadu01,1,0,12,2,Dusty Hannahs,26,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],3,0,25,1,Team.MEMPHIS_GRIZZLIES,8,2,2,5,0,1
337,6,hardati02,106,117,726,199,Tim Hardaway,1499,81,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],282,46,26,42,Team.NEW_YORK_KNICKS,880,233,46,122,26,135
140,2,hardati02,35,45,267,33,Tim Hardaway,558,24,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],108,17,26,12,Team.DALLAS_MAVERICKS,294,43,19,37,7,54
1028,58,hardeja01,244,378,1909,754,James Harden,2867,387,[<Position.POINT_GUARD: 'POINT GUARD'>],843,78,29,158,Team.HOUSTON_ROCKETS,2818,858,78,586,66,452
120,53,harklma01,163,33,388,49,Maurice Harkless,1415,45,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],189,53,25,67,Team.PORTLAND_TRAIL_BLAZERS,460,73,60,74,77,192
17,110,harremo01,255,3,888,266,Montrezl Harrell,2158,132,[<Position.CENTER: 'CENTER'>],546,5,25,71,Team.LOS_ANGELES_CLIPPERS,1361,414,82,162,184,351
200,16,harride01,133,62,347,102,Devin Harris,1071,56,[<Position.POINT_GUARD: 'POINT GUARD'>],132,2,35,35,Team.DALLAS_MAVERICKS,428,134,68,122,12,100
242,19,harriga01,113,82,637,115,Gary Harris,1639,68,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],270,48,24,55,Team.DENVER_NUGGETS,737,144,57,127,41,119
386,17,harrijo01,182,183,748,110,Joe Harris,2293,121,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],374,76,27,38,Team.BROOKLYN_NETS,1041,133,76,181,52,239
258,24,harrito02,123,112,855,192,Tobias Harris,1903,109,[<Position.POWER_FORWARD: 'POWER FORWARD'>],424,55,26,40,Team.LOS_ANGELES_CLIPPERS,1152,219,55,150,37,395
135,13,harrito02,61,44,399,74,Tobias Harris,944,42,[<Position.POWER_FORWARD: 'POWER FORWARD'>],187,27,26,11,Team.PHILADELPHIA_76ERS,492,88,27,79,32,181
1,0,harrian01,1,0,2,0,Andrew Harrison,5,0,[<Position.POINT_GUARD: 'POINT GUARD'>],1,0,24,0,Team.MEMPHIS_GRIZZLIES,2,0,1,0,0,0
14,2,harrian01,26,3,39,16,Andrew Harrison,144,10,[<Position.POINT_GUARD: 'POINT GUARD'>],12,0,24,4,Team.CLEVELAND_CAVALIERS,43,16,10,17,4,11
10,0,harrian01,7,2,12,1,Andrew Harrison,38,2,[<Position.POINT_GUARD: 'POINT GUARD'>],3,0,24,0,Team.NEW_ORLEANS_PELICANS,9,2,6,7,2,3
89,30,harrish01,124,24,426,82,Shaquille Harrison,1430,60,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],184,11,25,89,Team.CHICAGO_BULLS,474,123,73,139,33,189
274,40,hartjo01,147,92,464,55,Josh Hart,1715,58,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],189,22,23,64,Team.LOS_ANGELES_LAKERS,525,80,67,93,35,213
6,12,harteis01,56,2,41,11,Isaiah Hartenstein,221,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],20,0,20,7,Team.HOUSTON_ROCKETS,53,14,28,15,21,26
12,0,hasleud01,9,0,33,3,Udonis Haslem,74,3,[<Position.CENTER: 'CENTER'>],11,1,38,0,Team.MIAMI_HEAT,25,4,10,2,3,24
231,23,haywago01,104,77,635,156,Gordon Hayward,1863,105,[<Position.POWER_FORWARD: 'POWER FORWARD'>],296,18,28,62,Team.BOSTON_CELTICS,825,187,72,244,51,271
31,11,hensojo01,16,11,67,6,John Henson,188,12,[<Position.CENTER: 'CENTER'>],31,0,28,7,Team.MILWAUKEE_BUCKS,79,10,14,14,16,55
181,24,hernaju01,94,66,314,66,Juan Hernangómez,1358,37,[<Position.POWER_FORWARD: 'POWER FORWARD'>],138,25,23,27,Team.DENVER_NUGGETS,408,86,70,55,64,201
39,20,hernawi01,98,15,295,100,Willy Hernangómez,812,58,[<Position.CENTER: 'CENTER'>],153,3,24,16,Team.CHARLOTTE_HORNETS,421,144,58,60,117,194
152,8,hezonma01,110,42,464,87,Mario Hezonja,1206,88,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],191,24,23,57,Team.NEW_YORK_KNICKS,511,114,58,88,28,211
0,3,hicksis01,5,0,8,4,Isaiah Hicks,32,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],4,0,24,1,Team.NEW_YORK_KNICKS,12,5,3,2,2,5
651,33,hieldbu01,202,278,1360,171,Buddy Hield,2615,146,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],623,82,26,58,Team.SACRAMENTO_KINGS,1695,193,82,205,106,306
5,0,highsha01,1,1,10,0,Haywood Highsmith,40,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],4,0,22,1,Team.PHILADELPHIA_76ERS,9,2,5,2,0,5
3,15,hilarne01,87,0,116,31,Nenê Hilário,546,11,[<Position.CENTER: 'CENTER'>],60,2,36,18,Team.HOUSTON_ROCKETS,151,47,42,26,34,89
28,1,hillge01,35,13,107,17,George Hill,344,20,[<Position.POINT_GUARD: 'POINT GUARD'>],55,13,32,12,Team.CLEVELAND_CAVALIERS,140,20,13,36,12,15
125,7,hillge01,67,35,269,53,George Hill,958,31,[<Position.POINT_GUARD: 'POINT GUARD'>],115,0,32,40,Team.MILWAUKEE_BUCKS,318,65,47,99,27,94
101,10,hillso01,80,32,178,23,Solomon Hill,878,31,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],68,15,27,23,Team.NEW_ORLEANS_PELICANS,191,32,44,55,34,99
127,13,holidaa01,71,43,262,41,Aaron Holiday,646,40,[<Position.POINT_GUARD: 'POINT GUARD'>],105,0,22,21,Team.INDIANA_PACERS,294,50,50,87,5,62
363,54,holidjr01,148,118,1159,208,Jrue Holiday,2402,210,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],547,67,28,109,Team.NEW_ORLEANS_PELICANS,1420,271,67,518,75,259
270,21,holidju01,79,97,394,41,Justin Holiday,1325,47,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],151,38,29,67,Team.CHICAGO_BULLS,440,46,38,85,19,150
195,15,holidju01,85,65,383,54,Justin Holiday,1282,57,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],149,39,29,54,Team.MEMPHIS_GRIZZLIES,417,60,44,61,27,127
0,0,hollajo02,0,0,0,0,John Holland,1,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,30,0,Team.CLEVELAND_CAVALIERS,0,0,1,0,0,0
49,27,holliro01,107,9,487,118,Rondae Hollis-Jefferson,1234,68,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],200,21,24,44,Team.BROOKLYN_NETS,527,183,59,96,83,227
0,79,holmeri01,194,0,365,128,Richaun Holmes,1184,52,[<Position.CENTER: 'CENTER'>],222,4,25,42,Team.PHOENIX_SUNS,572,175,70,60,115,216
152,5,hoodro01,101,55,454,104,Rodney Hood,1234,36,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],194,45,26,38,Team.CLEVELAND_CAVALIERS,547,114,45,92,18,94
84,7,hoodro01,45,29,217,33,Rodney Hood,659,19,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],98,4,26,21,Team.PORTLAND_TRAIL_BLAZERS,258,41,27,34,7,38
203,86,horfoal01,126,73,723,78,Al Horford,1973,102,[<Position.CENTER: 'CENTER'>],387,68,32,59,Team.BOSTON_CELTICS,925,95,68,283,120,338
178,11,houseda01,80,74,252,56,Danuel House,979,35,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],118,13,25,21,Team.HOUSTON_ROCKETS,366,71,39,40,25,115
0,4,howardw01,34,0,69,29,Dwight Howard,230,16,[<Position.CENTER: 'CENTER'>],43,9,33,7,Team.WASHINGTON_WIZARDS,115,48,9,4,24,59
353,25,huertke01,155,136,657,41,Kevin Huerter,2048,109,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],275,59,20,65,Team.ATLANTA_HAWKS,727,56,75,214,60,185
11,0,humphis01,7,3,21,0,Isaac Humphries,56,0,[<Position.CENTER: 'CENTER'>],6,1,21,1,Team.ATLANTA_HAWKS,15,0,5,0,4,7
10,0,hunterj01,3,4,13,1,R.J. Hunter,26,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],6,0,25,1,Team.BOSTON_CELTICS,17,2,1,3,1,2
50,6,hutchch01,59,14,209,23,Chandler Hutchison,895,25,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],96,14,22,23,Team.CHICAGO_BULLS,229,38,44,34,31,154
169,103,ibakase01,211,49,877,135,Serge Ibaka,2010,114,[<Position.CENTER: 'CENTER'>],464,51,29,29,Team.TORONTO_RAPTORS,1112,177,74,99,156,445
144,51,iguodan01,95,48,302,39,Andre Iguodala,1578,52,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],151,13,35,61,Team.GOLDEN_STATE_WARRIORS,389,67,68,216,48,204
160,20,ilyaser01,172,58,381,61,Ersan İlyasova,1231,48,[<Position.POWER_FORWARD: 'POWER FORWARD'>],167,7,31,32,Team.MILWAUKEE_BUCKS,453,74,67,52,94,208
483,20,inglejo01,180,189,802,87,Joe Ingles,2568,193,[<Position.POWER_FORWARD: 'POWER FORWARD'>],359,82,31,98,Team.UTAH_JAZZ,994,123,82,469,35,295
3,0,ingraan01,0,0,6,0,Andre Ingram,15,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,33,1,Team.LOS_ANGELES_LAKERS,0,0,4,0,1,1
94,31,ingrabr01,149,31,729,195,Brandon Ingram,1760,129,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],362,52,21,28,Team.LOS_ANGELES_LAKERS,950,289,52,154,41,226
