attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
193,15,garbajo01,90,66,529,57,Jorge Garbajosa,1909,64,[<Position.POWER_FORWARD: 'POWER FORWARD'>],222,60,29,78,Team.TORONTO_RAPTORS,567,78,67,125,48,282
149,43,garcifr01,190,53,380,95,Francisco García,1410,70,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],163,5,25,45,Team.SACRAMENTO_KINGS,474,114,79,87,53,152
56,126,garneke01,184,12,1341,416,Kevin Garnett,2995,205,[<Position.POWER_FORWARD: 'POWER FORWARD'>],638,76,30,89,Team.MINNESOTA_TIMBERWOLVES,1704,498,76,313,183,792
32,0,garripa01,37,11,70,16,Pat Garrity,277,14,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,0,30,7,Team.ORLANDO_MAGIC,71,18,33,14,12,30
11,126,gasolpa01,137,3,858,299,Pau Gasol,2133,162,[<Position.CENTER: 'CENTER'>],462,59,26,29,Team.MEMPHIS_GRIZZLIES,1226,400,59,201,149,432
143,74,gayru01,192,52,760,152,Rudy Gay,2103,140,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],321,43,20,71,Team.MEMPHIS_GRIZZLIES,846,209,78,100,93,255
47,22,gelabmi01,108,11,264,66,Mickaël Gelabale,1239,49,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],122,14,23,24,Team.SEATTLE_SUPERSONICS,321,82,70,56,59,114
150,23,georgde01,143,53,370,36,Devean George,1283,51,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],146,17,29,46,Team.DALLAS_MAVERICKS,381,48,60,33,57,156
124,8,gibsoda01,94,52,231,28,Daniel Gibson,988,44,[<Position.POINT_GUARD: 'POINT GUARD'>],98,16,20,23,Team.CLEVELAND_CAVALIERS,276,39,60,69,28,64
323,27,ginobma01,155,128,854,320,Manu Ginóbili,2060,157,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],396,36,29,109,Team.SAN_ANTONIO_SPURS,1240,372,75,263,59,268
122,5,giricgo01,122,52,381,71,Gordan Giriček,1188,64,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],176,6,29,28,Team.UTAH_JAZZ,475,87,61,63,24,105
0,0,glynian01,19,0,17,1,Andreas Glyniadakis,81,9,[<Position.CENTER: 'CENTER'>],8,4,25,0,Team.SEATTLE_SUPERSONICS,17,2,13,1,2,6
42,13,gomesry01,169,16,723,189,Ryan Gomes,2275,105,[<Position.POWER_FORWARD: 'POWER FORWARD'>],338,60,24,48,Team.BOSTON_CELTICS,881,233,73,119,125,282
6,28,goodedr01,210,1,784,142,Drew Gooden,2238,115,[<Position.POWER_FORWARD: 'POWER FORWARD'>],371,80,25,70,Team.CLEVELAND_CAVALIERS,885,199,80,88,263,418
375,17,gordobe01,252,155,1338,380,Ben Gordon,2704,249,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],609,51,23,64,Team.CHICAGO_BULLS,1753,440,82,296,35,223
31,4,grahajo01,161,9,388,110,Joey Graham,1319,49,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],192,21,24,30,Team.TORONTO_RAPTORS,503,131,79,44,55,193
11,1,grahast01,25,3,40,8,Stephen Graham,165,13,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],17,1,24,4,Team.PORTLAND_TRAIL_BLAZERS,45,9,14,5,6,15
288,61,grangda01,245,110,868,236,Danny Granger,2785,135,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],398,57,23,67,Team.INDIANA_PACERS,1142,294,82,114,114,267
258,24,greenge01,198,95,739,128,Gerald Green,1780,120,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],310,26,21,41,Team.BOSTON_CELTICS,843,159,81,83,68,140
157,4,greenwi01,144,51,868,74,Willie Green,1842,106,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],357,36,25,56,Team.PHILADELPHIA_76ERS,839,111,74,112,42,116
11,4,greenor01,38,2,62,15,Orien Greene,254,28,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,0,24,17,Team.INDIANA_PACERS,63,25,41,22,12,32
52,1,greerly01,32,18,141,27,Lynn Greer,432,18,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],61,0,27,17,Team.MILWAUKEE_BUCKS,167,32,41,53,2,25
6,4,griffad01,78,0,129,15,Adrian Griffin,585,38,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],61,1,32,32,Team.CHICAGO_BULLS,137,19,54,59,40,69
1,7,griffed01,8,0,27,4,Eddie Griffin,92,6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],7,0,24,0,Team.MINNESOTA_TIMBERWOLVES,18,5,13,4,7,18
0,0,hallmi01,1,0,4,0,Mike Hall,13,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,22,0,Team.WASHINGTON_WIZARDS,2,0,2,1,1,1
129,15,hamilri01,232,44,1170,347,Richard Hamilton,2763,159,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],547,75,28,59,Team.DETROIT_PISTONS,1485,403,75,285,75,207
39,11,harprma01,232,13,656,237,Matt Harpring,1965,118,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],322,2,30,52,Team.UTAH_JAZZ,894,309,77,99,117,236
118,10,harrial01,116,54,487,72,Al Harrington,1208,91,[<Position.POWER_FORWARD: 'POWER FORWARD'>],223,36,26,25,Team.INDIANA_PACERS,572,101,36,51,71,155
175,14,harrial01,153,73,596,96,Al Harrington,1355,78,[<Position.POWER_FORWARD: 'POWER FORWARD'>],272,42,26,40,Team.GOLDEN_STATE_WARRIORS,713,141,42,98,80,190
26,5,harriju01,79,7,137,31,Junior Harrington,543,52,[<Position.POINT_GUARD: 'POINT GUARD'>],57,8,26,21,Team.MEMPHIS_GRIZZLIES,152,46,29,89,12,56
0,1,harriot01,49,0,56,17,Othella Harrington,220,15,[<Position.POWER_FORWARD: 'POWER FORWARD'>],25,0,33,1,Team.CHARLOTTE_BOBCATS,67,22,26,6,13,25
50,21,harride01,242,14,593,215,Devin Harris,2081,146,[<Position.POINT_GUARD: 'POINT GUARD'>],292,61,23,96,Team.DALLAS_MAVERICKS,813,261,80,296,45,151
0,12,harrida01,47,0,58,11,David Harrison,190,26,[<Position.CENTER: 'CENTER'>],30,2,24,5,Team.INDIANA_PACERS,71,22,24,6,9,33
6,0,hartja01,23,3,30,10,Jason Hart,100,4,[<Position.POINT_GUARD: 'POINT GUARD'>],15,0,28,3,Team.SACRAMENTO_KINGS,43,11,13,10,2,13
23,1,hartja01,60,4,194,32,Jason Hart,746,34,[<Position.POINT_GUARD: 'POINT GUARD'>],85,22,28,41,Team.LOS_ANGELES_CLIPPERS,206,36,23,93,12,71
4,26,hasleud01,236,0,717,138,Udonis Haslem,2483,110,[<Position.POWER_FORWARD: 'POWER FORWARD'>],353,79,26,49,Team.MIAMI_HEAT,844,203,79,97,188,466
25,26,hassetr01,144,6,443,72,Trenton Hassell,2223,80,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],217,68,27,22,Team.MINNESOTA_TIMBERWOLVES,512,92,76,203,83,160
0,18,hayesch01,281,0,335,55,Chuck Hayes,1714,64,[<Position.POWER_FORWARD: 'POWER FORWARD'>],192,43,23,70,Team.HOUSTON_ROCKETS,439,89,78,47,204,317
183,13,hayesja01,160,66,546,71,Jarvis Hayes,1626,56,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],224,17,25,48,Team.WASHINGTON_WIZARDS,585,84,81,80,42,168
0,88,haywobr01,208,0,355,115,Brendan Haywood,1740,90,[<Position.CENTER: 'CENTER'>],198,49,27,34,Team.WASHINGTON_WIZARDS,511,210,77,47,195,282
401,5,headlu01,133,177,700,83,Luther Head,2211,137,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],306,10,24,76,Team.HOUSTON_ROCKETS,872,105,80,194,31,221
0,12,hendeal01,62,0,67,33,Alan Henderson,418,12,[<Position.POWER_FORWARD: 'POWER FORWARD'>],43,5,34,9,Team.PHILADELPHIA_76ERS,119,47,38,10,48,59
115,7,herrmwa01,76,53,330,41,Walter Herrmann,936,32,[<Position.POWER_FORWARD: 'POWER FORWARD'>],174,12,27,17,Team.CHARLOTTE_BOBCATS,442,53,48,26,28,111
1,59,hilarne01,209,0,516,195,Nenê Hilário,1715,127,[<Position.CENTER: 'CENTER'>],294,42,24,62,Team.DENVER_NUGGETS,783,283,64,77,150,299
12,25,hillgr01,146,2,660,248,Grant Hill*,2009,144,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],342,64,34,61,Team.ORLANDO_MAGIC,934,324,65,138,53,184
337,23,hinriki01,274,140,1061,237,Kirk Hinrich,2839,191,[<Position.POINT_GUARD: 'POINT GUARD'>],475,80,26,100,Team.CHICAGO_BULLS,1327,284,80,500,32,242
23,2,hitero01,8,5,60,8,Robert Hite,136,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],19,0,23,3,Team.MIAMI_HEAT,51,12,12,8,4,12
0,0,hodgeju01,3,0,5,2,Julius Hodge,37,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],2,1,23,3,Team.DENVER_NUGGETS,6,2,4,10,1,2
0,0,hodgeju01,3,0,7,1,Julius Hodge,28,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],4,0,23,1,Team.MILWAUKEE_BUCKS,9,2,5,2,1,4
0,7,holliry01,40,0,36,24,Ryan Hollins,185,16,[<Position.CENTER: 'CENTER'>],20,0,22,4,Team.CHARLOTTE_BOBCATS,64,40,27,1,11,20
149,41,horryro01,105,50,251,38,Robert Horry,1124,44,[<Position.POWER_FORWARD: 'POWER FORWARD'>],90,8,36,45,Team.SAN_ANTONIO_SPURS,268,64,68,77,73,156
175,3,houseed01,69,75,421,33,Eddie House,946,27,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],180,1,28,27,Team.NEW_JERSEY_NETS,468,36,56,67,14,78
2,156,howardw01,245,1,873,390,Dwight Howard,3023,317,[<Position.CENTER: 'CENTER'>],526,82,21,70,Team.ORLANDO_MAGIC,1443,666,82,158,283,725
239,56,howarjo01,180,92,1075,243,Josh Howard,2455,123,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],493,69,26,82,Team.DALLAS_MAVERICKS,1321,294,70,127,130,345
0,8,howarju01,205,0,665,155,Juwan Howard,2123,112,[<Position.POWER_FORWARD: 'POWER FORWARD'>],309,38,33,29,Team.HOUSTON_ROCKETS,773,188,80,131,138,332
80,2,hudsotr01,23,28,195,26,Troy Hudson,554,40,[<Position.POINT_GUARD: 'POINT GUARD'>],74,6,30,14,Team.MINNESOTA_TIMBERWOLVES,202,32,34,73,8,40
222,26,hughela01,164,74,953,209,Larry Hughes,2596,154,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],381,68,28,89,Team.CLEVELAND_CAVALIERS,1045,309,70,256,41,226
0,21,humphkr01,98,0,185,53,Kris Humphries,670,32,[<Position.POWER_FORWARD: 'POWER FORWARD'>],87,2,21,14,Team.TORONTO_RAPTORS,227,79,60,18,78,109
119,7,hunteli01,56,38,244,30,Lindsey Hunter,745,35,[<Position.POINT_GUARD: 'POINT GUARD'>],94,0,36,34,Team.DETROIT_PISTONS,256,33,52,93,9,38
0,76,huntest01,137,0,326,74,Steven Hunter,1605,65,[<Position.POWER_FORWARD: 'POWER FORWARD'>],188,41,25,13,Team.PHILADELPHIA_76ERS,450,151,70,26,114,221
155,33,iguodan01,200,48,991,452,Andre Iguodala,3062,261,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],443,76,23,152,Team.PHILADELPHIA_76ERS,1386,551,76,432,77,357
1,98,ilgauzy01,257,0,793,155,Zydrunas Ilgauskas,2130,141,[<Position.CENTER: 'CENTER'>],385,78,31,48,Team.CLEVELAND_CAVALIERS,925,192,78,123,242,357
0,0,ilicmi01,1,0,3,0,Mile Ilić,6,3,[<Position.CENTER: 'CENTER'>],0,0,22,0,Team.NEW_JERSEY_NETS,0,0,5,0,0,1
0,5,mbengdj01,17,0,16,7,Didier Ilunga-Mbenga,79,5,[<Position.CENTER: 'CENTER'>],5,0,26,3,Team.DALLAS_MAVERICKS,17,8,21,6,3,8
148,17,ilyaser01,147,54,363,70,Ersan İlyasova,973,51,[<Position.POWER_FORWARD: 'POWER FORWARD'>],139,14,19,27,Team.MILWAUKEE_BUCKS,402,89,66,49,58,131
53,1,iversal01,21,12,366,154,Allen Iverson*,640,66,[<Position.POINT_GUARD: 'POINT GUARD'>],151,15,31,33,Team.PHILADELPHIA_76ERS,468,174,15,109,7,34
144,12,iversal01,74,50,947,331,Allen Iverson*,2121,202,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],430,49,31,90,Team.DENVER_NUGGETS,1241,436,50,359,16,136
16,4,iveyro01,62,5,143,24,Royal Ivey,539,31,[<Position.POINT_GUARD: 'POINT GUARD'>],64,18,25,24,Team.ATLANTA_HAWKS,157,35,53,45,15,36
180,9,jackja01,202,63,705,243,Jarrett Jack,2651,187,[<Position.POINT_GUARD: 'POINT GUARD'>],320,79,23,86,Team.PORTLAND_TRAIL_BLAZERS,946,279,79,417,18,190
165,6,jacksbo01,98,54,518,130,Bobby Jackson,1330,78,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],204,2,33,50,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,592,168,56,141,42,136
4,0,jackslu02,3,1,8,0,Luke Jackson,16,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,25,0,Team.LOS_ANGELES_CLIPPERS,3,0,3,4,0,1
13,1,jackslu02,12,4,35,5,Luke Jackson,122,6,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],18,2,25,5,Team.TORONTO_RAPTORS,45,9,10,9,2,7
1,7,jacksma02,89,0,388,90,Marc Jackson,1025,65,[<Position.POWER_FORWARD: 'POWER FORWARD'>],159,25,32,21,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,408,103,56,58,62,130
138,20,jacksst02,87,41,430,120,Stephen Jackson,1186,81,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],180,32,28,33,Team.INDIANA_PACERS,521,146,37,114,17,78
173,14,jacksst02,113,59,514,123,Stephen Jackson,1293,102,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],229,37,28,51,Team.GOLDEN_STATE_WARRIORS,640,153,38,173,44,83
0,15,jamesje01,73,0,79,10,Jerome James,273,23,[<Position.CENTER: 'CENTER'>],33,11,31,6,Team.NEW_YORK_KNICKS,76,18,41,3,21,45
310,55,jamesle01,171,99,1621,489,LeBron James,3190,250,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],772,78,22,125,Team.CLEVELAND_CAVALIERS,2132,701,78,470,83,443
215,7,jamesmi01,171,80,703,154,Mike James,2069,129,[<Position.POINT_GUARD: 'POINT GUARD'>],297,65,31,55,Team.MINNESOTA_TIMBERWOLVES,828,184,82,297,25,138
379,36,jamisan01,194,138,1139,226,Antawn Jamison,2662,104,[<Position.POWER_FORWARD: 'POWER FORWARD'>],512,70,30,80,Team.WASHINGTON_WIZARDS,1388,307,70,136,134,428
85,16,jaricma01,172,32,325,67,Marko Jarić,1555,88,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],136,13,28,75,Team.MINNESOTA_TIMBERWOLVES,371,88,70,145,54,130
86,0,jasiksa01,53,32,221,59,Šarūnas Jasikevičius,664,59,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],91,1,30,13,Team.INDIANA_PACERS,273,64,37,111,10,38
44,1,jasiksa01,22,12,101,27,Šarūnas Jasikevičius,309,31,[<Position.POINT_GUARD: 'POINT GUARD'>],37,2,30,13,Team.GOLDEN_STATE_WARRIORS,113,31,26,61,5,16
1,106,jeffeal01,232,0,882,201,Al Jefferson,2319,136,[<Position.CENTER: 'CENTER'>],453,60,22,48,Team.BOSTON_CELTICS,1107,295,69,88,237,519
145,8,jefferi01,123,52,665,239,Richard Jefferson,1956,120,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],303,53,26,34,Team.NEW_JERSEY_NETS,897,326,55,148,48,192
20,30,jeffrja01,150,2,206,31,Jared Jeffries,1307,61,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],95,43,25,44,Team.NEW_YORK_KNICKS,223,68,55,67,111,127
0,35,johnsal01,137,0,169,78,Alexander Johnson,753,47,[<Position.POWER_FORWARD: 'POWER FORWARD'>],91,19,23,25,Team.MEMPHIS_GRIZZLIES,260,118,59,17,50,131
3,13,johnsam01,19,0,33,11,Amir Johnson,124,9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],18,0,19,5,Team.DETROIT_PISTONS,47,14,8,3,15,22
29,1,johnsan02,68,11,146,21,Anthony Johnson,562,31,[<Position.POINT_GUARD: 'POINT GUARD'>],60,0,32,16,Team.DALLAS_MAVERICKS,152,29,40,78,13,35
44,2,johnsan02,51,14,197,25,Anthony Johnson,739,45,[<Position.POINT_GUARD: 'POINT GUARD'>],82,17,32,17,Team.ATLANTA_HAWKS,203,32,27,123,9,44
88,12,johnsde03,39,19,154,16,DerMarr Johnson,419,27,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],50,7,26,16,Team.DENVER_NUGGETS,135,21,39,17,10,47
312,11,johnsjo02,115,119,1139,235,Joe Johnson,2359,176,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],536,57,25,60,Team.ATLANTA_HAWKS,1426,314,57,249,53,186
30,18,johnsli01,101,10,190,30,Linton Johnson,720,27,[<Position.POWER_FORWARD: 'POWER FORWARD'>],93,0,26,33,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,226,37,54,18,52,111
9,1,jonesbo02,59,1,93,23,Bobby Jones,336,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],43,5,23,11,Team.PHILADELPHIA_76ERS,110,41,44,16,22,35
12,22,jonesda02,192,5,461,138,Dahntay Jones,1671,92,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],220,25,26,39,Team.MEMPHIS_GRIZZLIES,583,174,78,68,47,106
231,2,jonesda01,53,89,355,30,Damon Jones,1173,36,[<Position.POINT_GUARD: 'POINT GUARD'>],137,0,30,16,Team.CLEVELAND_CAVALIERS,393,44,60,94,9,57
0,0,jonesdw02,3,0,1,3,Dwayne Jones,18,2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],0,0,23,0,Team.CLEVELAND_CAVALIERS,3,6,4,0,1,5
74,2,jonesed02,54,22,151,25,Eddie Jones,561,23,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],57,14,35,22,Team.MEMPHIS_GRIZZLIES,161,34,29,33,14,47
148,8,jonesed02,70,56,271,34,Eddie Jones,1033,24,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],121,27,35,46,Team.MIAMI_HEAT,332,41,35,76,17,112
101,12,jonesfr01,80,32,249,73,Fred Jones,870,50,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],96,9,27,30,Team.TORONTO_RAPTORS,297,88,39,55,16,66
27,4,jonesfr01,41,7,112,22,Fred Jones,449,17,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],43,3,27,18,Team.PORTLAND_TRAIL_BLAZERS,115,26,24,53,7,26
238,42,jonesja02,115,90,440,71,James Jones,1376,28,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],162,7,26,28,Team.PHOENIX_SUNS,485,81,76,45,33,143
32,1,jonesju01,19,10,51,2,Jumaine Jones,138,7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],14,0,27,5,Team.PHOENIX_SUNS,40,2,18,1,6,17
1,42,jonesso01,124,0,128,59,Solomon Jones,666,25,[<Position.POWER_FORWARD: 'POWER FORWARD'>],65,8,22,11,Team.ATLANTA_HAWKS,189,75,58,11,49,87
1,116,kamanch01,251,0,652,166,Chris Kaman,2176,147,[<Position.CENTER: 'CENTER'>],294,66,24,41,Team.LOS_ANGELES_CLIPPERS,754,224,75,79,160,428
210,2,kaponja01,135,108,563,66,Jason Kapono,1767,70,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],278,35,25,38,Team.MIAMI_HEAT,730,74,67,81,26,154
6,1,khryavi01,53,0,70,19,Viktor Khryapa,231,16,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,0,24,10,Team.CHICAGO_BULLS,73,26,33,21,20,37
361,23,kiddja01,146,124,908,179,Jason Kidd*,2933,213,[<Position.POINT_GUARD: 'POINT GUARD'>],369,80,33,127,Team.NEW_JERSEY_NETS,1041,230,80,736,135,520
46,1,kinseta01,57,13,304,78,Tarence Kinsey,967,46,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],139,12,22,53,Team.MEMPHIS_GRIZZLIES,369,98,48,41,29,68
75,144,kirilan01,172,16,418,174,Andrei Kirilenko,2049,135,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],197,70,25,74,Team.UTAH_JAZZ,584,239,70,202,88,241
221,14,kleizli01,200,83,474,115,Linas Kleiza,1488,79,[<Position.POWER_FORWARD: 'POWER FORWARD'>],200,14,22,28,Team.DENVER_NUGGETS,598,135,79,45,77,189
18,3,knighbr01,113,1,363,103,Brevin Knight,1273,95,[<Position.POINT_GUARD: 'POINT GUARD'>],152,25,31,67,Team.CHARLOTTE_BOBCATS,408,128,45,296,14,101
5,0,korolya01,0,1,16,3,Yaroslav Korolev,41,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],4,0,19,3,Team.LOS_ANGELES_CLIPPERS,12,6,10,4,1,2
307,20,korveky01,188,132,845,191,Kyle Korver,2288,117,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],372,1,25,57,Team.PHILADELPHIA_76ERS,1067,209,74,105,30,229
1,24,krstine01,88,0,323,86,Nenad Krstić,848,52,[<Position.CENTER: 'CENTER'>],170,26,23,10,Team.NEW_JERSEY_NETS,426,121,26,46,51,125
23,11,lafrera01,57,2,102,20,Raef LaFrentz,352,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],39,9,30,7,Team.PORTLAND_TRAIL_BLAZERS,100,26,27,8,25,45
0,3,langja01,14,0,9,3,James Lang,55,2,[<Position.CENTER: 'CENTER'>],4,0,23,0,Team.WASHINGTON_WIZARDS,11,5,11,2,5,6
0,23,leeda02,155,0,400,141,David Lee,1731,92,[<Position.POWER_FORWARD: 'POWER FORWARD'>],240,12,23,48,Team.NEW_YORK_KNICKS,621,173,58,104,196,406
387,39,lewisra02,143,151,1005,265,Rashard Lewis,2348,118,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],463,60,27,68,Team.SEATTLE_SUPERSONICS,1342,315,60,145,91,305
0,0,livinra01,2,0,3,0,Randy Livingston,26,1,[<Position.POINT_GUARD: 'POINT GUARD'>],0,0,31,0,Team.SEATTLE_SUPERSONICS,0,0,4,4,1,0
16,29,livinsh01,135,5,449,82,Shaun Livingston,1611,108,[<Position.POINT_GUARD: 'POINT GUARD'>],208,31,21,59,Team.LOS_ANGELES_CLIPPERS,503,116,54,274,56,128
8,1,lowryky01,20,3,38,25,Kyle Lowry,175,12,[<Position.POINT_GUARD: 'POINT GUARD'>],14,0,20,14,Team.MEMPHIS_GRIZZLIES,56,28,10,32,12,19
59,0,lucasjo02,38,15,156,15,John Lucas III,383,15,[<Position.POINT_GUARD: 'POINT GUARD'>],62,0,24,17,Team.HOUSTON_ROCKETS,154,19,47,33,9,27
161,0,luety01,101,56,524,144,Tyronn Lue,1488,85,[<Position.POINT_GUARD: 'POINT GUARD'>],218,17,29,24,Team.ATLANTA_HAWKS,636,163,56,201,19,85
0,10,madsema01,100,0,43,15,Mark Madsen,473,21,[<Position.CENTER: 'CENTER'>],23,0,31,10,Team.MINNESOTA_TIMBERWOLVES,61,29,56,10,35,52
65,14,maggeco01,244,13,808,519,Corey Maggette,2291,201,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],367,31,27,65,Team.LOS_ANGELES_CLIPPERS,1266,633,75,208,90,352
0,66,magloja01,226,0,395,131,Jamaal Magloire,1703,129,[<Position.CENTER: 'CENTER'>],199,23,28,21,Team.PORTLAND_TRAIL_BLAZERS,529,242,81,30,151,341
0,0,majorre01,4,0,10,1,Renaldo Major,27,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],2,0,24,2,Team.GOLDEN_STATE_WARRIORS,5,2,1,0,0,2
345,10,marbust01,185,123,952,297,Stephon Marbury,2748,179,[<Position.POINT_GUARD: 'POINT GUARD'>],395,74,29,71,Team.NEW_YORK_KNICKS,1210,386,74,403,36,177
252,122,mariosh01,216,80,1071,201,Shawn Marion,3010,114,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],561,80,28,156,Team.PHOENIX_SUNS,1403,248,80,134,172,613
16,1,markoda01,22,6,52,7,Damir Markota,170,15,[<Position.POWER_FORWARD: 'POWER FORWARD'>],19,0,21,3,Team.MILWAUKEE_BUCKS,51,11,30,6,11,20
1,1,marksse01,4,0,6,2,Sean Marks,17,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],2,0,31,0,Team.PHOENIX_SUNS,6,2,3,0,0,3
271,43,marshdo01,130,95,493,53,Donyell Marshall,1360,67,[<Position.POWER_FORWARD: 'POWER FORWARD'>],209,0,33,39,Team.CLEVELAND_CAVALIERS,566,80,81,46,86,237
18,5,marshra01,22,4,89,31,Rawle Marshall,361,19,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,2,24,12,Team.INDIANA_PACERS,99,45,40,13,8,21
37,0,martida01,22,13,94,15,Darrick Martin,220,12,[<Position.POINT_GUARD: 'POINT GUARD'>],33,0,35,3,Team.TORONTO_RAPTORS,94,21,31,43,2,10
1,0,martike01,10,0,16,3,Kenyon Martin,63,5,[<Position.POWER_FORWARD: 'POWER FORWARD'>],8,2,29,0,Team.DENVER_NUGGETS,19,12,2,1,6,14
333,11,martike02,181,127,1067,481,Kevin Martin,2818,135,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],505,80,23,98,Team.SACRAMENTO_KINGS,1618,570,80,173,69,273
0,22,masonde01,174,0,900,214,Desmond Mason,2575,192,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],407,75,29,52,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,1028,323,75,115,124,221
102,6,masonro01,66,33,179,14,Roger Mason,492,19,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],59,0,26,13,Team.WASHINGTON_WIZARDS,165,16,62,35,7,38
0,60,maxieja01,110,0,262,72,Jason Maxiell,943,53,[<Position.CENTER: 'CENTER'>],131,8,23,30,Team.DETROIT_PISTONS,334,137,67,14,88,98
3,24,mayse01,100,2,328,86,Sean May,838,56,[<Position.POWER_FORWARD: 'POWER FORWARD'>],164,8,22,19,Team.CHARLOTTE_BOBCATS,416,112,35,66,73,160
75,7,mccanra01,71,20,177,40,Rashad McCants,554,40,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],62,0,22,26,Team.MINNESOTA_TIMBERWOLVES,184,58,37,38,14,33
0,0,mccrach01,1,0,3,0,Chris McCray,12,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,22,0,Team.MILWAUKEE_BUCKS,0,0,5,0,0,0
0,65,mcdyean01,240,0,540,96,Antonio McDyess,1729,75,[<Position.POWER_FORWARD: 'POWER FORWARD'>],284,3,32,61,Team.DETROIT_PISTONS,664,139,82,72,165,331
