attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
307,5,farmajo01,105,114,631,53,Jordan Farmar,1690,108,[<Position.POINT_GUARD: 'POINT GUARD'>],291,0,21,77,Team.LOS_ANGELES_LAKERS,749,78,82,225,39,144
0,0,fazekni01,0,0,5,0,Nick Fazekas,9,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],2,0,22,0,Team.DALLAS_MAVERICKS,4,0,4,0,1,2
2,11,fazekni01,25,0,77,15,Nick Fazekas,260,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],44,0,22,8,Team.LOS_ANGELES_CLIPPERS,103,22,22,11,33,53
200,12,feltora01,184,56,997,260,Raymond Felton,2972,213,[<Position.POINT_GUARD: 'POINT GUARD'>],412,79,23,96,Team.CHARLOTTE_BOBCATS,1140,325,79,583,37,199
0,3,fesenky01,19,0,16,2,Kyrylo Fesenko,70,8,[<Position.CENTER: 'CENTER'>],6,0,21,0,Team.UTAH_JAZZ,14,4,9,2,14,11
357,10,finlemi01,93,132,761,64,Michael Finley,2204,56,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],315,61,34,29,Team.SAN_ANTONIO_SPURS,826,80,82,114,27,227
276,3,fishede01,188,112,777,166,Derek Fisher,2249,90,[<Position.POINT_GUARD: 'POINT GUARD'>],339,82,33,86,Team.LOS_ANGELES_LAKERS,956,188,82,239,24,146
51,0,fordtj01,93,15,524,110,T.J. Ford,1199,102,[<Position.POINT_GUARD: 'POINT GUARD'>],246,26,24,54,Team.TORONTO_RAPTORS,617,125,51,313,23,77
3,32,fosteje01,221,0,373,86,Jeff Foster,1884,62,[<Position.CENTER: 'CENTER'>],205,52,31,56,Team.INDIANA_PACERS,496,145,77,129,264,404
148,3,foyera01,102,61,462,53,Randy Foye,1259,79,[<Position.POINT_GUARD: 'POINT GUARD'>],198,31,24,36,Team.MINNESOTA_TIMBERWOLVES,510,65,39,164,13,115
0,45,foylead01,94,0,153,16,Adonal Foyle,774,32,[<Position.CENTER: 'CENTER'>],70,0,32,16,Team.ORLANDO_MAGIC,156,34,82,18,71,137
25,0,frahmri01,7,7,54,0,Richie Frahm,163,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],20,2,30,2,Team.LOS_ANGELES_CLIPPERS,47,2,10,8,4,10
17,5,francst01,25,4,57,13,Steve Francis,199,14,[<Position.POINT_GUARD: 'POINT GUARD'>],19,3,30,9,Team.HOUSTON_ROCKETS,55,23,10,30,8,15
10,27,fryech01,208,3,453,85,Channing Frye,1342,55,[<Position.CENTER: 'CENTER'>],221,20,24,29,Team.PORTLAND_TRAIL_BLAZERS,530,109,78,57,107,247
1,24,gadzuda01,83,0,154,33,Dan Gadzuric,534,34,[<Position.CENTER: 'CENTER'>],64,4,29,20,Team.MILWAUKEE_BUCKS,161,63,51,11,67,77
16,0,garbajo01,2,6,25,0,Jorge Garbajosa,74,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],8,0,30,3,Team.TORONTO_RAPTORS,22,0,7,3,2,13
289,50,garcifr01,232,113,752,162,Francisco García,2096,128,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],348,20,26,96,Team.SACRAMENTO_KINGS,971,208,79,128,52,212
12,0,gardnth01,4,3,23,0,Thomas Gardner,45,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],9,0,22,0,Team.CHICAGO_BULLS,21,2,4,1,3,1
11,89,garneke01,163,0,990,269,Kevin Garnett,2328,138,[<Position.POWER_FORWARD: 'POWER FORWARD'>],534,71,31,100,Team.BOSTON_CELTICS,1337,336,71,244,135,520
37,1,garripa01,35,8,80,4,Pat Garrity,284,17,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,0,31,6,Team.ORLANDO_MAGIC,66,5,31,13,9,35
15,56,gasolpa01,85,4,557,176,Pau Gasol,1433,80,[<Position.CENTER: 'CENTER'>],279,39,27,16,Team.MEMPHIS_GRIZZLIES,738,215,39,116,94,248
1,42,gasolpa01,54,0,333,116,Pau Gasol,918,44,[<Position.CENTER: 'CENTER'>],196,27,27,14,Team.LOS_ANGELES_LAKERS,508,147,27,95,61,150
387,79,gayru01,230,134,1355,248,Rudy Gay,3000,190,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],625,81,21,111,Team.MEMPHIS_GRIZZLIES,1632,316,81,158,140,359
37,9,gelabmi01,31,16,157,14,Mickaël Gelabale,465,27,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],69,0,24,10,Team.SEATTLE_SUPERSONICS,168,18,39,33,16,42
68,13,georgde01,90,22,207,24,Devean George,821,24,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],74,4,30,19,Team.DALLAS_MAVERICKS,194,34,53,35,28,109
268,14,gibsoda01,163,118,465,85,Daniel Gibson,1765,76,[<Position.POINT_GUARD: 'POINT GUARD'>],201,26,21,47,Team.CLEVELAND_CAVALIERS,605,105,58,145,30,104
14,2,gilled01,18,5,29,9,Eddie Gill,149,8,[<Position.POINT_GUARD: 'POINT GUARD'>],12,1,29,7,Team.NEW_JERSEY_NETS,38,9,13,21,1,21
1,0,gilled01,0,0,2,0,Eddie Gill,5,1,[<Position.POINT_GUARD: 'POINT GUARD'>],0,0,29,0,Team.SEATTLE_SUPERSONICS,0,0,1,1,0,0
389,33,ginobma01,173,156,984,380,Manu Ginóbili,2299,200,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],453,23,30,109,Team.SAN_ANTONIO_SPURS,1442,442,74,332,63,291
34,1,giricgo01,24,12,102,1,Gordan Giriček,279,21,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],41,0,30,13,Team.UTAH_JAZZ,95,1,22,16,6,25
15,1,giricgo01,9,5,41,6,Gordan Giriček,110,8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],13,0,30,3,Team.PHILADELPHIA_76ERS,37,8,12,11,1,13
50,2,giricgo01,49,19,159,16,Gordan Giriček,442,23,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],79,0,30,8,Team.PHOENIX_SUNS,193,17,22,35,9,42
179,10,gomesry01,154,59,857,190,Ryan Gomes,2434,96,[<Position.POWER_FORWARD: 'POWER FORWARD'>],392,74,25,65,Team.MINNESOTA_TIMBERWOLVES,1033,229,82,145,133,342
3,30,goodedr01,144,0,523,110,Drew Gooden,1564,91,[<Position.POWER_FORWARD: 'POWER FORWARD'>],232,51,26,35,Team.CLEVELAND_CAVALIERS,574,151,51,50,117,306
3,23,goodedr01,59,0,217,52,Drew Gooden,558,31,[<Position.POWER_FORWARD: 'POWER FORWARD'>],100,14,26,13,Team.CHICAGO_BULLS,252,64,18,31,58,109
346,8,gordobe01,171,142,1069,266,Ben Gordon,2291,150,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],464,27,24,55,Team.CHICAGO_BULLS,1336,293,72,213,40,181
0,1,gortama01,4,0,17,2,Marcin Gortat,41,2,[<Position.CENTER: 'CENTER'>],8,0,23,1,Team.ORLANDO_MAGIC,18,3,6,2,8,8
3,0,grahajo01,47,2,113,38,Joey Graham,331,23,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],49,3,25,3,Team.TORONTO_RAPTORS,138,45,38,15,18,49
14,1,grahast01,14,7,58,12,Stephen Graham,128,10,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],34,0,25,4,Team.INDIANA_PACERS,87,16,22,9,4,18
423,84,grangda01,290,171,1205,322,Danny Granger,2876,171,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],537,80,24,95,Team.INDIANA_PACERS,1567,378,80,166,93,393
1,16,grayaa01,117,0,204,56,Aaron Gray,613,57,[<Position.CENTER: 'CENTER'>],103,1,23,21,Team.CHICAGO_BULLS,262,99,61,41,70,98
39,4,greenge01,43,15,148,34,Gerald Green,358,32,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],49,0,22,8,Team.MINNESOTA_TIMBERWOLVES,147,41,29,29,11,51
0,0,greenge01,2,0,3,0,Gerald Green,4,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],3,0,22,0,Team.HOUSTON_ROCKETS,6,0,1,0,2,0
76,49,greenje02,198,21,749,177,Jeff Green,2253,158,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],320,52,21,46,Team.SEATTLE_SUPERSONICS,838,238,80,119,101,278
8,0,greenta01,3,1,16,8,Taurean Green,44,7,[<Position.POINT_GUARD: 'POINT GUARD'>],4,0,21,1,Team.PORTLAND_TRAIL_BLAZERS,17,8,8,8,0,4
3,0,greenta01,2,1,9,3,Taurean Green,30,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],3,0,21,1,Team.DENVER_NUGGETS,10,4,9,3,0,6
179,22,greenwi01,119,51,870,112,Willie Green,1970,109,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],379,74,26,54,Team.PHILADELPHIA_76ERS,921,148,74,151,32,150
1,1,greenor01,9,0,11,0,Orien Greene,61,7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],3,2,25,3,Team.SACRAMENTO_KINGS,6,0,7,3,0,6
0,1,griffad01,19,0,60,3,Adrian Griffin,222,16,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,2,33,12,Team.CHICAGO_BULLS,51,7,22,22,19,18
0,1,griffad01,8,0,16,2,Adrian Griffin,85,5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],6,0,33,5,Team.SEATTLE_SUPERSONICS,14,2,13,5,9,13
141,10,hamilri01,171,62,1030,184,Richard Hamilton,2424,132,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],499,72,29,73,Team.DETROIT_PISTONS,1244,221,72,299,75,160
19,1,hardaan01,24,8,60,8,Anfernee Hardaway,325,13,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],22,8,36,19,Team.MIAMI_HEAT,60,9,16,35,3,32
10,14,harprma01,162,2,474,146,Matt Harpring,1374,95,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],237,0,31,45,Team.UTAH_JAZZ,622,205,76,82,96,144
408,16,harrial01,266,153,923,147,Al Harrington,2190,90,[<Position.CENTER: 'CENTER'>],401,59,27,74,Team.GOLDEN_STATE_WARRIORS,1102,190,81,132,107,332
0,4,harriot01,34,0,42,10,Othella Harrington,166,11,[<Position.CENTER: 'CENTER'>],18,0,34,1,Team.CHARLOTTE_BOBCATS,46,16,22,4,11,31
70,2,harride01,127,25,387,161,Devin Harris,1184,93,[<Position.POINT_GUARD: 'POINT GUARD'>],187,39,24,56,Team.DALLAS_MAVERICKS,560,196,39,206,17,74
97,8,harride01,63,31,306,87,Devin Harris,838,68,[<Position.POINT_GUARD: 'POINT GUARD'>],134,22,24,34,Team.NEW_JERSEY_NETS,386,105,25,163,11,71
2,3,harrimi01,16,0,54,8,Mike Harris,159,9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,0,24,6,Team.HOUSTON_ROCKETS,62,13,17,3,24,30
0,59,harrida01,164,0,170,49,David Harrison,702,58,[<Position.CENTER: 'CENTER'>],90,0,25,20,Team.INDIANA_PACERS,229,96,55,14,43,75
31,3,hartja01,75,11,180,38,Jason Hart,606,28,[<Position.POINT_GUARD: 'POINT GUARD'>],58,0,29,30,Team.UTAH_JAZZ,165,45,57,86,5,50
0,18,hasleud01,145,0,507,115,Udonis Haslem,1805,67,[<Position.POWER_FORWARD: 'POWER FORWARD'>],237,48,27,39,Team.MIAMI_HEAT,589,142,49,68,107,336
4,1,hassetr01,55,1,80,1,Trenton Hassell,463,14,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],37,6,28,9,Team.DALLAS_MAVERICKS,76,2,37,26,11,33
5,2,hassetr01,35,1,55,6,Trenton Hassell,310,8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],20,0,28,4,Team.NEW_JERSEY_NETS,47,8,26,15,9,30
21,40,hawessp01,128,4,318,38,Spencer Hawes,931,56,[<Position.CENTER: 'CENTER'>],146,8,19,14,Team.SACRAMENTO_KINGS,334,58,71,44,68,162
3,43,hayesch01,212,0,221,11,Chuck Hayes,1575,62,[<Position.POWER_FORWARD: 'POWER FORWARD'>],113,44,24,85,Team.HOUSTON_ROCKETS,237,24,79,91,132,295
194,6,hayesja01,137,73,504,45,Jarvis Hayes,1287,47,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],217,1,26,47,Team.DETROIT_PISTONS,552,60,82,62,35,143
0,133,haywobr01,216,0,599,216,Brendan Haywood,2228,108,[<Position.CENTER: 'CENTER'>],316,80,28,31,Team.WASHINGTON_WIZARDS,848,294,80,71,273,303
225,9,headlu01,75,79,477,66,Luther Head,1379,70,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],206,17,25,44,Team.HOUSTON_ROCKETS,557,81,73,138,18,117
26,0,herrmwa01,12,9,65,9,Walter Herrmann,174,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],25,0,28,4,Team.CHARLOTTE_BOBCATS,68,10,17,4,10,26
38,1,herrmwa01,12,11,79,12,Walter Herrmann,199,8,[<Position.POWER_FORWARD: 'POWER FORWARD'>],31,0,28,3,Team.DETROIT_PISTONS,85,15,28,14,12,25
1,14,hilarne01,46,0,71,27,Nenê Hilário,266,21,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,1,25,9,Team.DENVER_NUGGETS,85,49,16,15,30,57
104,56,hillgr01,153,33,712,170,Grant Hill*,2222,96,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],358,68,35,65,Team.PHOENIX_SUNS,919,196,70,203,74,279
240,19,hinriki01,224,84,797,118,Kirk Hinrich,2380,157,[<Position.POINT_GUARD: 'POINT GUARD'>],330,72,27,87,Team.CHICAGO_BULLS,862,142,75,452,28,216
0,30,holliry01,96,0,94,55,Ryan Hollins,532,25,[<Position.POWER_FORWARD: 'POWER FORWARD'>],46,1,23,10,Team.CHARLOTTE_BOBCATS,147,82,60,14,53,54
5,76,horfoal01,267,0,668,155,Al Horford,2540,137,[<Position.CENTER: 'CENTER'>],333,77,21,60,Team.ATLANTA_HAWKS,821,212,81,124,248,537
70,19,horryro01,55,18,119,18,Robert Horry,583,22,[<Position.POWER_FORWARD: 'POWER FORWARD'>],38,5,37,21,Team.SAN_ANTONIO_SPURS,112,28,45,47,35,74
298,10,houseed01,114,117,531,33,Eddie House,1480,76,[<Position.POINT_GUARD: 'POINT GUARD'>],217,2,29,59,Team.BOSTON_CELTICS,584,36,78,152,19,148
4,176,howardw01,274,0,974,529,Dwight Howard,3088,263,[<Position.CENTER: 'CENTER'>],583,82,22,74,Team.ORLANDO_MAGIC,1695,897,82,110,279,882
210,32,howarjo01,202,67,1247,312,Josh Howard,2757,114,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],567,76,27,59,Team.DALLAS_MAVERICKS,1513,384,76,164,120,412
0,2,howarju01,62,0,64,11,Juwan Howard,353,17,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,0,34,5,Team.DALLAS_MAVERICKS,57,14,50,17,21,60
12,0,hudsotr01,4,4,31,6,Troy Hudson,93,7,[<Position.POINT_GUARD: 'POINT GUARD'>],9,0,31,3,Team.GOLDEN_STATE_WARRIORS,28,6,9,9,0,7
126,11,hughela01,91,43,478,88,Larry Hughes,1210,72,[<Position.POINT_GUARD: 'POINT GUARD'>],180,32,29,60,Team.CLEVELAND_CAVALIERS,491,108,40,94,27,116
68,6,hughela01,48,24,323,62,Larry Hughes,810,44,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],125,25,29,39,Team.CHICAGO_BULLS,336,80,28,87,12,75
2,28,humphkr01,107,0,333,75,Kris Humphries,925,47,[<Position.POWER_FORWARD: 'POWER FORWARD'>],161,0,22,25,Team.TORONTO_RAPTORS,397,124,70,28,90,169
26,2,hunteli01,30,7,64,7,Lindsey Hunter,215,13,[<Position.POINT_GUARD: 'POINT GUARD'>],22,0,37,13,Team.DETROIT_PISTONS,58,9,24,33,4,9
0,6,huntest01,20,0,28,9,Steven Hunter,120,7,[<Position.CENTER: 'CENTER'>],15,2,26,0,Team.DENVER_NUGGETS,39,20,19,0,10,19
307,49,iguodan01,187,101,1277,365,Andre Iguodala,3242,214,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],582,82,24,171,Team.PHILADELPHIA_76ERS,1630,506,82,391,85,361
1,120,ilgauzy01,247,0,879,195,Zydrunas Ilgauskas,2222,135,[<Position.CENTER: 'CENTER'>],417,73,32,34,Team.CLEVELAND_CAVALIERS,1029,243,73,104,263,419
0,10,mbengdj01,32,0,23,1,Didier Ilunga-Mbenga,130,4,[<Position.CENTER: 'CENTER'>],9,0,27,3,Team.GOLDEN_STATE_WARRIORS,19,2,16,4,13,18
0,16,mbengdj01,38,0,61,4,Didier Ilunga-Mbenga,196,8,[<Position.CENTER: 'CENTER'>],30,0,27,4,Team.LOS_ANGELES_LAKERS,64,10,26,6,15,26
275,12,iversal01,109,95,1556,645,Allen Iverson*,3424,245,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],712,82,32,160,Team.DENVER_NUGGETS,2164,797,82,586,47,196
107,7,iveyro01,166,35,378,85,Royal Ivey,1437,75,[<Position.POINT_GUARD: 'POINT GUARD'>],149,20,26,45,Team.MILWAUKEE_BUCKS,418,117,75,160,38,80
190,1,jackja01,129,65,620,215,Jarrett Jack,2229,178,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],267,16,24,61,Team.PORTLAND_TRAIL_BLAZERS,814,248,82,313,31,203
144,3,jacksbo01,59,53,296,40,Bobby Jackson,891,31,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],116,0,34,32,Team.NEW_ORLEANS_HORNETS,325,49,46,76,23,87
82,2,jacksbo01,37,28,210,24,Bobby Jackson,498,28,[<Position.POINT_GUARD: 'POINT GUARD'>],88,5,34,13,Team.HOUSTON_ROCKETS,228,32,26,63,10,61
30,0,jackslu02,22,11,80,16,Luke Jackson,228,9,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],26,1,26,8,Team.MIAMI_HEAT,79,23,14,17,7,26
501,29,jacksst02,171,182,1204,308,Stephen Jackson,2855,197,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],488,73,29,92,Team.GOLDEN_STATE_WARRIORS,1466,370,73,300,67,251
72,1,jacobca01,34,16,115,13,Casey Jacobsen,547,16,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],39,0,26,5,Team.MEMPHIS_GRIZZLIES,107,17,53,20,12,53
0,0,jamesje01,0,0,1,2,Jerome James,5,0,[<Position.CENTER: 'CENTER'>],1,0,32,0,Team.NEW_YORK_KNICKS,4,2,2,0,0,3
359,81,jamesle01,165,113,1642,549,LeBron James,3027,255,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],794,74,23,138,Team.CLEVELAND_CAVALIERS,2250,771,75,539,133,459
74,2,jamesmi01,44,24,226,33,Mike James,537,29,[<Position.POINT_GUARD: 'POINT GUARD'>],79,1,32,17,Team.HOUSTON_ROCKETS,215,42,33,54,11,41
23,0,jamesmi01,12,7,64,6,Mike James,183,7,[<Position.POINT_GUARD: 'POINT GUARD'>],22,0,32,4,Team.NEW_ORLEANS_HORNETS,57,6,21,6,3,14
354,34,jamisan01,195,120,1417,333,Antawn Jamison,3061,113,[<Position.POWER_FORWARD: 'POWER FORWARD'>],618,79,31,106,Team.WASHINGTON_WIZARDS,1689,438,79,120,215,591
127,32,jaricma01,180,46,528,121,Marko Jarić,2189,128,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],227,56,29,97,Team.MINNESOTA_TIMBERWOLVES,621,163,75,311,38,184
5,119,jeffeal01,222,0,1441,284,Al Jefferson,2919,167,[<Position.CENTER: 'CENTER'>],721,82,23,74,Team.MINNESOTA_TIMBERWOLVES,1726,394,82,117,308,603
213,21,jefferi01,225,77,1328,542,Richard Jefferson,3200,199,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],619,82,27,76,Team.NEW_JERSEY_NETS,1857,679,82,252,93,249
25,23,jeffrja01,132,4,270,49,Jared Jeffries,1325,64,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],108,19,26,36,Team.NEW_YORK_KNICKS,269,93,73,66,118,125
21,56,jianlyi01,153,6,520,122,Yi Jianlian,1647,90,[<Position.POWER_FORWARD: 'POWER FORWARD'>],219,49,20,36,Team.MILWAUKEE_BUCKS,566,145,66,55,106,238
0,10,johnsal01,80,0,125,57,Alexander Johnson,549,42,[<Position.POWER_FORWARD: 'POWER FORWARD'>],61,6,24,13,Team.MIAMI_HEAT,179,83,43,13,32,62
0,82,johnsam01,141,0,165,37,Amir Johnson,764,39,[<Position.POWER_FORWARD: 'POWER FORWARD'>],92,0,20,24,Team.DETROIT_PISTONS,221,55,62,29,87,148
63,8,johnsan02,86,27,267,26,Anthony Johnson,1121,50,[<Position.POINT_GUARD: 'POINT GUARD'>],115,41,33,42,Team.ATLANTA_HAWKS,283,32,42,202,17,81
30,1,johnsan02,29,15,88,9,Anthony Johnson,410,34,[<Position.POINT_GUARD: 'POINT GUARD'>],40,11,33,10,Team.SACRAMENTO_KINGS,104,11,27,60,5,34
9,0,johnsde03,4,3,14,0,DerMarr Johnson,28,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],7,0,27,1,Team.SAN_ANTONIO_SPURS,17,2,5,1,0,1
444,18,johnsjo02,168,169,1497,316,Joe Johnson,3343,223,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],647,82,26,84,Team.ATLANTA_HAWKS,1779,379,82,474,83,284
2,1,johnsli01,10,1,14,0,Linton Johnson,53,2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],7,0,27,0,Team.PHOENIX_SUNS,15,0,6,3,5,8
1,0,johnsli01,1,0,5,2,Linton Johnson,10,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],2,0,27,0,Team.TORONTO_RAPTORS,6,2,2,1,0,1
23,1,jonesbo02,46,9,64,23,Bobby Jones,222,14,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],26,0,24,5,Team.DENVER_NUGGETS,84,28,25,11,11,27
13,2,jonesbo02,17,3,36,9,Bobby Jones,137,5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],14,2,24,5,Team.MEMPHIS_GRIZZLIES,40,10,9,11,10,17
0,0,jonesbo02,3,0,4,0,Bobby Jones,9,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,0,24,1,Team.HOUSTON_ROCKETS,4,0,4,0,0,1
15,0,jonesbo02,18,6,32,8,Bobby Jones,143,7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],17,0,24,2,Team.MIAMI_HEAT,48,13,6,5,8,16
2,0,jonesbo02,1,0,4,0,Bobby Jones,20,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,24,2,Team.SAN_ANTONIO_SPURS,2,0,3,1,0,2
6,6,jonesda02,28,1,53,34,Dahntay Jones,206,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,0,27,8,Team.SACRAMENTO_KINGS,81,51,25,12,7,28
276,1,jonesda01,66,115,363,20,Damon Jones,1336,36,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],151,3,31,19,Team.CLEVELAND_CAVALIERS,437,28,67,126,5,67
1,25,jonesdw02,88,0,47,28,Dwayne Jones,472,17,[<Position.POWER_FORWARD: 'POWER FORWARD'>],25,0,24,10,Team.CLEVELAND_CAVALIERS,78,58,56,10,69,71
116,8,jonesed02,72,34,180,10,Eddie Jones,922,29,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],66,33,36,26,Team.DALLAS_MAVERICKS,176,14,47,69,18,114
192,18,jonesfr01,140,74,432,94,Fred Jones,1757,78,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],182,26,28,48,Team.NEW_YORK_KNICKS,532,126,70,166,30,140
205,15,jonesja02,96,91,327,86,James Jones,1276,28,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],143,3,27,24,Team.PORTLAND_TRAIL_BLAZERS,463,98,58,34,43,118
2,5,jonesso01,28,0,30,11,Solomon Jones,145,11,[<Position.POWER_FORWARD: 'POWER FORWARD'>],12,0,23,3,Team.ATLANTA_HAWKS,35,20,35,0,19,23
4,155,kamanch01,179,0,700,202,Chris Kaman,2083,164,[<Position.CENTER: 'CENTER'>],338,55,25,33,Team.LOS_ANGELES_CLIPPERS,878,265,56,107,173,538
118,2,kaponja01,131,57,498,37,Jason Kapono,1530,58,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],243,7,26,34,Team.TORONTO_RAPTORS,580,43,81,65,31,89
13,2,karlco01,4,4,26,8,Coby Karl,71,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],9,0,24,4,Team.LOS_ANGELES_LAKERS,30,10,17,9,3,11
1,0,khryavi01,11,0,31,8,Viktor Khryapa,105,6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],12,0,25,6,Team.CHICAGO_BULLS,32,14,9,8,6,14
236,15,kiddja01,90,84,549,91,Jason Kidd*,1895,185,[<Position.POINT_GUARD: 'POINT GUARD'>],201,51,34,74,Team.NEW_JERSEY_NETS,577,111,51,530,58,354
76,11,kiddja01,75,35,244,44,Jason Kidd*,1011,81,[<Position.POINT_GUARD: 'POINT GUARD'>],104,29,34,62,Team.DALLAS_MAVERICKS,287,54,29,276,36,152
7,0,kinseta01,11,3,38,5,Tarence Kinsey,96,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],16,0,23,3,Team.MEMPHIS_GRIZZLIES,40,6,11,2,3,9
116,109,kirilan01,165,44,544,198,Andrei Kirilenko,2217,140,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],275,72,26,86,Team.UTAH_JAZZ,792,257,72,285,121,218
277,19,kleizli01,181,94,659,164,Linas Kleiza,1889,89,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],311,13,23,44,Team.DENVER_NUGGETS,880,213,79,95,92,241
6,11,knighbr01,160,0,342,62,Brevin Knight,1674,71,[<Position.POINT_GUARD: 'POINT GUARD'>],138,39,32,100,Team.LOS_ANGELES_CLIPPERS,338,71,74,328,15,127
108,6,korveky01,67,38,227,31,Kyle Korver,657,28,[<Position.POWER_FORWARD: 'POWER FORWARD'>],90,0,26,20,Team.PHILADELPHIA_76ERS,249,34,25,33,12,61
188,23,korveky01,125,73,348,88,Kyle Korver,1075,47,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],165,0,26,22,Team.UTAH_JAZZ,491,96,50,68,9,90
2,17,krstine01,111,0,300,52,Nenad Krstić,812,41,[<Position.CENTER: 'CENTER'>],123,38,24,9,Team.NEW_JERSEY_NETS,298,69,45,27,35,165
4,17,lafrera01,59,0,61,11,Raef LaFrentz,291,10,[<Position.CENTER: 'CENTER'>],27,0,31,12,Team.PORTLAND_TRAIL_BLAZERS,65,19,39,6,28,39
1,7,landrca01,98,0,219,72,Carl Landry,711,26,[<Position.POWER_FORWARD: 'POWER FORWARD'>],135,0,24,17,Team.HOUSTON_ROCKETS,342,109,42,21,96,111
0,0,langfke01,1,0,4,0,Keith Langford,10,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,24,0,Team.SAN_ANTONIO_SPURS,2,0,2,0,0,2
0,0,lasmest01,0,0,0,0,Stéphane Lasme,0,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,25,0,Team.GOLDEN_STATE_WARRIORS,0,0,1,0,0,0
