attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
2,4,eyengch01,7,1,19,2,Christian Eyenga,83,2,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],3,0,22,3,Team.CLEVELAND_CAVALIERS,9,6,6,4,3,9
1,1,eyengch01,0,0,6,2,Christian Eyenga,19,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],3,0,22,0,Team.LOS_ANGELES_LAKERS,8,2,1,1,1,1
0,47,farieke01,116,0,309,109,Kenneth Faried,1037,54,[<Position.POWER_FORWARD: 'POWER FORWARD'>],181,39,22,34,Team.DENVER_NUGGETS,471,164,46,36,142,210
125,2,farmajo01,49,55,315,57,Jordan Farmar,831,68,[<Position.POINT_GUARD: 'POINT GUARD'>],147,5,25,24,Team.NEW_JERSEY_NETS,406,63,39,129,7,54
0,65,favorde01,145,0,445,126,Derrick Favors,1376,103,[<Position.POWER_FORWARD: 'POWER FORWARD'>],222,9,20,38,Team.UTAH_JAZZ,570,194,65,43,158,267
203,10,feltora01,122,62,642,100,Raymond Felton,1906,170,[<Position.POINT_GUARD: 'POINT GUARD'>],261,56,27,78,Team.PORTLAND_TRAIL_BLAZERS,684,124,60,390,27,122
122,3,fernaru01,37,40,225,30,Rudy Fernández,710,40,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],99,1,26,31,Team.DENVER_NUGGETS,268,43,31,75,9,56
0,0,fesenky01,2,0,5,4,Kyrylo Fesenko,17,0,[<Position.CENTER: 'CENTER'>],2,0,25,2,Team.INDIANA_PACERS,8,6,3,1,2,7
121,17,fieldla01,99,31,513,77,Landry Fields,1894,102,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],236,62,23,79,Team.NEW_YORK_KNICKS,580,137,66,169,59,219
74,3,fishede01,85,24,240,44,Derek Fisher,1101,58,[<Position.POINT_GUARD: 'POINT GUARD'>],92,43,37,40,Team.LOS_ANGELES_LAKERS,252,53,43,142,10,82
35,1,fishede01,32,11,108,13,Derek Fisher,407,15,[<Position.POINT_GUARD: 'POINT GUARD'>],37,0,37,11,Team.OKLAHOMA_CITY_THUNDER,98,14,20,28,2,27
9,1,flynnjo01,8,2,41,11,Jonny Flynn,135,9,[<Position.POINT_GUARD: 'POINT GUARD'>],12,0,22,3,Team.HOUSTON_ROCKETS,37,14,11,28,1,7
25,1,flynnjo01,15,8,90,18,Jonny Flynn,281,27,[<Position.POINT_GUARD: 'POINT GUARD'>],34,1,22,3,Team.PORTLAND_TRAIL_BLAZERS,94,25,18,68,7,24
0,1,footeje01,5,0,6,0,Jeff Foote,39,2,[<Position.CENTER: 'CENTER'>],2,0,24,0,Team.NEW_ORLEANS_HORNETS,4,0,4,0,1,5
83,4,forbega01,56,29,271,66,Gary Forbes,713,54,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],112,2,26,24,Team.TORONTO_RAPTORS,319,91,48,54,27,75
8,2,fordtj01,23,2,43,11,T.J. Ford,191,23,[<Position.POINT_GUARD: 'POINT GUARD'>],19,0,28,9,Team.SAN_ANTONIO_SPURS,51,14,14,45,3,15
4,0,fortsco01,3,1,12,6,Courtney Fortson,46,5,[<Position.POINT_GUARD: 'POINT GUARD'>],5,0,23,0,Team.LOS_ANGELES_CLIPPERS,17,9,4,5,4,4
9,0,fortsco01,2,2,20,4,Courtney Fortson,49,5,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,23,3,Team.HOUSTON_ROCKETS,18,6,6,5,2,5
1,1,fosteje01,26,1,18,6,Jeff Foster,141,7,[<Position.CENTER: 'CENTER'>],9,0,35,8,Team.INDIANA_PACERS,25,9,11,4,18,24
329,24,foyera01,130,127,644,73,Randy Foye,1682,73,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],256,48,28,46,Team.LOS_ANGELES_CLIPPERS,712,85,65,146,25,113
216,3,fredeji01,73,78,446,40,Jimmer Fredette,1135,67,[<Position.POINT_GUARD: 'POINT GUARD'>],172,7,22,30,Team.SACRAMENTO_KINGS,462,48,61,108,17,56
263,70,fryech01,176,91,613,73,Channing Frye,1669,63,[<Position.POWER_FORWARD: 'POWER FORWARD'>],255,59,28,42,Team.PHOENIX_SUNS,674,82,64,88,71,308
0,1,gadzuda01,4,0,2,0,Dan Gadzuric,13,1,[<Position.CENTER: 'CENTER'>],0,0,33,1,Team.NEW_YORK_KNICKS,0,2,2,0,1,4
82,2,gainesu01,58,28,271,59,Sundiata Gaines,793,52,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],102,12,25,55,Team.NEW_JERSEY_NETS,291,96,57,126,27,81
183,23,gallida01,86,60,466,182,Danilo Gallinari,1351,68,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],193,40,23,42,Team.DENVER_NUGGETS,628,209,43,116,28,174
131,37,garcifr01,73,38,229,24,Francisco García,798,22,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],86,3,30,36,Team.SACRAMENTO_KINGS,234,30,49,31,11,88
9,61,garneke01,141,3,777,162,Kevin Garnett,1864,107,[<Position.CENTER: 'CENTER'>],391,60,35,56,Team.BOSTON_CELTICS,947,189,60,175,66,428
12,121,gasolma01,201,1,740,237,Marc Gasol,2370,121,[<Position.CENTER: 'CENTER'>],357,65,27,62,Team.MEMPHIS_GRIZZLIES,952,317,65,204,120,459
27,88,gasolpa01,127,7,917,204,Pau Gasol,2430,142,[<Position.POWER_FORWARD: 'POWER FORWARD'>],459,65,31,37,Team.LOS_ANGELES_LAKERS,1129,261,65,237,183,495
173,55,gayru01,138,54,1067,208,Rudy Gay,2422,161,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],485,65,25,95,Team.MEMPHIS_GRIZZLIES,1232,263,65,147,130,287
137,17,geeal01,149,44,551,167,Alonzo Gee,1827,114,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],227,31,24,83,Team.CLEVELAND_CAVALIERS,665,212,63,113,101,221
234,38,georgpa01,191,90,639,146,Paul George,1958,117,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],281,66,21,108,Team.INDIANA_PACERS,798,182,66,158,56,314
139,16,gibsoda01,69,55,248,34,Daniel Gibson,916,45,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],87,7,25,26,Team.CLEVELAND_CAVALIERS,263,43,35,76,11,90
0,81,gibsota01,131,0,404,84,Taj Gibson,1284,60,[<Position.POWER_FORWARD: 'POWER FORWARD'>],200,0,26,27,Team.CHICAGO_BULLS,484,135,63,47,135,197
126,12,ginobma01,56,52,285,88,Manu Ginóbili,792,64,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],150,7,34,24,Team.SAN_ANTONIO_SPURS,440,101,34,151,18,98
0,1,gladnmi01,8,0,3,0,Mickell Gladness,28,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,25,1,Team.MIAMI_HEAT,2,0,8,2,1,10
0,19,gladnmi01,24,0,56,6,Mickell Gladness,224,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,7,25,3,Team.GOLDEN_STATE_WARRIORS,54,12,18,3,13,34
29,0,gomesry01,34,4,95,8,Ryan Gomes,425,15,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],31,2,29,16,Team.LOS_ANGELES_CLIPPERS,74,11,32,12,14,47
55,34,goodedr01,112,16,657,176,Drew Gooden,1469,109,[<Position.CENTER: 'CENTER'>],287,46,30,46,Team.MILWAUKEE_BUCKS,766,208,56,144,130,233
147,11,gordobe01,114,63,530,117,Ben Gordon,1398,115,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],234,21,28,34,Team.DETROIT_PISTONS,648,136,52,127,14,107
40,4,gordoer01,20,10,140,49,Eric Gordon,310,24,[<Position.POINT_GUARD: 'POINT GUARD'>],63,9,23,13,Team.NEW_ORLEANS_HORNETS,185,65,9,31,2,23
2,99,gortama01,142,0,769,163,Marcin Gortat,2114,90,[<Position.CENTER: 'CENTER'>],427,66,27,48,Team.PHOENIX_SUNS,1017,251,66,59,185,474
75,0,goudean01,32,28,174,11,Andrew Goudelock,419,21,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],68,0,23,4,Team.LOS_ANGELES_LAKERS,175,12,40,20,5,26
323,40,grangda01,144,123,941,254,Danny Granger,2062,110,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],391,62,28,62,Team.INDIANA_PACERS,1159,291,62,109,79,228
0,17,grayaa01,127,0,161,25,Aaron Gray,813,51,[<Position.CENTER: 'CENTER'>],83,40,27,22,Team.TORONTO_RAPTORS,191,47,49,27,83,198
234,46,greenda02,107,102,477,79,Danny Green,1522,67,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],211,38,24,58,Team.SAN_ANTONIO_SPURS,603,100,66,86,54,174
110,17,greenge01,80,43,320,49,Gerald Green,781,55,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],154,2,26,28,Team.NEW_JERSEY_NETS,400,65,31,34,15,93
113,6,greenwi01,74,50,325,48,Willie Green,922,33,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],153,2,30,23,Team.ATLANTA_HAWKS,404,56,53,40,15,65
105,29,greendo01,67,25,266,44,Donté Greene,777,32,[<Position.POWER_FORWARD: 'POWER FORWARD'>],108,7,23,18,Team.SACRAMENTO_KINGS,285,55,53,34,19,114
16,48,griffbl01,216,2,1022,244,Blake Griffin,2392,150,[<Position.POWER_FORWARD: 'POWER FORWARD'>],561,66,22,54,Team.LOS_ANGELES_CLIPPERS,1368,468,66,210,218,499
1,26,haddaha01,43,0,48,18,Hamed Haddadi,206,21,[<Position.CENTER: 'CENTER'>],26,0,26,1,Team.MEMPHIS_GRIZZLIES,70,26,35,8,28,43
47,3,hamiljo02,15,17,111,2,Jordan Hamilton,258,16,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],48,2,21,4,Team.DENVER_NUGGETS,115,5,26,20,11,51
46,1,hamilri01,56,17,310,29,Richard Hamilton,697,49,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],140,28,33,12,Team.CHICAGO_BULLS,326,37,28,84,20,46
1,9,hansbty01,159,0,479,226,Tyler Hansbrough,1442,65,[<Position.POWER_FORWARD: 'POWER FORWARD'>],194,0,26,54,Team.INDIANA_PACERS,614,278,66,30,113,177
21,3,haranlu01,17,5,65,9,Luke Harangody,231,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,1,24,6,Team.CLEVELAND_CAVALIERS,60,12,21,6,20,33
292,15,hardeja01,150,114,629,312,James Harden,1946,137,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],309,2,22,62,Team.OKLAHOMA_CITY_THUNDER,1044,369,62,229,30,222
13,3,harpeju01,5,2,31,0,Justin Harper,84,6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],9,0,22,2,Team.ORLANDO_MAGIC,20,1,14,2,3,9
59,20,harrejo01,48,20,149,16,Josh Harrellson,540,20,[<Position.POWER_FORWARD: 'POWER FORWARD'>],63,4,22,23,Team.NEW_YORK_KNICKS,162,26,37,11,47,97
303,12,harrial01,181,101,773,119,Al Harrington,1761,112,[<Position.POWER_FORWARD: 'POWER FORWARD'>],345,1,31,58,Team.DENVER_NUGGETS,910,176,64,88,72,318
213,13,harride01,136,77,542,156,Devin Harris,1741,122,[<Position.POINT_GUARD: 'POINT GUARD'>],241,63,28,64,Team.UTAH_JAZZ,715,209,63,316,12,100
36,6,harrima01,28,12,150,41,Manny Harris,456,27,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],60,5,22,13,Team.CLEVELAND_CAVALIERS,173,59,26,31,11,59
39,2,harrite01,34,8,83,14,Terrel Harris,318,25,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],29,1,24,9,Team.MIAMI_HEAT,80,21,22,26,18,33
23,7,harrito02,45,6,169,44,Tobias Harris,479,31,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],79,9,19,13,Team.MILWAUKEE_BUCKS,208,54,42,22,30,71
0,24,hasleud01,142,0,357,83,Udonis Haslem,1589,60,[<Position.POWER_FORWARD: 'POWER FORWARD'>],151,10,31,35,Team.MIAMI_HEAT,385,102,64,42,117,353
12,48,hawessp01,100,3,319,40,Spencer Hawes,920,55,[<Position.CENTER: 'CENTER'>],156,29,23,16,Team.PHILADELPHIA_76ERS,355,55,37,98,78,192
2,17,hayesch01,111,0,170,26,Chuck Hayes,1039,50,[<Position.CENTER: 'CENTER'>],73,9,28,36,Team.SACRAMENTO_KINGS,172,39,54,77,72,162
159,41,haywago01,106,55,586,193,Gordon Hayward,2015,109,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],267,58,21,53,Team.UTAH_JAZZ,782,232,66,207,59,171
14,1,haywala01,18,4,38,7,Lazar Hayward,141,9,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],13,0,25,3,Team.OKLAHOMA_CITY_THUNDER,37,12,26,4,2,14
0,54,haywobr01,121,0,228,45,Brendan Haywood,1146,46,[<Position.CENTER: 'CENTER'>],118,54,32,24,Team.DALLAS_MAVERICKS,281,96,54,19,139,185
47,20,hendege02,128,11,723,155,Gerald Henderson,1831,100,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],332,55,24,49,Team.CHARLOTTE_BOBCATS,830,204,55,126,64,161
17,8,henryxa01,59,7,228,52,Xavier Henry,759,35,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],90,0,20,26,Team.NEW_ORLEANS_HORNETS,239,85,45,35,24,82
1,128,hibbero01,195,0,668,170,Roy Hibbert,1937,128,[<Position.CENTER: 'CENTER'>],332,65,25,32,Team.INDIANA_PACERS,834,239,65,108,213,359
1,17,hicksjj01,44,0,173,37,J.J. Hickson,644,39,[<Position.POWER_FORWARD: 'POWER FORWARD'>],64,9,23,18,Team.SACRAMENTO_KINGS,165,58,35,22,67,110
1,18,hicksjj01,41,0,219,49,J.J. Hickson,600,31,[<Position.POWER_FORWARD: 'POWER FORWARD'>],119,10,23,12,Team.PORTLAND_TRAIL_BLAZERS,287,76,19,23,66,92
20,6,higgico01,40,4,160,42,Cory Higgins,423,39,[<Position.POINT_GUARD: 'POINT GUARD'>],52,0,22,5,Team.CHARLOTTE_BOBCATS,150,60,38,36,7,28
2,25,hilarne01,69,0,281,90,Nenê Hilário,826,77,[<Position.CENTER: 'CENTER'>],143,27,29,36,Team.DENVER_NUGGETS,376,133,28,61,43,165
2,13,hilarne01,26,0,112,23,Nenê Hilário,284,19,[<Position.CENTER: 'CENTER'>],68,6,29,6,Team.WASHINGTON_WIZARDS,159,35,11,19,20,63
147,17,hillge01,98,54,380,91,George Hill,1274,52,[<Position.POINT_GUARD: 'POINT GUARD'>],168,9,25,42,Team.INDIANA_PACERS,481,117,50,145,31,120
53,29,hillgr01,88,14,451,83,Grant Hill*,1378,65,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],201,46,39,41,Team.PHOENIX_SUNS,499,109,49,107,29,142
3,21,hilljo01,60,0,135,25,Jordan Hill,469,24,[<Position.CENTER: 'CENTER'>],68,7,24,9,Team.HOUSTON_ROCKETS,161,39,32,14,47,108
0,6,hilljo01,11,0,30,5,Jordan Hill,82,7,[<Position.CENTER: 'CENTER'>],14,1,24,5,Team.LOS_ANGELES_LAKERS,33,8,7,2,14,17
136,11,hinriki01,100,47,295,25,Kirk Hinrich,1237,58,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],122,31,31,38,Team.ATLANTA_HAWKS,316,32,48,132,11,90
6,0,hobsoda01,1,0,13,0,Darington Hobson,39,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],2,0,24,0,Team.MILWAUKEE_BUCKS,4,0,5,6,0,3
171,18,holidjr01,137,65,834,94,Jrue Holiday,2196,135,[<Position.POINT_GUARD: 'POINT GUARD'>],360,65,21,103,Team.PHILADELPHIA_76ERS,879,120,65,290,57,155
0,12,holliry01,55,0,56,33,Ryan Hollins,362,24,[<Position.CENTER: 'CENTER'>],28,7,27,4,Team.CLEVELAND_CAVALIERS,89,55,24,6,25,31
0,5,holliry01,23,0,28,6,Ryan Hollins,160,11,[<Position.CENTER: 'CENTER'>],18,1,27,1,Team.BOSTON_CELTICS,42,20,15,3,9,17
3,3,honeyty01,3,1,24,3,Tyler Honeycutt,88,2,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],8,0,21,4,Team.SACRAMENTO_KINGS,20,5,15,7,3,11
1,14,horfoal01,21,0,103,22,Al Horford,348,16,[<Position.CENTER: 'CENTER'>],57,11,25,10,Team.ATLANTA_HAWKS,136,30,11,24,26,51
1,0,hornede01,1,0,4,3,Dennis Horner,22,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,23,0,Team.NEW_JERSEY_NETS,5,4,8,0,2,3
7,116,howardw01,159,0,726,281,Dwight Howard,2070,175,[<Position.CENTER: 'CENTER'>],416,54,26,81,Team.ORLANDO_MAGIC,1113,572,54,104,200,585
37,10,howarjo01,91,9,361,75,Josh Howard,991,53,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],144,18,31,32,Team.UTAH_JAZZ,372,97,43,50,39,119
0,1,howarju01,18,0,55,8,Juwan Howard,190,20,[<Position.POWER_FORWARD: 'POWER FORWARD'>],17,0,38,4,Team.MIAMI_HEAT,42,10,28,10,18,29
61,3,hudsole01,26,15,151,32,Lester Hudson,314,30,[<Position.POINT_GUARD: 'POINT GUARD'>],59,0,27,14,Team.CLEVELAND_CAVALIERS,165,38,13,35,7,39
3,0,hudsole01,0,1,11,2,Lester Hudson,20,2,[<Position.POINT_GUARD: 'POINT GUARD'>],3,0,27,0,Team.MEMPHIS_GRIZZLIES,9,3,3,1,0,0
7,0,hughela01,10,1,22,1,Larry Hughes,114,12,[<Position.POINT_GUARD: 'POINT GUARD'>],5,0,33,2,Team.ORLANDO_MAGIC,12,2,9,7,1,4
0,74,humphkr01,173,0,671,209,Kris Humphries,2162,119,[<Position.POWER_FORWARD: 'POWER FORWARD'>],323,62,26,50,Team.NEW_JERSEY_NETS,855,278,62,90,233,448
3,241,ibakase01,179,1,490,78,Serge Ibaka,1792,79,[<Position.POWER_FORWARD: 'POWER FORWARD'>],262,66,22,33,Team.OKLAHOMA_CITY_THUNDER,603,118,66,28,193,305
193,30,iguodan01,92,76,632,121,Andre Iguodala,2209,115,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],287,62,28,107,Team.PHILADELPHIA_76ERS,771,196,62,339,56,325
112,44,ilyaser01,133,51,597,143,Ersan İlyasova,1655,76,[<Position.POWER_FORWARD: 'POWER FORWARD'>],294,41,24,42,Team.MILWAUKEE_BUCKS,782,183,60,71,196,333
183,20,irvinky01,110,73,747,171,Kyrie Irving,1558,160,[<Position.POINT_GUARD: 'POINT GUARD'>],350,51,19,54,Team.CLEVELAND_CAVALIERS,944,196,51,275,44,147
53,0,iveyro01,36,18,73,1,Royal Ivey,354,9,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,0,30,14,Team.OKLAHOMA_CITY_THUNDER,71,8,34,10,1,23
112,9,jackja01,93,39,583,129,Jarrett Jack,1530,106,[<Position.POINT_GUARD: 'POINT GUARD'>],266,39,28,31,Team.NEW_ORLEANS_HORNETS,700,148,45,285,23,153
62,1,jacksre01,31,13,159,25,Reggie Jackson,501,36,[<Position.POINT_GUARD: 'POINT GUARD'>],51,0,21,25,Team.OKLAHOMA_CITY_THUNDER,140,29,45,71,14,39
108,6,jacksst02,61,30,272,50,Stephen Jackson,712,66,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],97,13,33,26,Team.MILWAUKEE_BUCKS,274,60,26,77,16,66
62,7,jacksst02,38,19,153,44,Stephen Jackson,500,37,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],62,1,33,28,Team.SAN_ANTONIO_SPURS,187,54,21,41,6,75
1,7,jamesda01,17,0,35,8,Damion James,170,12,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],13,7,24,7,Team.NEW_JERSEY_NETS,34,12,7,3,7,26
149,50,jamesle01,96,54,1169,387,LeBron James,2326,213,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],621,62,27,115,Team.MIAMI_HEAT,1683,502,62,387,94,398
10,2,jamesmi01,20,6,49,7,Mike James,120,14,[<Position.POINT_GUARD: 'POINT GUARD'>],20,0,36,4,Team.CHICAGO_BULLS,53,8,11,29,2,8
267,43,jamisan01,164,91,1044,185,Antawn Jamison,2151,90,[<Position.POWER_FORWARD: 'POWER FORWARD'>],421,65,35,51,Team.CLEVELAND_CAVALIERS,1118,271,65,131,123,285
4,101,jeffeal01,155,1,1048,137,Al Jefferson,2075,62,[<Position.CENTER: 'CENTER'>],516,61,27,47,Team.UTAH_JAZZ,1170,177,61,134,133,452
190,12,jefferi01,83,80,319,35,Richard Jefferson,1168,32,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],132,41,31,25,Team.SAN_ANTONIO_SPURS,379,50,41,55,18,125
79,7,jefferi01,38,33,169,24,Richard Jefferson,580,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],71,3,31,12,Team.GOLDEN_STATE_WARRIORS,199,35,22,33,8,68
16,25,jeffrja01,89,3,144,49,Jared Jeffries,729,29,[<Position.POWER_FORWARD: 'POWER FORWARD'>],59,4,30,29,Team.NEW_YORK_KNICKS,170,72,39,26,69,83
20,6,jenkich01,85,3,291,34,Charles Jenkins,893,60,[<Position.POINT_GUARD: 'POINT GUARD'>],130,28,22,33,Team.GOLDEN_STATE_WARRIORS,297,39,51,170,8,60
388,22,jennibr01,114,129,1121,193,Brandon Jennings,2331,146,[<Position.POINT_GUARD: 'POINT GUARD'>],469,66,22,104,Team.MILWAUKEE_BUCKS,1260,239,66,365,49,177
106,21,jerebjo01,162,32,453,100,Jonas Jerebko,1468,66,[<Position.POWER_FORWARD: 'POWER FORWARD'>],212,13,24,41,Team.DETROIT_PISTONS,556,124,64,43,96,212
10,8,jianlyi01,23,3,82,14,Yi Jianlian,203,14,[<Position.POWER_FORWARD: 'POWER FORWARD'>],31,0,24,7,Team.DALLAS_MAVERICKS,79,21,30,5,12,37
5,69,johnsam01,209,2,340,58,Amir Johnson,1553,94,[<Position.POWER_FORWARD: 'POWER FORWARD'>],196,43,24,33,Team.TORONTO_RAPTORS,452,84,64,79,149,259
0,0,johnsar02,0,0,1,0,Armon Johnson,5,1,[<Position.POINT_GUARD: 'POINT GUARD'>],1,0,22,1,Team.PORTLAND_TRAIL_BLAZERS,2,0,1,0,0,1
3,0,johnsar02,9,1,42,6,Armon Johnson,119,5,[<Position.POINT_GUARD: 'POINT GUARD'>],19,0,22,4,Team.NEW_JERSEY_NETS,45,6,8,11,1,11
15,0,johnsca01,11,4,35,1,Carldell Johnson,119,7,[<Position.POINT_GUARD: 'POINT GUARD'>],11,0,29,8,Team.NEW_ORLEANS_HORNETS,27,3,15,22,1,8
0,8,johnsch03,20,0,23,10,Chris Johnson,93,7,[<Position.CENTER: 'CENTER'>],11,0,26,1,Team.PORTLAND_TRAIL_BLAZERS,32,12,20,1,8,10
0,1,johnsch03,13,0,18,5,Chris Johnson,82,8,[<Position.CENTER: 'CENTER'>],9,0,26,5,Team.NEW_ORLEANS_HORNETS,23,7,7,1,7,15
6,18,johnsiv01,116,2,275,72,Ivan Johnson,934,69,[<Position.POWER_FORWARD: 'POWER FORWARD'>],141,0,27,43,Team.ATLANTA_HAWKS,356,100,56,32,65,161
0,14,johnsja02,25,0,121,6,JaJuan Johnson,298,14,[<Position.POWER_FORWARD: 'POWER FORWARD'>],54,0,22,5,Team.BOSTON_CELTICS,114,9,36,6,20,38
60,84,johnsja01,177,19,518,81,James Johnson,1561,101,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],233,40,24,71,Team.TORONTO_RAPTORS,566,115,62,122,74,218
322,13,johnsjo02,75,125,931,158,Joe Johnson,2127,116,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],423,60,30,48,Team.ATLANTA_HAWKS,1129,186,60,232,53,168
0,0,johnstr01,10,0,14,5,Trey Johnson,61,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],8,0,27,1,Team.NEW_ORLEANS_HORNETS,21,5,11,4,3,9
169,48,johnswe01,115,53,397,24,Wesley Johnson,1469,60,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],158,64,24,35,Team.MINNESOTA_TIMBERWOLVES,393,34,65,59,24,153
77,11,jonesda02,119,33,281,83,Dahntay Jones,1052,46,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],115,3,31,23,Team.INDIANA_PACERS,346,99,65,63,23,94
8,5,jonesdo02,28,1,73,29,Dominique Jones,268,28,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],29,1,23,10,Team.DALLAS_MAVERICKS,88,37,33,42,9,35
114,9,jonesja02,45,46,150,25,James Jones,666,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],57,10,31,17,Team.MIAMI_HEAT,185,30,51,19,6,43
0,5,jonesso01,12,0,8,4,Solomon Jones,96,5,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,27,4,Team.LOS_ANGELES_CLIPPERS,6,5,10,2,11,6
0,6,jonesso01,31,0,53,15,Solomon Jones,196,13,[<Position.CENTER: 'CENTER'>],23,1,27,5,Team.NEW_ORLEANS_HORNETS,61,18,11,7,21,20
1,134,jordade01,189,0,326,74,DeAndre Jordan,1798,74,[<Position.CENTER: 'CENTER'>],206,66,23,30,Team.LOS_ANGELES_CLIPPERS,486,141,66,17,202,344
0,6,jordaje01,15,0,33,8,Jerome Jordan,108,2,[<Position.CENTER: 'CENTER'>],17,0,25,1,Team.NEW_YORK_KNICKS,42,10,21,4,14,13
15,3,josepco01,16,3,70,11,Cory Joseph,266,12,[<Position.POINT_GUARD: 'POINT GUARD'>],22,1,20,7,Team.SAN_ANTONIO_SPURS,58,17,29,34,5,20
0,77,kamanch01,106,0,597,84,Chris Kaman,1372,129,[<Position.CENTER: 'CENTER'>],266,33,29,25,Team.NEW_ORLEANS_HORNETS,616,107,47,101,89,275
1,23,kanteen01,87,0,236,70,Enes Kanter,874,54,[<Position.CENTER: 'CENTER'>],117,0,19,18,Team.UTAH_JAZZ,304,105,66,8,107,171
27,0,kaponja01,21,8,55,4,Jason Kapono,269,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,0,30,3,Team.LOS_ANGELES_LAKERS,54,4,27,11,2,12
4,0,kennedj01,7,2,12,0,D.J. Kennedy,59,3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],5,0,22,2,Team.CLEVELAND_CAVALIERS,12,2,2,3,1,6
223,10,kiddja01,83,79,273,22,Jason Kidd*,1379,91,[<Position.POINT_GUARD: 'POINT GUARD'>],99,48,38,82,Team.DALLAS_MAVERICKS,299,28,48,264,15,183
179,4,kleizli01,119,62,410,81,Linas Kleiza,1057,64,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],165,3,27,23,Team.TORONTO_RAPTORS,473,100,49,46,42,157
276,10,knighbr03,154,105,769,104,Brandon Knight,2129,171,[<Position.POINT_GUARD: 'POINT GUARD'>],319,60,20,49,Team.DETROIT_PISTONS,847,137,66,251,33,178
271,15,korveky01,110,118,412,55,Kyle Korver,1469,53,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],178,7,30,36,Team.CHICAGO_BULLS,529,66,65,112,26,133
