attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
0,0,denglu01,0,0,2,0,Luol Deng,13,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,1,32,1,Team.LOS_ANGELES_LAKERS,2,0,1,1,0,0
287,22,derozde01,151,89,1413,461,DeMar DeRozan,2711,175,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],645,80,28,85,Team.TORONTO_RAPTORS,1840,559,80,417,59,256
0,21,diallch01,82,0,176,50,Cheick Diallo,581,28,[<Position.POWER_FORWARD: 'POWER FORWARD'>],102,0,21,11,Team.NEW_ORLEANS_PELICANS,254,66,52,19,47,164
61,39,dienggo01,147,19,388,79,Gorgui Dieng,1333,59,[<Position.CENTER: 'CENTER'>],186,0,28,45,Team.MINNESOTA_TIMBERWOLVES,470,102,79,71,106,254
433,23,dinwisp01,186,141,838,218,Spencer Dinwiddie,2306,128,[<Position.POINT_GUARD: 'POINT GUARD'>],324,58,24,68,Team.BROOKLYN_NETS,1007,268,80,524,40,219
199,5,dorsety01,63,72,382,45,Tyler Dorsey,974,37,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],144,5,21,17,Team.ATLANTA_HAWKS,405,63,56,79,17,113
68,2,dotsoda01,34,22,161,16,Damyean Dotson,474,17,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],72,2,23,12,Team.NEW_YORK_KNICKS,182,23,44,31,9,75
23,2,doylemi01,13,4,47,4,Milton Doyle,125,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],13,0,24,6,Team.BROOKLYN_NETS,34,8,10,10,3,15
0,0,doziepj01,1,0,2,0,PJ Dozier,3,1,[<Position.POINT_GUARD: 'POINT GUARD'>],1,0,21,0,Team.OKLAHOMA_CITY_THUNDER,2,0,2,0,0,1
300,12,dragigo01,180,111,1075,217,Goran Dragić,2378,166,[<Position.POINT_GUARD: 'POINT GUARD'>],484,75,31,63,Team.MIAMI_HEAT,1296,271,75,359,54,253
3,0,drewla02,2,0,7,0,Larry Drew,15,1,[<Position.POINT_GUARD: 'POINT GUARD'>],1,0,27,0,Team.PHILADELPHIA_76ERS,2,0,3,2,1,0
6,0,drewla02,4,3,17,0,Larry Drew,55,2,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,27,0,Team.NEW_ORLEANS_PELICANS,15,0,7,8,2,0
11,127,drumman01,250,0,881,239,Andre Drummond,2625,200,[<Position.CENTER: 'CENTER'>],466,78,24,114,Team.DETROIT_PISTONS,1171,395,78,237,399,848
80,11,dudleja01,85,29,122,27,Jared Dudley,686,28,[<Position.POWER_FORWARD: 'POWER FORWARD'>],48,0,32,24,Team.PHOENIX_SUNS,152,35,48,78,8,86
134,27,dunnkr01,174,43,666,84,Kris Dunn,1525,150,[<Position.POINT_GUARD: 'POINT GUARD'>],286,43,23,104,Team.CHICAGO_BULLS,699,114,52,310,24,197
413,119,duranke01,133,173,1222,359,Kevin Durant,2325,207,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],630,68,29,50,Team.GOLDEN_STATE_WARRIORS,1792,404,68,366,31,433
1,0,eddieja01,0,0,1,0,Jarell Eddie,6,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,26,1,Team.BOSTON_CELTICS,0,0,2,0,0,1
1,0,eddieja01,0,0,1,0,Jarell Eddie,3,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,26,0,Team.CHICAGO_BULLS,0,0,1,0,0,0
60,0,ellenhe01,22,20,146,25,Henry Ellenson,329,18,[<Position.POWER_FORWARD: 'POWER FORWARD'>],53,0,21,5,Team.DETROIT_PISTONS,151,29,38,20,10,71
579,8,ellinwa01,94,227,700,67,Wayne Ellington,2041,52,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],285,2,30,53,Team.MIAMI_HEAT,864,78,77,79,23,195
214,111,embiijo01,209,66,1056,359,Joel Embiid,1912,234,[<Position.CENTER: 'CENTER'>],510,63,23,40,Team.PHILADELPHIA_76ERS,1445,467,63,199,143,547
84,12,ennisja01,81,30,222,64,James Ennis,1053,38,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],108,14,27,32,Team.MEMPHIS_GRIZZLIES,310,73,45,49,53,104
69,6,ennisja01,53,21,162,33,James Ennis,551,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],74,8,27,15,Team.DETROIT_PISTONS,202,43,27,22,20,47
56,10,ennisty01,75,14,224,22,Tyler Ennis,683,38,[<Position.POINT_GUARD: 'POINT GUARD'>],94,11,23,30,Team.LOS_ANGELES_LAKERS,224,29,54,105,19,76
54,6,evansja01,97,15,253,38,Jawun Evans,778,44,[<Position.POINT_GUARD: 'POINT GUARD'>],89,4,21,36,Team.LOS_ANGELES_CLIPPERS,231,49,48,100,9,75
0,0,evansje01,1,0,1,0,Jeremy Evans,5,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,30,0,Team.ATLANTA_HAWKS,2,0,1,0,1,0
286,17,evansty01,96,114,809,164,Tyreke Evans,1607,117,[<Position.POINT_GUARD: 'POINT GUARD'>],366,32,28,57,Team.MEMPHIS_GRIZZLIES,1010,209,52,269,44,221
18,3,exumda01,20,5,87,25,Dante Exum,235,20,[<Position.POINT_GUARD: 'POINT GUARD'>],42,0,22,8,Team.UTAH_JAZZ,114,31,14,43,4,22
1,13,farieke01,51,0,148,36,Kenneth Faried,461,23,[<Position.POWER_FORWARD: 'POWER FORWARD'>],76,7,28,12,Team.DENVER_NUGGETS,188,51,32,18,68,85
63,82,favorde01,164,14,702,140,Derrick Favors,2153,88,[<Position.CENTER: 'CENTER'>],395,77,26,54,Team.UTAH_JAZZ,944,215,77,102,198,354
18,1,feldeka01,11,4,66,11,Kay Felder,134,15,[<Position.POINT_GUARD: 'POINT GUARD'>],20,0,22,3,Team.CHICAGO_BULLS,55,12,14,20,1,13
1,0,feldeka01,0,0,4,0,Kay Felder,6,1,[<Position.POINT_GUARD: 'POINT GUARD'>],1,0,22,0,Team.DETROIT_PISTONS,2,0,2,0,2,2
2,11,feliccr01,104,0,215,54,Cristiano Felício,977,54,[<Position.CENTER: 'CENTER'>],127,16,25,16,Team.CHICAGO_BULLS,308,81,55,55,83,150
230,16,feltora01,91,81,552,36,Raymond Felton,1365,76,[<Position.POINT_GUARD: 'POINT GUARD'>],224,2,33,49,Team.OKLAHOMA_CITY_THUNDER,565,44,82,203,25,131
120,10,fergute01,83,40,169,9,Terrance Ferguson,763,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],70,12,19,24,Team.OKLAHOMA_CITY_THUNDER,189,10,61,19,19,28
359,9,ferreyo01,153,134,730,82,Yogi Ferrell,2282,78,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],311,21,24,64,Team.DALLAS_MAVERICKS,838,103,82,201,26,223
67,4,finnedo01,43,20,121,11,Dorian Finney-Smith,448,21,[<Position.POWER_FORWARD: 'POWER FORWARD'>],46,13,24,10,Team.DALLAS_MAVERICKS,123,15,21,26,22,53
228,2,forbebr01,108,89,497,48,Bryn Forbes,1517,37,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],209,12,24,28,Team.SAN_ANTONIO_SPURS,555,72,80,80,12,98
335,16,fournev01,138,127,802,150,Evan Fournier,1837,95,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],368,57,25,47,Team.ORLANDO_MAGIC,1013,173,57,165,23,157
153,20,foxde01,163,47,797,141,De'Aaron Fox,2026,173,[<Position.POINT_GUARD: 'POINT GUARD'>],328,60,20,70,Team.SACRAMENTO_KINGS,844,195,73,320,33,171
56,7,fraziti01,97,17,172,23,Tim Frazier,838,57,[<Position.POINT_GUARD: 'POINT GUARD'>],68,11,27,47,Team.WASHINGTON_WIZARDS,176,30,59,194,18,97
90,12,fryech01,54,30,169,14,Channing Frye,545,17,[<Position.CENTER: 'CENTER'>],84,1,34,17,Team.CLEVELAND_CAVALIERS,212,15,44,28,10,100
25,1,fryech01,15,9,43,3,Channing Frye,150,4,[<Position.CENTER: 'CENTER'>],20,0,34,1,Team.LOS_ANGELES_LAKERS,52,4,9,10,2,23
1,4,fultzma01,22,0,111,10,Markelle Fultz,253,17,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],45,0,19,12,Team.PHILADELPHIA_76ERS,100,21,14,53,11,32
111,10,gallida01,30,36,256,81,Danilo Gallinari,671,26,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],102,21,29,12,Team.LOS_ANGELES_CLIPPERS,321,87,21,41,9,92
218,5,gallola01,39,75,340,33,Langston Galloway,863,18,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],126,2,26,35,Team.DETROIT_PISTONS,360,41,58,58,13,79
320,101,gasolma01,185,109,1033,281,Marc Gasol,2408,194,[<Position.CENTER: 'CENTER'>],434,73,33,54,Team.MEMPHIS_GRIZZLIES,1258,337,73,305,78,514
120,79,gasolpa01,121,43,627,158,Pau Gasol,1812,108,[<Position.CENTER: 'CENTER'>],287,63,37,24,Team.SAN_ANTONIO_SPURS,775,209,77,238,129,490
118,38,gayru01,98,37,537,112,Rudy Gay,1231,78,[<Position.POWER_FORWARD: 'POWER FORWARD'>],253,6,31,46,Team.SAN_ANTONIO_SPURS,655,145,57,73,76,215
609,39,georgpa01,233,244,1340,338,Paul George,2891,212,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],576,79,27,161,Team.OKLAHOMA_CITY_THUNDER,1734,411,79,263,72,375
15,0,georgma01,32,4,48,13,Marcus Georges-Hunt,224,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,0,23,6,Team.MINNESOTA_TIMBERWOLVES,59,21,42,7,7,9
12,0,gibsojo01,5,6,23,0,Jonathan Gibson,40,3,[<Position.POINT_GUARD: 'POINT GUARD'>],14,0,30,0,Team.BOSTON_CELTICS,34,0,4,4,0,3
35,59,gibsota01,218,7,737,142,Taj Gibson,2726,89,[<Position.POWER_FORWARD: 'POWER FORWARD'>],425,82,32,62,Team.MINNESOTA_TIMBERWOLVES,999,185,82,99,194,390
192,16,ginobma01,126,64,463,110,Manu Ginóbili,1299,105,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],201,0,40,43,Team.SAN_ANTONIO_SPURS,576,131,65,163,19,123
0,129,goberru01,153,0,444,204,Rudy Gobert,1816,107,[<Position.CENTER: 'CENTER'>],276,56,25,44,Team.UTAH_JAZZ,756,299,56,80,165,436
342,45,gordoaa01,111,115,865,157,Aaron Gordon,1909,107,[<Position.POWER_FORWARD: 'POWER FORWARD'>],375,57,22,59,Team.ORLANDO_MAGIC,1022,225,58,136,87,370
608,27,gordoer01,116,218,970,195,Eric Gordon,2154,130,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],415,30,29,44,Team.HOUSTON_ROCKETS,1243,241,69,154,25,145
0,61,gortama01,175,0,560,110,Marcin Gortat,2075,99,[<Position.CENTER: 'CENTER'>],290,82,33,40,Team.WASHINGTON_WIZARDS,690,163,82,151,181,442
97,2,grahatr01,109,40,221,41,Treveon Graham,1050,27,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],96,2,24,33,Team.CHARLOTTE_HORNETS,273,59,63,59,42,79
110,77,grantje01,155,32,456,162,Jerami Grant,1647,54,[<Position.POWER_FORWARD: 'POWER FORWARD'>],244,1,23,31,Team.OKLAHOMA_CITY_THUNDER,682,240,81,57,86,233
187,8,grantje02,132,61,503,140,Jerian Grant,1686,89,[<Position.POINT_GUARD: 'POINT GUARD'>],209,26,25,63,Team.CHICAGO_BULLS,619,188,74,342,31,141
13,2,grayjo01,8,3,41,7,Josh Gray,86,7,[<Position.POINT_GUARD: 'POINT GUARD'>],11,0,24,8,Team.PHOENIX_SUNS,32,11,5,12,2,8
320,80,greenda02,122,116,561,50,Danny Green,1791,74,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],217,60,30,63,Team.SAN_ANTONIO_SPURS,600,65,70,110,41,208
256,91,greendr01,185,77,619,134,Draymond Green,2287,202,[<Position.POWER_FORWARD: 'POWER FORWARD'>],281,70,27,95,Team.GOLDEN_STATE_WARRIORS,773,173,70,508,75,460
298,15,greenge01,87,110,413,51,Gerald Green,929,31,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],168,2,32,24,Team.HOUSTON_ROCKETS,497,60,41,25,15,118
127,25,greenja01,153,43,488,80,JaMychal Green,1542,76,[<Position.POWER_FORWARD: 'POWER FORWARD'>],223,54,27,32,Team.MEMPHIS_GRIZZLIES,569,111,55,79,147,317
170,34,greenje02,149,53,618,203,Jeff Green,1828,75,[<Position.POWER_FORWARD: 'POWER FORWARD'>],295,13,31,41,Team.CLEVELAND_CAVALIERS,846,234,78,99,60,186
187,9,griffbl01,78,64,578,172,Blake Griffin,1139,99,[<Position.POWER_FORWARD: 'POWER FORWARD'>],255,33,28,30,Team.LOS_ANGELES_CLIPPERS,746,219,33,179,46,216
135,9,griffbl01,61,47,418,87,Blake Griffin,831,66,[<Position.POWER_FORWARD: 'POWER FORWARD'>],181,25,28,11,Team.DETROIT_PISTONS,496,111,25,155,27,139
5,0,hamilda02,2,2,11,0,Daniel Hamilton,28,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],5,0,22,1,Team.OKLAHOMA_CITY_THUNDER,12,0,6,8,0,5
410,10,hardati02,123,130,856,146,Tim Hardaway,1885,92,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],360,54,25,62,Team.NEW_YORK_KNICKS,996,179,57,155,32,192
722,50,hardeja01,169,265,1449,624,James Harden,2551,315,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],651,72,28,126,Team.HOUSTON_ROCKETS,2191,727,72,630,41,348
118,43,harklma01,103,49,297,42,Maurice Harkless,1264,40,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],147,36,24,48,Team.PORTLAND_TRAIL_BLAZERS,385,59,59,53,46,116
7,52,harremo01,143,1,548,139,Montrezl Harrell,1293,68,[<Position.CENTER: 'CENTER'>],348,3,24,36,Team.LOS_ANGELES_CLIPPERS,836,222,76,74,103,203
125,8,harride01,103,44,284,93,Devin Harris,807,49,[<Position.POINT_GUARD: 'POINT GUARD'>],118,1,34,33,Team.DALLAS_MAVERICKS,373,112,44,85,9,76
102,4,harride01,55,35,170,49,Devin Harris,533,27,[<Position.POINT_GUARD: 'POINT GUARD'>],69,0,34,14,Team.DENVER_NUGGETS,222,58,27,67,3,39
394,15,harriga01,119,156,908,134,Gary Harris,2304,119,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],440,65,23,122,Team.DENVER_NUGGETS,1170,162,67,194,37,139
358,20,harrijo01,153,150,621,86,Joe Harris,1975,91,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],305,14,26,35,Team.BROOKLYN_NETS,846,104,78,128,51,209
276,15,harrito02,91,113,709,115,Tobias Harris,1563,51,[<Position.POWER_FORWARD: 'POWER FORWARD'>],320,48,25,34,Team.DETROIT_PISTONS,868,136,48,94,36,208
169,20,harrito02,73,70,512,64,Tobias Harris,1105,54,[<Position.POWER_FORWARD: 'POWER FORWARD'>],242,32,25,37,Team.LOS_ANGELES_CLIPPERS,618,80,32,98,22,171
43,2,harriaa01,27,9,69,13,Aaron Harrison,233,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],19,3,23,9,Team.DALLAS_MAVERICKS,60,17,9,11,4,20
142,26,harrian01,138,47,429,124,Andrew Harrison,1326,81,[<Position.POINT_GUARD: 'POINT GUARD'>],181,46,23,38,Team.MEMPHIS_GRIZZLIES,533,159,56,177,23,108
26,7,harrish01,42,6,124,28,Shaquille Harrison,384,22,[<Position.POINT_GUARD: 'POINT GUARD'>],59,2,24,26,Team.PHOENIX_SUNS,152,38,23,55,9,52
197,16,hartjo01,107,78,375,66,Josh Hart,1461,47,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],176,23,22,47,Team.LOS_ANGELES_LAKERS,496,94,63,80,42,221
8,2,hasleud01,3,1,15,1,Udonis Haslem,72,2,[<Position.CENTER: 'CENTER'>],3,0,37,0,Team.MIAMI_HEAT,8,2,14,5,3,7
2,0,hayesni01,0,0,3,1,Nigel Hayes,11,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,23,0,Team.LOS_ANGELES_LAKERS,3,1,2,2,0,0
2,0,hayesni01,0,2,2,0,Nigel Hayes,6,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,0,23,0,Team.TORONTO_RAPTORS,6,0,2,0,0,0
12,3,hayesni01,8,2,28,0,Nigel Hayes,105,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],8,0,23,2,Team.SACRAMENTO_KINGS,18,2,5,4,4,18
1,0,haywago01,1,0,2,0,Gordon Hayward,5,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,1,27,0,Team.BOSTON_CELTICS,2,0,1,0,0,1
2,0,hearnre01,0,1,2,0,Reggie Hearn,7,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,26,0,Team.DETROIT_PISTONS,3,0,3,0,0,0
58,6,henrymy01,28,19,109,6,Myke Henry,378,19,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],41,0,25,31,Team.MEMPHIS_GRIZZLIES,107,10,20,22,10,28
7,109,hensojo01,202,1,502,90,John Henson,1970,84,[<Position.CENTER: 'CENTER'>],287,69,27,45,Team.MILWAUKEE_BUCKS,665,158,76,114,150,363
50,3,hernaju01,25,14,75,10,Juan Hernangómez,277,9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,3,22,6,Team.DENVER_NUGGETS,82,12,25,12,18,36
5,7,hernawi01,32,1,81,12,Willy Hernangómez,233,26,[<Position.CENTER: 'CENTER'>],49,0,23,8,Team.NEW_YORK_KNICKS,111,28,26,21,22,45
7,9,hernawi01,32,4,83,47,Willy Hernangómez,262,9,[<Position.CENTER: 'CENTER'>],42,1,23,10,Team.CHARLOTTE_HORNETS,135,62,22,12,39,77
267,31,hezonma01,134,90,617,86,Mario Hezonja,1657,86,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],273,30,22,81,Team.ORLANDO_MAGIC,722,105,75,106,41,240
9,4,hicksis01,45,2,72,12,Isaiah Hicks,240,16,[<Position.POWER_FORWARD: 'POWER FORWARD'>],33,0,23,2,Team.NEW_YORK_KNICKS,80,18,18,16,10,31
408,22,hieldbu01,148,176,933,71,Buddy Hield,2024,124,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],416,12,25,85,Team.SACRAMENTO_KINGS,1079,81,80,155,55,252
2,14,hilarne01,123,0,239,68,Nenê Hilário,758,38,[<Position.CENTER: 'CENTER'>],136,4,35,28,Team.HOUSTON_ROCKETS,340,107,52,45,54,122
128,12,hillge01,75,58,326,77,George Hill,1143,60,[<Position.POINT_GUARD: 'POINT GUARD'>],153,36,31,39,Team.SACRAMENTO_KINGS,441,99,43,119,22,95
77,15,hillge01,53,27,187,33,George Hill,669,28,[<Position.POINT_GUARD: 'POINT GUARD'>],83,24,31,22,Team.CLEVELAND_CAVALIERS,226,41,24,67,20,44
21,1,hillso01,22,4,41,3,Solomon Hill,187,9,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],11,1,26,7,Team.NEW_ORLEANS_PELICANS,29,6,12,22,9,27
6,0,hillida01,7,0,19,6,Darrun Hilliard,95,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],5,0,24,2,Team.SAN_ANTONIO_SPURS,16,7,14,11,0,7
356,64,holidjr01,201,120,1244,187,Jrue Holiday,2927,213,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],615,81,27,123,Team.NEW_ORLEANS_PELICANS,1537,238,81,486,62,303
449,31,holidju01,134,161,782,135,Justin Holiday,2265,93,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],290,72,28,80,Team.CHICAGO_BULLS,876,164,72,153,31,260
36,2,hollajo02,10,11,59,9,John Holland,174,8,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],17,0,29,7,Team.CLEVELAND_CAVALIERS,54,13,24,5,6,18
54,48,holliro01,145,13,724,249,Rondae Hollis-Jefferson,1920,121,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],342,59,23,65,Team.BROOKLYN_NETS,946,316,68,167,101,358
31,29,holmeri01,97,4,241,37,Richaun Holmes,746,25,[<Position.CENTER: 'CENTER'>],135,2,24,20,Team.PHILADELPHIA_76ERS,311,56,48,61,57,154
262,7,hoodro01,64,102,552,85,Rodney Hood,1084,63,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],234,12,25,30,Team.UTAH_JAZZ,655,97,39,65,14,97
71,5,hoodro01,41,25,199,26,Rodney Hood,532,7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],88,11,25,15,Team.CLEVELAND_CAVALIERS,227,32,21,30,8,46
0,0,hopsosc01,0,0,1,1,Scotty Hopson,8,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,28,0,Team.DALLAS_MAVERICKS,1,2,1,1,0,0
226,78,horfoal01,138,97,753,94,Al Horford,2277,132,[<Position.CENTER: 'CENTER'>],368,72,31,43,Team.BOSTON_CELTICS,927,120,72,339,103,427
58,6,houseda01,23,15,129,25,Danuel House,403,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],56,3,24,7,Team.PHOENIX_SUNS,152,31,23,25,13,63
7,131,howardw01,249,1,911,334,Dwight Howard,2463,208,[<Position.CENTER: 'CENTER'>],506,81,32,48,Team.CHARLOTTE_HORNETS,1347,582,81,105,255,757
115,43,huestjo01,82,33,182,6,Josh Huestis,982,26,[<Position.POWER_FORWARD: 'POWER FORWARD'>],60,10,26,15,Team.OKLAHOMA_CITY_THUNDER,159,20,69,20,42,119
14,0,hunterj01,7,3,20,2,R.J. Hunter,45,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],7,1,24,3,Team.HOUSTON_ROCKETS,19,2,5,3,0,5
0,1,huntevi01,0,0,5,0,Vince Hunter,7,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],3,0,23,0,Team.MEMPHIS_GRIZZLIES,6,0,4,0,2,1
297,99,ibakase01,209,107,784,94,Serge Ibaka,2093,90,[<Position.POWER_FORWARD: 'POWER FORWARD'>],379,76,28,29,Team.TORONTO_RAPTORS,959,118,76,62,78,400
117,38,iguodan01,99,33,320,55,Andre Iguodala,1622,67,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],148,7,34,54,Team.GOLDEN_STATE_WARRIORS,384,87,64,210,50,196
170,17,ilyaser01,92,61,401,72,Ersan İlyasova,1175,43,[<Position.POWER_FORWARD: 'POWER FORWARD'>],184,40,30,44,Team.ATLANTA_HAWKS,501,90,46,51,74,177
83,9,ilyaser01,65,30,212,33,Ersan İlyasova,554,29,[<Position.POWER_FORWARD: 'POWER FORWARD'>],93,3,30,17,Team.PHILADELPHIA_76ERS,249,45,23,39,44,110
464,20,inglejo01,178,204,718,66,Joe Ingles,2578,159,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],335,81,30,90,Team.UTAH_JAZZ,940,83,82,392,24,320
9,3,ingraan01,3,5,17,3,Andre Ingram,64,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],8,0,32,3,Team.LOS_ANGELES_LAKERS,24,3,2,7,1,5
105,43,ingrabr01,163,41,761,192,Brandon Ingram,1975,149,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],358,59,20,45,Team.LOS_ANGELES_LAKERS,949,282,59,230,57,257
407,17,irvinky01,122,166,1087,232,Kyrie Irving,1931,140,[<Position.POINT_GUARD: 'POINT GUARD'>],534,60,25,65,Team.BOSTON_CELTICS,1466,261,60,306,33,194
46,30,isaacjo01,48,16,145,19,Jonathan Isaac,536,27,[<Position.POWER_FORWARD: 'POWER FORWARD'>],55,10,20,33,Team.ORLANDO_MAGIC,145,25,27,18,16,83
46,12,iwundwe01,81,9,218,34,Wesley Iwundu,1020,30,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],93,12,23,33,Team.ORLANDO_MAGIC,229,47,62,57,36,101
86,4,jackja01,98,25,443,63,Jarrett Jack,1548,115,[<Position.POINT_GUARD: 'POINT GUARD'>],189,56,34,35,Team.NEW_YORK_KNICKS,466,75,62,348,22,169
4,0,jacksaa01,4,1,9,1,Aaron Jackson,35,1,[<Position.POINT_GUARD: 'POINT GUARD'>],3,0,31,0,Team.HOUSTON_ROCKETS,8,2,1,1,2,1
6,1,jacksde01,6,0,14,0,Demetrius Jackson,63,9,[<Position.POINT_GUARD: 'POINT GUARD'>],4,0,23,4,Team.HOUSTON_ROCKETS,8,0,12,5,4,7
1,0,jacksde01,1,1,4,1,Demetrius Jackson,17,1,[<Position.POINT_GUARD: 'POINT GUARD'>],3,0,23,1,Team.PHILADELPHIA_76ERS,8,2,3,4,1,0
217,35,jacksjo02,218,57,932,177,Josh Jackson,1959,146,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],389,35,20,80,Team.PHOENIX_SUNS,1012,279,77,119,95,256
185,13,jacksju01,81,57,419,26,Justin Jackson,1506,40,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],185,41,22,28,Team.SACRAMENTO_KINGS,453,36,68,74,27,160
169,4,jacksre01,87,52,577,112,Reggie Jackson,1201,99,[<Position.POINT_GUARD: 'POINT GUARD'>],246,45,27,27,Team.DETROIT_PISTONS,656,134,45,238,29,96
406,71,jamesle01,136,149,1580,388,LeBron James,3026,347,[<Position.POWER_FORWARD: 'POWER FORWARD'>],857,82,33,116,Team.CLEVELAND_CAVALIERS,2251,531,82,747,97,612
97,7,jamesmi02,45,26,312,64,Mike James,669,48,[<Position.POINT_GUARD: 'POINT GUARD'>],121,10,27,27,Team.PHOENIX_SUNS,332,84,32,120,12,77
1,0,jamesmi02,3,0,9,0,Mike James,18,1,[<Position.POINT_GUARD: 'POINT GUARD'>],2,0,27,1,Team.NEW_ORLEANS_PELICANS,4,0,4,6,1,0
3,23,jeffeal01,66,0,208,30,Al Jefferson,484,21,[<Position.CENTER: 'CENTER'>],111,1,33,16,Team.INDIANA_PACERS,252,36,36,30,30,113
7,1,jefferi01,11,2,27,4,Richard Jefferson,163,5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],12,0,37,2,Team.DENVER_NUGGETS,30,7,20,15,2,15
33,4,jennibr01,11,9,72,10,Brandon Jennings,205,18,[<Position.POINT_GUARD: 'POINT GUARD'>],27,0,28,6,Team.MILWAUKEE_BUCKS,73,10,14,44,5,26
157,12,jerebjo01,127,65,341,46,Jonas Jerebko,1134,27,[<Position.POWER_FORWARD: 'POWER FORWARD'>],159,19,30,24,Team.UTAH_JAZZ,429,57,74,42,53,193
32,44,johnsam01,192,10,260,52,Amir Johnson,1171,55,[<Position.CENTER: 'CENTER'>],140,18,30,45,Team.PHILADELPHIA_76ERS,342,85,74,118,123,207
1,2,johnsbr02,7,0,11,2,Brice Johnson,38,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],7,0,23,6,Team.LOS_ANGELES_CLIPPERS,16,2,9,1,2,11
0,4,johnsbr02,6,0,31,1,Brice Johnson,60,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],13,0,23,3,Team.MEMPHIS_GRIZZLIES,27,3,9,1,7,11
