attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
2,60,farieke01,169,1,626,136,Kenneth Faried,1694,91,[<Position.POWER_FORWARD: 'POWER FORWARD'>],349,64,26,32,Team.DENVER_NUGGETS,835,222,67,79,235,346
45,2,farmajo01,22,16,100,10,Jordan Farmar,291,18,[<Position.POINT_GUARD: 'POINT GUARD'>],42,10,29,15,Team.MEMPHIS_GRIZZLIES,110,10,12,37,4,21
4,91,favorde01,150,0,811,180,Derrick Favors,1983,104,[<Position.POWER_FORWARD: 'POWER FORWARD'>],418,59,24,74,Team.UTAH_JAZZ,1016,254,62,94,169,334
4,13,feliccr01,31,0,72,25,Cristiano Felício,321,13,[<Position.CENTER: 'CENTER'>],40,4,23,6,Team.CHICAGO_BULLS,105,35,31,26,30,72
213,15,feltora01,141,60,682,149,Raymond Felton,2192,121,[<Position.POINT_GUARD: 'POINT GUARD'>],277,31,31,68,Team.DALLAS_MAVERICKS,763,176,80,284,36,222
390,2,fournev01,214,156,929,199,Evan Fournier,2566,133,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],429,71,23,96,Team.ORLANDO_MAGIC,1213,238,79,213,33,192
169,16,foyera01,83,50,333,39,Randy Foye,1070,58,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],117,7,32,26,Team.DENVER_NUGGETS,323,47,54,112,16,89
81,13,foyera01,48,25,149,22,Randy Foye,572,28,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],52,1,32,13,Team.OKLAHOMA_CITY_THUNDER,151,27,27,49,8,43
17,1,fraziti01,31,3,60,8,Tim Frazier,272,27,[<Position.POINT_GUARD: 'POINT GUARD'>],20,1,25,10,Team.PORTLAND_TRAIL_BLAZERS,51,15,35,42,11,28
31,1,fraziti01,42,13,169,45,Tim Frazier,469,38,[<Position.POINT_GUARD: 'POINT GUARD'>],76,1,25,23,Team.NEW_ORLEANS_PELICANS,210,59,16,120,15,56
1,0,fredeji01,1,0,4,0,Jimmer Fredette,13,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,26,1,Team.NEW_ORLEANS_PELICANS,2,0,4,1,0,0
1,0,fredeji01,1,1,1,4,Jimmer Fredette,5,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,26,0,Team.NEW_YORK_KNICKS,7,5,2,0,0,0
121,20,fryech01,71,48,186,19,Channing Frye,754,30,[<Position.POWER_FORWARD: 'POWER FORWARD'>],81,29,32,21,Team.ORLANDO_MAGIC,229,21,44,45,23,118
114,8,fryech01,56,43,161,11,Channing Frye,446,13,[<Position.CENTER: 'CENTER'>],71,3,32,8,Team.CLEVELAND_CAVALIERS,196,14,26,26,12,81
239,19,gallida01,87,87,700,375,Danilo Gallinari,1839,77,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],287,53,27,42,Team.DENVER_NUGGETS,1036,432,53,135,52,229
224,22,gallola01,177,77,588,86,Langston Galloway,2033,61,[<Position.POINT_GUARD: 'POINT GUARD'>],231,7,24,77,Team.NEW_YORK_KNICKS,625,114,82,207,43,245
1,10,garneke01,70,0,115,14,Kevin Garnett,556,16,[<Position.POWER_FORWARD: 'POWER FORWARD'>],54,38,39,28,Team.MINNESOTA_TIMBERWOLVES,122,21,38,62,15,135
3,70,gasolma01,141,2,707,203,Marc Gasol,1791,118,[<Position.CENTER: 'CENTER'>],328,52,31,50,Team.MEMPHIS_GRIZZLIES,861,245,52,196,58,304
69,146,gasolpa01,148,24,995,229,Pau Gasol,2291,164,[<Position.CENTER: 'CENTER'>],467,72,35,42,Team.CHICAGO_BULLS,1187,289,72,294,155,638
215,51,gayru01,184,74,1007,198,Rudy Gay,2379,139,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],466,70,29,100,Team.SACRAMENTO_KINGS,1204,254,70,120,103,353
60,13,geeal01,169,17,255,44,Alonzo Gee,1632,55,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],132,38,28,63,Team.NEW_ORLEANS_PELICANS,325,66,73,72,60,185
566,29,georgpa01,230,210,1449,454,Paul George,2819,265,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],605,81,25,152,Team.INDIANA_PACERS,1874,528,81,329,79,484
3,77,gibsota01,180,0,500,101,Taj Gibson,1936,78,[<Position.POWER_FORWARD: 'POWER FORWARD'>],263,55,30,47,Team.CHICAGO_BULLS,627,146,73,106,206,298
179,11,ginobma01,99,70,435,91,Manu Ginóbili,1134,99,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],197,0,38,66,Team.SAN_ANTONIO_SPURS,555,112,58,177,26,120
0,135,goberru01,163,0,354,161,Rudy Gobert,1932,114,[<Position.CENTER: 'CENTER'>],198,60,23,45,Team.UTAH_JAZZ,557,283,61,91,208,460
41,11,goodedr01,40,7,103,9,Drew Gooden,305,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],33,0,34,8,Team.WASHINGTON_WIZARDS,82,14,30,13,28,57
99,13,goodwar01,84,23,422,130,Archie Goodwin,1114,100,[<Position.POINT_GUARD: 'POINT GUARD'>],176,13,21,27,Team.PHOENIX_SUNS,505,193,57,118,27,115
142,55,gordoaa01,153,42,579,129,Aaron Gordon,1863,66,[<Position.POWER_FORWARD: 'POWER FORWARD'>],274,37,20,59,Team.ORLANDO_MAGIC,719,193,78,128,154,353
294,14,gordoer01,98,113,552,111,Eric Gordon,1481,73,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],231,44,27,43,Team.NEW_ORLEANS_PELICANS,686,125,45,121,10,89
1,96,gortama01,193,0,764,146,Marcin Gortat,2256,121,[<Position.CENTER: 'CENTER'>],433,74,31,47,Team.WASHINGTON_WIZARDS,1012,207,75,106,222,519
9,2,goudean01,4,1,20,3,Andrew Goudelock,50,7,[<Position.POINT_GUARD: 'POINT GUARD'>],9,0,27,6,Team.HOUSTON_ROCKETS,22,4,8,4,1,1
146,127,grantje01,215,35,599,212,Jerami Grant,2066,110,[<Position.POWER_FORWARD: 'POWER FORWARD'>],251,52,21,54,Team.PHILADELPHIA_76ERS,749,322,77,135,99,262
100,10,grantje02,97,22,391,96,Jerian Grant,1265,87,[<Position.POINT_GUARD: 'POINT GUARD'>],154,6,23,50,Team.NEW_YORK_KNICKS,426,123,76,177,23,120
349,64,greenda02,141,116,561,34,Danny Green,2062,75,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],211,79,28,79,Team.SAN_ANTONIO_SPURS,572,46,79,141,48,255
258,113,greendr01,240,100,819,229,Draymond Green,2808,259,[<Position.POWER_FORWARD: 'POWER FORWARD'>],401,81,25,119,Team.GOLDEN_STATE_WARRIORS,1131,329,81,598,134,635
1,0,greener01,0,0,1,0,Erick Green,7,0,[<Position.POINT_GUARD: 'POINT GUARD'>],0,0,24,0,Team.DENVER_NUGGETS,0,0,3,1,0,1
4,0,greener01,4,1,12,2,Erick Green,35,0,[<Position.POINT_GUARD: 'POINT GUARD'>],5,0,24,1,Team.UTAH_JAZZ,13,2,6,2,3,2
260,19,greenge01,123,84,587,72,Gerald Green,1557,46,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],230,14,30,38,Team.MIAMI_HEAT,616,92,69,56,25,138
45,33,greenja01,189,15,495,103,JaMychal Green,1446,83,[<Position.POWER_FORWARD: 'POWER FORWARD'>],230,15,25,46,Team.MEMPHIS_GRIZZLIES,578,137,78,67,139,234
136,19,greenje02,102,42,557,124,Jeff Green,1544,69,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],240,31,29,40,Team.MEMPHIS_GRIZZLIES,646,155,53,98,55,186
77,21,greenje02,62,25,267,40,Jeff Green,709,24,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],114,10,29,18,Team.LOS_ANGELES_CLIPPERS,293,65,27,40,19,72
18,17,griffbl01,95,6,603,141,Blake Griffin,1170,83,[<Position.POWER_FORWARD: 'POWER FORWARD'>],301,35,26,28,Team.LOS_ANGELES_CLIPPERS,749,194,35,170,51,243
2,0,gutiejo01,3,0,11,10,Jorge Gutiérrez,63,6,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,27,3,Team.CHARLOTTE_HORNETS,22,11,12,17,0,7
172,7,hairspj02,106,54,276,34,P.J. Hairston,938,24,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],99,43,23,24,Team.CHARLOTTE_HORNETS,286,42,48,29,18,110
69,4,hairspj02,31,16,132,16,P.J. Hairston,375,17,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],46,9,23,8,Team.MEMPHIS_GRIZZLIES,124,22,18,9,7,39
45,3,hamiljo02,24,13,116,14,Jordan Hamilton,304,17,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],49,4,25,8,Team.NEW_ORLEANS_PELICANS,125,21,11,25,12,50
3,7,hansbty01,55,2,71,38,Tyler Hansbrough,343,12,[<Position.POWER_FORWARD: 'POWER FORWARD'>],32,0,30,12,Team.CHARLOTTE_HORNETS,104,65,44,8,40,49
142,7,hardati02,48,48,265,50,Tim Hardaway,864,23,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],114,1,23,21,Team.ATLANTA_HAWKS,326,56,51,51,7,79
657,51,hardeja01,229,236,1617,720,James Harden,3125,374,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],710,82,26,139,Team.HOUSTON_ROCKETS,2376,837,82,612,63,438
140,35,harklma01,124,39,411,69,Maurice Harkless,1457,62,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],195,14,22,49,Team.PORTLAND_TRAIL_BLAZERS,498,111,78,67,101,179
9,0,harpeju01,3,4,10,1,Justin Harper,35,2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],4,0,26,1,Team.DETROIT_PISTONS,13,2,5,0,0,1
1,11,harremo01,48,0,90,24,Montrezl Harrell,379,17,[<Position.POWER_FORWARD: 'POWER FORWARD'>],58,1,22,11,Team.HOUSTON_ROCKETS,140,46,39,17,25,40
158,13,harride01,124,52,374,101,Devin Harris,1280,66,[<Position.POINT_GUARD: 'POINT GUARD'>],167,0,32,60,Team.DALLAS_MAVERICKS,487,140,64,118,18,120
297,18,harriga01,143,105,765,109,Gary Harris,2439,98,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],359,76,21,97,Team.DENVER_NUGGETS,932,133,76,147,54,166
4,0,harrijo01,1,1,4,0,Joe Harris,15,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,24,0,Team.CLEVELAND_CAVALIERS,3,0,5,2,0,3
151,28,harrito02,91,47,541,120,Tobias Harris,1610,78,[<Position.POWER_FORWARD: 'POWER FORWARD'>],251,49,23,47,Team.ORLANDO_MAGIC,669,153,49,99,71,271
88,12,harrito02,62,33,348,82,Tobias Harris,903,30,[<Position.POWER_FORWARD: 'POWER FORWARD'>],166,25,23,18,Team.DETROIT_PISTONS,447,90,27,70,25,143
10,0,harriaa01,10,3,19,5,Aaron Harrison,93,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],5,0,21,6,Team.CHARLOTTE_HORNETS,18,12,21,2,4,11
9,2,hasleud01,25,1,61,12,Udonis Haslem,260,5,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,0,35,5,Team.MIAMI_HEAT,59,16,37,14,10,65
102,27,hawessp01,111,38,306,54,Spencer Hawes,1035,58,[<Position.POWER_FORWARD: 'POWER FORWARD'>],124,6,27,22,Team.CHARLOTTE_HORNETS,340,65,57,109,51,193
0,0,hayesch01,6,0,2,2,Chuck Hayes,24,3,[<Position.CENTER: 'CENTER'>],1,0,32,0,Team.HOUSTON_ROCKETS,4,2,2,2,0,8
410,27,haywago01,183,143,1202,393,Gordon Hayward,2893,202,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],521,80,25,95,Team.UTAH_JAZZ,1578,477,80,296,61,336
136,19,hendege02,87,48,529,112,Gerald Henderson,1431,68,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],232,0,28,39,Team.PORTLAND_TRAIL_BLAZERS,624,146,72,75,30,181
1,109,hensojo01,131,0,291,69,John Henson,960,64,[<Position.CENTER: 'CENTER'>],164,1,25,18,Team.MILWAUKEE_BUCKS,397,117,57,54,87,134
192,17,hezonma01,124,67,418,49,Mario Hezonja,1413,97,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],181,9,20,39,Team.ORLANDO_MAGIC,478,54,79,109,28,148
2,110,hibbero01,252,0,411,117,Roy Hibbert,1878,76,[<Position.CENTER: 'CENTER'>],182,81,29,32,Team.LOS_ANGELES_LAKERS,481,145,81,95,132,266
0,12,hicksjj01,35,0,109,27,J.J. Hickson,305,16,[<Position.CENTER: 'CENTER'>],55,9,27,10,Team.DENVER_NUGGETS,137,59,20,16,22,65
1,2,hicksjj01,12,0,46,19,J.J. Hickson,131,9,[<Position.CENTER: 'CENTER'>],25,0,27,5,Team.WASHINGTON_WIZARDS,69,44,15,7,17,28
3,26,hilarne01,156,0,384,107,Nenê Hilário,1094,76,[<Position.POWER_FORWARD: 'POWER FORWARD'>],209,11,33,54,Team.WASHINGTON_WIZARDS,525,185,57,97,52,207
314,17,hillge01,149,128,739,114,George Hill,2524,101,[<Position.POINT_GUARD: 'POINT GUARD'>],326,73,29,83,Team.INDIANA_PACERS,894,150,74,259,58,240
1,37,hilljo01,155,0,549,89,Jordan Hill,1513,92,[<Position.CENTER: 'CENTER'>],278,11,28,36,Team.INDIANA_PACERS,645,125,73,87,156,295
74,11,hillso01,68,24,208,36,Solomon Hill,866,33,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],93,3,24,37,Team.INDIANA_PACERS,246,42,59,57,39,127
50,1,hillida01,28,19,131,29,Darrun Hilliard,383,19,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],52,2,22,9,Team.DETROIT_PISTONS,152,40,38,27,5,40
56,1,hinriki01,63,23,118,15,Kirk Hinrich,555,27,[<Position.POINT_GUARD: 'POINT GUARD'>],47,7,35,13,Team.CHICAGO_BULLS,132,16,35,59,7,51
6,1,hinriki01,1,1,11,0,Kirk Hinrich,76,3,[<Position.POINT_GUARD: 'POINT GUARD'>],2,0,35,2,Team.ATLANTA_HAWKS,5,0,11,14,1,11
259,22,holidjr01,148,87,935,182,Jrue Holiday,1831,167,[<Position.POINT_GUARD: 'POINT GUARD'>],410,23,25,88,Team.NEW_ORLEANS_PELICANS,1089,216,65,391,27,168
45,4,holidju01,21,10,73,5,Justin Holiday,263,13,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,1,26,13,Team.ATLANTA_HAWKS,63,10,26,11,4,23
60,15,holidju01,40,26,155,22,Justin Holiday,510,26,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],64,4,26,19,Team.CHICAGO_BULLS,176,27,27,45,8,55
0,1,holliry01,4,0,7,0,Ryan Hollins,48,3,[<Position.CENTER: 'CENTER'>],4,3,31,0,Team.WASHINGTON_WIZARDS,8,0,5,0,7,4
0,20,holliry01,58,0,72,26,Ryan Hollins,412,21,[<Position.CENTER: 'CENTER'>],45,9,31,6,Team.MEMPHIS_GRIZZLIES,116,42,32,10,40,47
14,16,holliro01,61,4,138,37,Rondae Hollis-Jefferson,615,26,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],63,17,21,39,Team.BROOKLYN_NETS,167,52,29,43,39,115
44,40,holmeri01,92,8,222,51,Richaun Holmes,702,32,[<Position.POWER_FORWARD: 'POWER FORWARD'>],114,1,22,19,Team.PHILADELPHIA_76ERS,287,74,51,33,62,73
449,16,hoodro01,202,161,972,172,Rodney Hood,2541,125,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],408,79,23,73,Team.UTAH_JAZZ,1149,200,79,213,38,229
256,121,horfoal01,163,88,1048,103,Al Horford,2631,107,[<Position.CENTER: 'CENTER'>],529,82,29,68,Team.ATLANTA_HAWKS,1249,129,82,263,148,448
6,113,howardw01,219,0,600,232,Dwight Howard,2280,166,[<Position.CENTER: 'CENTER'>],372,71,30,69,Team.HOUSTON_ROCKETS,976,474,71,98,238,597
61,7,huertma01,76,16,230,27,Marcelo Huertas,869,80,[<Position.POINT_GUARD: 'POINT GUARD'>],97,0,32,26,Team.LOS_ANGELES_LAKERS,237,29,53,182,18,72
6,2,huestjo01,3,4,12,0,Josh Huestis,55,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],5,0,24,1,Team.OKLAHOMA_CITY_THUNDER,14,4,5,0,2,8
67,14,humphkr01,42,23,158,29,Kris Humphries,466,20,[<Position.POWER_FORWARD: 'POWER FORWARD'>],64,14,30,3,Team.WASHINGTON_WIZARDS,180,31,28,16,26,89
10,2,humphkr01,8,3,36,6,Kris Humphries,74,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],10,3,30,3,Team.PHOENIX_SUNS,29,8,4,7,11,21
31,7,humphkr01,44,8,101,32,Kris Humphries,295,14,[<Position.POWER_FORWARD: 'POWER FORWARD'>],47,0,30,10,Team.ATLANTA_HAWKS,134,45,21,13,20,51
63,4,hunterj01,29,19,98,6,R.J. Hunter,315,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],36,0,22,14,Team.BOSTON_CELTICS,97,7,36,13,2,35
184,148,ibakase01,211,60,869,91,Serge Ibaka,2500,108,[<Position.POWER_FORWARD: 'POWER FORWARD'>],416,78,26,38,Team.OKLAHOMA_CITY_THUNDER,983,121,78,66,141,392
154,19,iguodan01,102,54,368,51,Andre Iguodala,1732,79,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],176,1,32,73,Team.GOLDEN_STATE_WARRIORS,457,83,65,219,52,211
215,27,ilyaser01,120,78,508,79,Ersan İlyasova,1434,59,[<Position.POWER_FORWARD: 'POWER FORWARD'>],216,52,28,38,Team.DETROIT_PISTONS,589,109,52,55,99,183
44,6,ilyaser01,51,18,153,32,Ersan İlyasova,447,12,[<Position.POWER_FORWARD: 'POWER FORWARD'>],64,4,28,14,Team.ORLANDO_MAGIC,178,45,22,12,45,76
210,4,inglejo01,98,81,291,13,Joe Ingles,1241,65,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],124,2,28,55,Team.UTAH_JAZZ,342,18,81,96,19,132
13,3,inglida01,11,3,37,7,Damien Inglis,156,11,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],13,1,20,6,Team.MILWAUKEE_BUCKS,36,8,20,10,2,29
262,18,irvinky01,107,84,879,169,Kyrie Irving,1667,124,[<Position.POINT_GUARD: 'POINT GUARD'>],394,53,23,56,Team.CLEVELAND_CAVALIERS,1041,191,53,249,44,113
102,7,jackja01,77,31,358,100,Jarrett Jack,1027,94,[<Position.POINT_GUARD: 'POINT GUARD'>],140,32,32,34,Team.BROOKLYN_NETS,411,112,32,236,9,127
334,11,jacksre01,187,118,1244,291,Reggie Jackson,2424,223,[<Position.POINT_GUARD: 'POINT GUARD'>],540,79,25,59,Team.DETROIT_PISTONS,1489,337,79,492,58,195
282,49,jamesle01,143,87,1416,359,LeBron James,2709,249,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],737,76,31,104,Team.CLEVELAND_CAVALIERS,1920,491,76,514,111,454
0,41,jeffeal01,117,0,505,72,Al Jefferson,1096,34,[<Position.CENTER: 'CENTER'>],245,18,31,30,Team.CHARLOTTE_HORNETS,562,111,47,70,57,244
1,1,jeffeco01,8,0,22,4,Cory Jefferson,50,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],9,0,25,0,Team.PHOENIX_SUNS,22,6,8,0,6,10
173,14,jefferi01,129,66,312,58,Richard Jefferson,1326,43,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],143,5,35,33,Team.CLEVELAND_CAVALIERS,410,87,74,59,15,113
19,0,jenkijo01,11,3,70,8,John Jenkins,193,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],29,1,24,3,Team.DALLAS_MAVERICKS,69,9,21,9,4,18
32,1,jenkijo01,11,13,90,12,John Jenkins,287,16,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],42,2,24,5,Team.PHOENIX_SUNS,109,15,22,26,4,31
77,2,jennibr01,24,24,143,27,Brandon Jennings,416,22,[<Position.POINT_GUARD: 'POINT GUARD'>],53,1,26,11,Team.DETROIT_PISTONS,157,38,23,70,5,41
78,5,jennibr01,33,27,161,30,Brandon Jennings,452,35,[<Position.POINT_GUARD: 'POINT GUARD'>],59,6,26,18,Team.ORLANDO_MAGIC,175,40,25,100,11,39
108,24,jerebjo01,137,43,286,61,Jonas Jerebko,1176,52,[<Position.POWER_FORWARD: 'POWER FORWARD'>],118,0,28,20,Team.BOSTON_CELTICS,340,78,78,62,77,211
43,83,johnsam01,214,10,426,69,Amir Johnson,1800,94,[<Position.POWER_FORWARD: 'POWER FORWARD'>],249,76,28,52,Team.BOSTON_CELTICS,577,121,79,138,178,327
99,20,johnsch04,100,27,194,34,Chris Johnson,857,40,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],72,2,25,32,Team.UTAH_JAZZ,205,42,70,45,27,105
66,33,johnsja01,84,20,240,39,James Johnson,926,54,[<Position.POWER_FORWARD: 'POWER FORWARD'>],114,32,28,29,Team.TORONTO_RAPTORS,287,68,57,67,28,98
229,2,johnsjo02,100,85,608,92,Joe Johnson,1934,116,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],247,57,34,40,Team.BROOKLYN_NETS,671,108,57,232,34,190
84,2,johnsjo02,46,35,251,26,Joe Johnson,769,43,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],130,24,34,21,Team.MIAMI_HEAT,321,34,24,86,15,53
5,3,johnsor01,5,1,17,5,Orlando Johnson,47,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],5,0,26,2,Team.PHOENIX_SUNS,16,6,2,0,3,6
5,0,johnsor01,4,1,17,1,Orlando Johnson,54,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],4,1,26,1,Team.NEW_ORLEANS_PELICANS,10,2,5,2,1,5
205,12,johnsst04,178,63,600,80,Stanley Johnson,1687,114,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],225,6,19,55,Team.DETROIT_PISTONS,593,102,73,118,58,248
71,14,johnsty01,66,27,243,51,Tyler Johnson,863,47,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],118,5,23,24,Team.MIAMI_HEAT,314,64,36,79,28,81
309,56,johnswe01,173,103,515,30,Wesley Johnson,1666,54,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],208,9,28,89,Team.LOS_ANGELES_CLIPPERS,549,46,80,49,37,211
84,50,jokicni01,208,28,600,154,Nikola Jokić,1733,104,[<Position.CENTER: 'CENTER'>],307,55,20,79,Team.DENVER_NUGGETS,796,190,80,189,181,379
2,2,jonesda02,6,1,14,0,Dahntay Jones,42,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],6,0,35,1,Team.CLEVELAND_CAVALIERS,13,0,1,2,1,4
104,10,jonesja02,50,41,142,21,James Jones,463,13,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],58,0,35,11,Team.CLEVELAND_CAVALIERS,178,26,48,14,8,42
79,39,joneste01,86,25,367,77,Terrence Jones,1044,49,[<Position.POWER_FORWARD: 'POWER FORWARD'>],166,11,24,23,Team.HOUSTON_ROCKETS,434,116,50,41,62,149
53,3,jonesty01,33,16,156,28,Tyus Jones,573,33,[<Position.POINT_GUARD: 'POINT GUARD'>],56,0,19,31,Team.MINNESOTA_TIMBERWOLVES,156,39,37,108,7,40
1,177,jordade01,207,0,508,266,DeAndre Jordan,2598,107,[<Position.CENTER: 'CENTER'>],357,77,27,51,Team.LOS_ANGELES_CLIPPERS,980,619,77,90,267,792
110,20,josepco01,131,30,585,133,Cory Joseph,2046,102,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],257,4,24,63,Team.TORONTO_RAPTORS,677,174,80,250,39,171
4,1,kamanch01,15,1,43,3,Chris Kaman,112,8,[<Position.CENTER: 'CENTER'>],20,2,33,1,Team.PORTLAND_TRAIL_BLAZERS,44,3,16,11,7,17
202,43,kaminfr01,126,68,525,108,Frank Kaminsky,1708,58,[<Position.CENTER: 'CENTER'>],215,3,22,38,Team.CHARLOTTE_HORNETS,606,148,81,98,69,266
21,33,kanteen01,166,10,719,200,Enes Kanter,1721,115,[<Position.CENTER: 'CENTER'>],414,1,23,26,Team.OKLAHOMA_CITY_THUNDER,1038,251,82,33,249,415
37,2,karasse01,27,11,74,26,Sergey Karasev,399,22,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],30,5,22,6,Team.BROOKLYN_NETS,97,28,40,35,8,50
0,5,kaunsa01,11,0,17,5,Sasha Kaun,95,7,[<Position.CENTER: 'CENTER'>],9,0,30,4,Team.CLEVELAND_CAVALIERS,23,11,25,3,12,14
37,10,kellyry01,39,5,149,37,Ryan Kelly,470,18,[<Position.POWER_FORWARD: 'POWER FORWARD'>],55,0,24,13,Team.LOS_ANGELES_LAKERS,152,54,36,20,21,100
7,3,kiddgmi01,9,3,61,20,Michael Kidd-Gilchrist,205,8,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],33,7,22,3,Team.CHARLOTTE_HORNETS,89,29,7,9,12,33
17,0,kilpase01,7,4,21,7,Sean Kilpatrick,82,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],8,0,26,2,Team.DENVER_NUGGETS,27,8,8,3,2,4
97,2,kilpase01,30,35,249,53,Sean Kilpatrick,534,27,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],115,0,26,10,Team.BROOKLYN_NETS,318,59,23,26,10,40
351,20,knighbr03,124,120,895,156,Brandon Knight,1870,177,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],371,50,24,61,Team.PHOENIX_SUNS,1018,183,52,263,36,166
397,35,korveky01,161,158,616,45,Kyle Korver,2401,98,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],268,80,34,60,Team.ATLANTA_HAWKS,739,54,80,164,14,246
0,70,koufoko01,185,0,444,57,Kosta Koufos,1482,48,[<Position.CENTER: 'CENTER'>],236,14,26,40,Team.SACRAMENTO_KINGS,529,104,78,33,169,254
181,30,lambje01,105,56,510,64,Jeremy Lamb,1227,50,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],230,0,23,42,Team.CHARLOTTE_HORNETS,580,88,66,77,44,208
13,9,landrca01,69,6,250,67,Carl Landry,569,22,[<Position.POWER_FORWARD: 'POWER FORWARD'>],139,12,32,12,Team.PHILADELPHIA_76ERS,351,91,36,32,49,97
108,12,larkish01,121,39,502,83,Shane Larkin,1751,146,[<Position.POINT_GUARD: 'POINT GUARD'>],222,17,23,95,Team.BROOKLYN_NETS,566,107,78,342,28,152
53,15,lauvejo01,115,13,380,62,Joffrey Lauvergne,1041,54,[<Position.CENTER: 'CENTER'>],195,15,24,13,Team.DENVER_NUGGETS,465,69,59,56,77,213
316,17,lavinza01,193,123,959,161,Zach LaVine,2294,155,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],433,33,20,69,Team.MINNESOTA_TIMBERWOLVES,1150,203,82,251,27,201
94,6,lawsoty01,71,31,287,56,Ty Lawson,1176,82,[<Position.POINT_GUARD: 'POINT GUARD'>],111,12,28,43,Team.HOUSTON_ROCKETS,309,80,53,180,20,69
14,1,lawsoty01,16,5,67,3,Ty Lawson,235,13,[<Position.POINT_GUARD: 'POINT GUARD'>],28,1,28,10,Team.INDIANA_PACERS,64,6,13,57,6,25
