attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
0,83,farieke01,234,0,689,163,Kenneth Faried,2248,113,[<Position.POWER_FORWARD: 'POWER FORWARD'>],380,80,23,81,Team.DENVER_NUGGETS,923,266,80,77,260,474
5,130,favorde01,247,0,568,179,Derrick Favors,1787,129,[<Position.POWER_FORWARD: 'POWER FORWARD'>],274,8,21,67,Team.UTAH_JAZZ,727,260,77,75,184,362
258,14,feltora01,130,93,882,101,Raymond Felton,2313,155,[<Position.POINT_GUARD: 'POINT GUARD'>],377,68,28,94,Team.NEW_YORK_KNICKS,948,128,68,372,51,143
14,8,fieldla01,63,2,223,34,Landry Fields,1037,42,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],102,22,24,32,Team.TORONTO_RAPTORS,240,53,51,60,59,149
23,2,fishede01,24,10,65,21,Derek Fisher,229,18,[<Position.POINT_GUARD: 'POINT GUARD'>],23,9,38,5,Team.DALLAS_MAVERICKS,77,23,9,31,0,15
57,1,fishede01,31,20,96,14,Derek Fisher,346,12,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,0,38,14,Team.OKLAHOMA_CITY_THUNDER,98,15,24,16,2,20
54,1,fournev01,65,22,152,30,Evan Fournier,428,32,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],75,4,20,19,Team.DENVER_NUGGETS,202,39,38,44,6,29
434,27,foyera01,190,178,738,118,Randy Foye,2249,92,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],293,72,29,66,Team.UTAH_JAZZ,882,144,82,167,17,110
156,3,fredeji01,64,65,409,85,Jimmer Fredette,967,68,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],172,0,23,31,Team.SACRAMENTO_KINGS,494,99,69,92,19,52
0,11,freeljo01,67,0,142,18,Joel Freeland,477,19,[<Position.POWER_FORWARD: 'POWER FORWARD'>],58,1,25,13,Team.PORTLAND_TRAIL_BLAZERS,134,27,51,13,40,79
362,36,gallida01,130,135,871,286,Danilo Gallinari,2309,111,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],364,71,24,64,Team.DENVER_NUGGETS,1149,348,71,176,65,302
109,31,garcifr01,66,40,205,12,Francisco García,710,20,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],77,15,31,32,Team.SACRAMENTO_KINGS,206,14,40,43,7,61
70,7,garcifr01,22,27,95,6,Francisco García,319,12,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],41,5,31,14,Team.HOUSTON_ROCKETS,115,7,18,20,1,22
16,62,garneke01,154,2,850,158,Kevin Garnett,2022,110,[<Position.CENTER: 'CENTER'>],422,68,36,78,Team.BOSTON_CELTICS,1004,201,68,159,75,455
15,0,garredi02,5,3,49,5,Diante Garrett,149,16,[<Position.POINT_GUARD: 'POINT GUARD'>],16,0,24,10,Team.PHOENIX_SUNS,40,10,19,31,5,10
14,139,gasolma01,255,1,869,268,Marc Gasol,2796,157,[<Position.CENTER: 'CENTER'>],429,80,28,80,Team.MEMPHIS_GRIZZLIES,1127,316,80,318,184,438
28,61,gasolpa01,93,8,579,125,Pau Gasol,1655,104,[<Position.POWER_FORWARD: 'POWER FORWARD'>],270,42,32,24,Team.LOS_ANGELES_LAKERS,673,178,49,200,111,310
129,31,gayru01,87,40,688,121,Rudy Gay,1541,104,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],281,42,26,56,Team.MEMPHIS_GRIZZLIES,723,156,42,108,56,193
131,22,gayru01,95,44,565,119,Rudy Gay,1146,94,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],240,32,26,57,Team.TORONTO_RAPTORS,643,139,33,94,43,169
219,29,geeal01,199,69,744,163,Alonzo Gee,2541,132,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],305,82,25,107,Team.CLEVELAND_CAVALIERS,842,205,82,133,75,245
52,4,gelabmi01,47,16,139,21,Mickaël Gelabale,644,16,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],72,13,29,16,Team.MINNESOTA_TIMBERWOLVES,181,24,36,26,32,67
469,51,georgpa01,227,170,1176,221,Paul George,2972,233,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],493,79,22,143,Team.INDIANA_PACERS,1377,274,79,327,88,515
163,4,gibsoda01,89,56,247,26,Daniel Gibson,919,31,[<Position.POINT_GUARD: 'POINT GUARD'>],84,3,26,30,Team.CLEVELAND_CAVALIERS,250,37,46,82,5,55
4,90,gibsota01,166,0,441,89,Taj Gibson,1459,76,[<Position.POWER_FORWARD: 'POWER FORWARD'>],214,5,27,27,Team.CHICAGO_BULLS,517,131,65,61,125,220
235,13,ginobma01,114,83,539,164,Manu Ginóbili,1393,132,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],229,0,35,80,Team.SAN_ANTONIO_SPURS,705,206,60,274,30,171
5,6,goodedr01,21,1,61,11,Drew Gooden,151,9,[<Position.CENTER: 'CENTER'>],20,0,31,5,Team.MILWAUKEE_BUCKS,52,16,16,6,13,18
292,16,gordobe01,134,113,760,107,Ben Gordon,1560,136,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],310,0,29,35,Team.CHARLOTTE_BOBCATS,840,127,75,141,18,112
173,8,gordoer01,75,56,584,187,Eric Gordon,1264,117,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],235,40,24,45,Team.NEW_ORLEANS_HORNETS,713,222,42,137,10,67
3,98,gortama01,127,0,566,90,Marcin Gortat,1876,99,[<Position.CENTER: 'CENTER'>],295,61,28,40,Team.PHOENIX_SUNS,680,138,61,75,128,388
0,0,goudean01,0,0,2,0,Andrew Goudelock,6,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,24,0,Team.LOS_ANGELES_LAKERS,0,0,1,0,1,0
10,1,grangda01,6,2,35,5,Danny Granger,74,4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],10,0,29,2,Team.INDIANA_PACERS,27,8,5,3,3,6
0,5,grayaa01,85,0,90,23,Aaron Gray,513,36,[<Position.CENTER: 'CENTER'>],48,16,28,7,Team.TORONTO_RAPTORS,119,44,42,33,48,85
413,54,greenda02,124,177,663,67,Danny Green,2201,94,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],297,80,25,92,Team.SAN_ANTONIO_SPURS,838,79,80,141,36,208
67,25,greendr01,159,14,257,45,Draymond Green,1061,51,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],84,1,22,42,Team.GOLDEN_STATE_WARRIORS,227,55,79,53,58,202
188,23,greenge01,64,59,424,52,Gerald Green,1080,53,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],155,7,27,19,Team.INDIANA_PACERS,421,65,60,50,31,110
182,68,greenje02,175,70,806,214,Jeff Green,2252,132,[<Position.POWER_FORWARD: 'POWER FORWARD'>],376,17,26,56,Team.BOSTON_CELTICS,1036,265,81,128,55,263
166,12,greenwi01,96,71,386,23,Willie Green,1188,31,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],178,60,31,29,Team.LOS_ANGELES_CLIPPERS,450,32,72,55,17,80
28,50,griffbl01,231,5,1072,281,Blake Griffin,2598,185,[<Position.POWER_FORWARD: 'POWER FORWARD'>],577,80,23,97,Team.LOS_ANGELES_CLIPPERS,1440,426,80,299,186,476
0,6,haddaha01,15,0,21,1,Hamed Haddadi,87,4,[<Position.CENTER: 'CENTER'>],7,0,27,1,Team.MEMPHIS_GRIZZLIES,15,2,13,4,10,14
0,21,haddaha01,45,0,61,13,Hamed Haddadi,235,27,[<Position.CENTER: 'CENTER'>],28,0,27,5,Team.PHOENIX_SUNS,69,25,17,8,33,54
73,8,hamiljo02,24,27,201,13,Jordan Hamilton,397,19,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],84,1,22,15,Team.DENVER_NUGGETS,208,26,40,23,32,63
52,5,hamilri01,93,16,475,66,Richard Hamilton,1088,84,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],204,45,34,24,Team.CHICAGO_BULLS,490,77,50,119,16,67
23,2,hansbbe01,23,6,45,21,Ben Hansbrough,200,18,[<Position.POINT_GUARD: 'POINT GUARD'>],15,0,25,7,Team.INDIANA_PACERS,57,27,28,21,2,16
3,18,hansbty01,152,0,407,216,Tyler Hansbrough,1366,78,[<Position.POWER_FORWARD: 'POWER FORWARD'>],176,8,27,29,Team.INDIANA_PACERS,568,300,81,36,161,212
486,38,hardeja01,178,179,1337,674,James Harden,2985,295,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],585,78,23,142,Team.HOUSTON_ROCKETS,2023,792,78,455,62,317
117,62,harklma01,144,32,564,73,Maurice Harkless,1974,69,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],260,59,19,88,Team.ORLANDO_MAGIC,625,128,76,50,122,213
5,1,harrejo01,4,1,9,1,Josh Harrellson,31,3,[<Position.CENTER: 'CENTER'>],4,0,23,1,Team.MIAMI_HEAT,10,2,6,0,3,4
30,1,harrial01,18,8,57,3,Al Harrington,119,7,[<Position.CENTER: 'CENTER'>],20,0,32,4,Team.ORLANDO_MAGIC,51,4,10,10,6,21
230,13,harride01,103,77,443,112,Devin Harris,1421,88,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],194,34,29,64,Team.ATLANTA_HAWKS,577,154,58,197,6,110
1,0,harrite01,3,0,8,6,Terrel Harris,29,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],2,0,25,0,Team.MIAMI_HEAT,10,8,7,2,4,5
7,3,harrite01,14,0,19,1,Terrel Harris,108,13,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],2,0,25,2,Team.NEW_ORLEANS_HORNETS,5,2,13,7,0,17
21,7,harrito02,31,7,115,23,Tobias Harris,325,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],53,14,20,8,Team.MILWAUKEE_BUCKS,136,26,28,13,17,40
87,37,harrito02,89,27,397,80,Tobias Harris,974,48,[<Position.POWER_FORWARD: 'POWER FORWARD'>],180,20,20,24,Team.ORLANDO_MAGIC,467,111,27,56,56,174
0,15,hasleud01,173,0,251,32,Udonis Haslem,1414,45,[<Position.POWER_FORWARD: 'POWER FORWARD'>],129,59,32,30,Team.MIAMI_HEAT,290,45,75,38,97,307
87,113,hawessp01,233,31,811,122,Spencer Hawes,2233,131,[<Position.CENTER: 'CENTER'>],376,40,24,24,Team.PHILADELPHIA_76ERS,905,157,82,183,173,417
1,18,hayesch01,114,0,190,30,Chuck Hayes,1209,44,[<Position.CENTER: 'CENTER'>],84,1,29,31,Team.SACRAMENTO_KINGS,198,48,74,112,113,186
246,38,haywago01,125,102,773,243,Gordon Hayward,2104,120,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],336,27,22,58,Team.UTAH_JAZZ,1017,294,72,213,51,174
4,0,haywala01,3,0,10,6,Lazar Hayward,31,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,0,26,2,Team.MINNESOTA_TIMBERWOLVES,10,6,4,3,0,4
1,49,haywobr01,125,0,216,30,Brendan Haywood,1162,50,[<Position.CENTER: 'CENTER'>],93,17,33,16,Team.CHARLOTTE_BOBCATS,216,66,61,29,125,165
100,34,hendege02,149,33,855,258,Gerald Henderson,2133,108,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],382,58,25,68,Team.CHARLOTTE_BOBCATS,1055,313,68,177,55,195
11,5,henryxa01,72,4,161,58,Xavier Henry,625,31,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],66,2,21,16,Team.NEW_ORLEANS_HORNETS,194,92,50,13,21,69
3,42,hensojo01,83,0,336,56,John Henson,827,47,[<Position.POWER_FORWARD: 'POWER FORWARD'>],162,9,22,19,Team.MILWAUKEE_BUCKS,380,105,63,31,116,181
4,206,hibbero01,279,1,859,166,Roy Hibbert,2269,162,[<Position.CENTER: 'CENTER'>],385,79,26,39,Team.INDIANA_PACERS,937,224,79,113,296,360
2,51,hicksjj01,160,0,744,182,J.J. Hickson,2323,145,[<Position.CENTER: 'CENTER'>],418,80,24,48,Team.PORTLAND_TRAIL_BLAZERS,1018,268,80,88,266,562
5,0,higgico01,5,1,19,1,Cory Higgins,32,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],6,0,23,3,Team.CHARLOTTE_BOBCATS,14,2,6,5,1,2
1,37,hilarne01,171,0,594,196,Nenê Hilário,1659,139,[<Position.POWER_FORWARD: 'POWER FORWARD'>],285,49,30,55,Team.WASHINGTON_WIZARDS,766,269,61,177,101,306
353,26,hillge01,134,130,871,174,George Hill,2620,116,[<Position.POINT_GUARD: 'POINT GUARD'>],386,76,26,81,Team.INDIANA_PACERS,1076,213,76,355,47,237
11,7,hillgr01,39,3,98,14,Grant Hill*,437,25,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],38,0,40,11,Team.LOS_ANGELES_CLIPPERS,93,24,29,26,6,43
2,19,hilljo01,55,0,155,40,Jordan Hill,458,26,[<Position.POWER_FORWARD: 'POWER FORWARD'>],77,1,25,8,Team.LOS_ANGELES_LAKERS,194,61,29,13,82,84
182,25,hinriki01,192,71,422,70,Kirk Hinrich,1764,99,[<Position.POINT_GUARD: 'POINT GUARD'>],159,60,32,63,Team.CHICAGO_BULLS,459,98,60,314,16,142
247,32,holidjr01,170,91,1288,182,Jrue Holiday,2926,292,[<Position.POINT_GUARD: 'POINT GUARD'>],555,78,22,123,Team.PHILADELPHIA_76ERS,1383,242,78,625,89,240
16,6,holidju01,7,4,48,6,Justin Holiday,142,9,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],16,0,23,3,Team.PHILADELPHIA_76ERS,42,8,9,15,0,14
0,34,holliry01,133,0,114,66,Ryan Hollins,663,44,[<Position.CENTER: 'CENTER'>],70,0,28,6,Team.LOS_ANGELES_CLIPPERS,206,88,60,11,50,89
2,1,honeyty01,2,0,11,2,Tyler Honeycutt,32,5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],3,0,22,0,Team.SACRAMENTO_KINGS,8,2,9,2,3,7
6,78,horfoal01,163,3,1060,134,Al Horford,2756,147,[<Position.CENTER: 'CENTER'>],576,74,26,78,Team.ATLANTA_HAWKS,1289,208,74,240,195,562
6,186,howardw01,291,1,813,355,Dwight Howard,2722,225,[<Position.CENTER: 'CENTER'>],470,76,27,84,Team.LOS_ANGELES_LAKERS,1296,721,76,108,251,694
16,3,howarjo01,18,5,77,7,Josh Howard,207,10,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],31,4,32,10,Team.MINNESOTA_TIMBERWOLVES,74,12,11,4,9,27
0,0,howarju01,9,0,19,1,Juwan Howard,51,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],10,2,39,0,Team.MIAMI_HEAT,21,1,7,6,0,8
2,33,humphkr01,127,0,310,97,Kris Humphries,1191,57,[<Position.POWER_FORWARD: 'POWER FORWARD'>],139,21,27,16,Team.BROOKLYN_NETS,375,123,65,32,126,239
57,242,ibakase01,213,20,778,143,Serge Ibaka,2486,125,[<Position.POWER_FORWARD: 'POWER FORWARD'>],446,80,23,28,Team.OKLAHOMA_CITY_THUNDER,1055,191,80,43,222,395
287,52,iguodan01,127,91,879,155,Andre Iguodala,2779,206,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],396,80,29,139,Team.DENVER_NUGGETS,1038,270,80,433,82,341
214,36,ilyaser01,185,95,803,125,Ersan İlyasova,2012,75,[<Position.POWER_FORWARD: 'POWER FORWARD'>],371,54,25,68,Team.MILWAUKEE_BUCKS,962,157,73,117,154,366
279,21,irvinky01,146,109,1070,248,Kyrie Irving,2048,191,[<Position.POINT_GUARD: 'POINT GUARD'>],484,59,20,89,Team.CLEVELAND_CAVALIERS,1325,290,59,350,34,182
88,3,iveyro01,73,37,144,9,Royal Ivey,698,20,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],62,5,31,23,Team.PHILADELPHIA_76ERS,170,16,53,32,16,41
203,11,jackja01,134,82,857,167,Jarrett Jack,2349,157,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],387,4,29,60,Team.GOLDEN_STATE_WARRIORS,1023,198,79,439,21,222
104,13,jacksre01,84,24,325,52,Reggie Jackson,993,53,[<Position.POINT_GUARD: 'POINT GUARD'>],149,0,22,29,Team.OKLAHOMA_CITY_THUNDER,374,62,70,122,21,145
170,14,jacksst02,89,46,330,49,Stephen Jackson,1075,77,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],123,6,34,37,Team.SAN_ANTONIO_SPURS,341,70,55,80,22,133
2,38,jamesbe01,64,0,103,25,Bernard James,457,18,[<Position.CENTER: 'CENTER'>],53,11,27,12,Team.DALLAS_MAVERICKS,131,41,46,6,52,79
0,0,jamesda01,0,0,0,0,Damion James,0,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,25,0,Team.BROOKLYN_NETS,0,0,2,0,0,1
254,67,jamesle01,110,103,1354,403,LeBron James,2877,226,[<Position.POWER_FORWARD: 'POWER FORWARD'>],765,76,28,129,Team.MIAMI_HEAT,2036,535,76,551,97,513
125,3,jamesmi01,95,48,271,23,Mike James,862,55,[<Position.POINT_GUARD: 'POINT GUARD'>],101,23,37,26,Team.DALLAS_MAVERICKS,273,29,45,139,9,63
233,22,jamisan01,124,84,575,94,Antawn Jamison,1636,53,[<Position.POWER_FORWARD: 'POWER FORWARD'>],267,6,36,30,Team.LOS_ANGELES_LAKERS,712,136,76,50,109,253
17,89,jeffeal01,170,2,1236,167,Al Jefferson,2578,105,[<Position.CENTER: 'CENTER'>],611,78,28,80,Team.UTAH_JAZZ,1391,217,78,164,156,564
45,7,jefferi01,45,14,136,38,Richard Jefferson,568,23,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],62,1,32,14,Team.GOLDEN_STATE_WARRIORS,176,53,56,31,5,79
2,6,jeffrja01,58,0,54,12,Jared Jeffries,350,17,[<Position.POWER_FORWARD: 'POWER FORWARD'>],16,0,31,6,Team.PORTLAND_TRAIL_BLAZERS,44,23,38,14,26,34
2,1,jenkich01,18,1,83,10,Charles Jenkins,291,19,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],35,0,23,9,Team.GOLDEN_STATE_WARRIORS,81,18,47,28,5,16
0,1,jenkich01,4,0,38,2,Charles Jenkins,150,2,[<Position.POINT_GUARD: 'POINT GUARD'>],14,1,23,6,Team.PHILADELPHIA_76ERS,30,4,12,16,3,8
138,10,jenkijo01,37,53,294,59,John Jenkins,902,40,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],131,2,21,12,Team.ATLANTA_HAWKS,374,70,61,56,17,77
461,10,jennibr01,155,173,1247,230,Brandon Jennings,2897,203,[<Position.POINT_GUARD: 'POINT GUARD'>],497,80,23,125,Team.MILWAUKEE_BUCKS,1397,281,80,521,59,187
83,8,jerebjo01,90,25,316,68,Jonas Jerebko,892,42,[<Position.POWER_FORWARD: 'POWER FORWARD'>],142,2,25,38,Team.DETROIT_PISTONS,377,88,49,43,68,117
13,110,johnsam01,301,5,606,136,Amir Johnson,2325,117,[<Position.POWER_FORWARD: 'POWER FORWARD'>],336,38,25,81,Team.TORONTO_RAPTORS,813,187,81,122,227,384
0,28,johnsch03,49,0,75,21,Chris Johnson,284,13,[<Position.CENTER: 'CENTER'>],48,0,27,7,Team.MINNESOTA_TIMBERWOLVES,117,34,30,8,20,40
18,0,johnsch04,5,6,25,1,Chris Johnson,102,3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],11,0,22,4,Team.MEMPHIS_GRIZZLIES,29,2,8,2,5,6
13,14,johnsiv01,131,1,356,81,Ivan Johnson,1035,71,[<Position.POWER_FORWARD: 'POWER FORWARD'>],185,5,28,56,Team.ATLANTA_HAWKS,452,131,69,46,76,190
21,50,johnsja01,99,2,283,40,James Johnson,878,68,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],117,11,25,41,Team.SACRAMENTO_KINGS,276,67,54,58,49,96
395,14,johnsjo02,99,148,1052,132,Joe Johnson,2642,123,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],445,72,31,49,Team.BROOKLYN_NETS,1170,161,72,253,53,165
94,9,johnsor01,51,36,180,23,Orlando Johnson,619,29,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],72,0,23,11,Team.INDIANA_PACERS,203,32,51,47,20,90
155,18,johnswe01,56,50,396,27,Wesley Johnson,953,48,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],161,21,25,22,Team.PHOENIX_SUNS,399,35,50,34,21,102
1,0,johnsda03,0,0,4,0,Darius Johnson-Odom,6,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,23,0,Team.LOS_ANGELES_LAKERS,0,0,4,1,1,3
37,5,jonesda02,73,8,140,66,Dahntay Jones,635,22,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],50,15,32,10,Team.DALLAS_MAVERICKS,174,82,50,28,13,57
12,1,jonesda02,46,3,82,21,Dahntay Jones,381,16,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],32,4,32,12,Team.ATLANTA_HAWKS,88,31,28,20,11,20
35,22,jonesde01,55,9,218,34,DeQuan Jones,803,30,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],95,17,22,19,Team.ORLANDO_MAGIC,233,51,63,16,17,88
9,2,jonesdo02,29,1,109,35,Dominique Jones,338,38,[<Position.POINT_GUARD: 'POINT GUARD'>],40,3,24,14,Team.DALLAS_MAVERICKS,116,53,29,83,18,27
53,6,jonesja02,16,16,61,2,James Jones,221,3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],21,0,32,2,Team.MIAMI_HEAT,60,4,38,13,0,22
0,5,joneske01,25,0,107,9,Kevin Jones,334,8,[<Position.POWER_FORWARD: 'POWER FORWARD'>],43,0,23,9,Team.CLEVELAND_CAVALIERS,95,15,32,10,38,40
2,6,jonespe01,23,0,99,10,Perry Jones,280,15,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],39,1,21,5,Team.OKLAHOMA_CITY_THUNDER,88,15,38,10,12,50
0,1,jonesso01,3,0,1,0,Solomon Jones,26,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],0,1,28,0,Team.NEW_YORK_KNICKS,0,0,2,0,1,2
19,19,joneste01,21,5,94,13,Terrence Jones,276,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],43,0,21,12,Team.HOUSTON_ROCKETS,104,17,19,15,28,37
0,112,jordade01,192,0,488,96,DeAndre Jordan,2010,100,[<Position.CENTER: 'CENTER'>],314,82,24,48,Team.LOS_ANGELES_CLIPPERS,724,249,82,28,210,384
21,4,josepco01,25,6,110,18,Cory Joseph,388,21,[<Position.POINT_GUARD: 'POINT GUARD'>],51,9,21,15,Team.SAN_ANTONIO_SPURS,126,21,28,53,12,40
2,0,josepkr01,2,0,11,3,Kris Joseph,24,2,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,0,24,0,Team.BOSTON_CELTICS,7,4,6,1,1,4
1,0,josepkr01,1,0,3,2,Kris Joseph,30,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,24,3,Team.BROOKLYN_NETS,2,4,4,0,0,2
1,52,kamanch01,141,0,617,67,Chris Kaman,1363,103,[<Position.CENTER: 'CENTER'>],313,52,30,29,Team.DALLAS_MAVERICKS,693,85,66,51,97,275
1,32,kanteen01,116,1,379,93,Enes Kanter,1078,101,[<Position.CENTER: 'CENTER'>],206,2,20,28,Team.UTAH_JAZZ,506,117,70,31,135,169
325,25,kiddja01,125,114,409,40,Jason Kidd*,2043,76,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],152,48,39,125,Team.NEW_YORK_KNICKS,458,48,76,249,50,273
9,70,kiddgmi01,164,2,613,140,Michael Kidd-Gilchrist,2025,101,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],281,77,19,54,Team.CHARLOTTE_BOBCATS,704,187,78,117,131,324
120,62,kirilan01,82,35,560,188,Andrei Kirilenko,2034,119,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],284,64,31,96,Team.MINNESOTA_TIMBERWOLVES,791,250,64,177,102,260
66,2,kleizli01,45,20,144,32,Linas Kleiza,376,14,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],48,3,28,4,Team.TORONTO_RAPTORS,148,38,20,16,10,42
327,8,knighbr03,157,120,878,165,Brandon Knight,2365,205,[<Position.POINT_GUARD: 'POINT GUARD'>],357,75,21,58,Team.DETROIT_PISTONS,999,225,75,303,54,193
414,37,korveky01,170,189,601,67,Kyle Korver,2259,70,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],277,60,31,70,Team.ATLANTA_HAWKS,810,78,74,146,23,270
1,103,koufoko01,246,0,508,58,Kosta Koufos,1817,53,[<Position.CENTER: 'CENTER'>],295,81,23,44,Team.DENVER_NUGGETS,648,104,81,32,211,351
0,9,kravtvi01,32,0,46,11,Viacheslav Kravtsov,224,14,[<Position.CENTER: 'CENTER'>],33,0,25,5,Team.DETROIT_PISTONS,77,37,25,9,24,21
16,0,lambdo01,27,4,95,8,Doron Lamb,280,16,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],33,0,21,7,Team.MILWAUKEE_BUCKS,78,15,23,20,3,14
21,0,lambdo01,25,10,68,12,Doron Lamb,297,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],27,0,21,6,Team.ORLANDO_MAGIC,76,19,24,12,5,24
30,2,lambje01,13,9,68,14,Jeremy Lamb,147,6,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],24,0,20,2,Team.OKLAHOMA_CITY_THUNDER,71,14,23,5,5,13
3,31,landrca01,190,1,602,223,Carl Landry,1876,115,[<Position.POWER_FORWARD: 'POWER FORWARD'>],325,2,29,35,Team.GOLDEN_STATE_WARRIORS,874,273,81,65,180,303
232,8,lawsoty01,135,85,971,235,Ty Lawson,2513,182,[<Position.POINT_GUARD: 'POINT GUARD'>],448,71,25,107,Team.DENVER_NUGGETS,1216,311,73,501,36,162
156,21,leeco01,139,58,530,62,Courtney Lee,1941,84,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],246,39,27,89,Team.BOSTON_CELTICS,612,72,78,143,31,159
4,22,leeda02,246,0,1160,255,David Lee,2907,207,[<Position.POWER_FORWARD: 'POWER FORWARD'>],602,79,29,67,Team.GOLDEN_STATE_WARRIORS,1459,320,79,279,218,668
24,6,leema01,30,8,76,12,Malcolm Lee,289,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],29,12,22,12,Team.MINNESOTA_TIMBERWOLVES,78,20,16,20,15,24
174,32,leonaka01,99,65,526,104,Kawhi Leonard,1810,62,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],260,57,21,97,Team.SAN_ANTONIO_SPURS,689,126,58,93,63,283
7,38,leoname01,168,3,277,72,Meyers Leonard,1206,49,[<Position.CENTER: 'CENTER'>],151,9,20,11,Team.PORTLAND_TRAIL_BLAZERS,377,89,69,33,80,175
3,0,leuerjo01,11,0,28,2,Jon Leuer,91,5,[<Position.CENTER: 'CENTER'>],10,0,23,2,Team.CLEVELAND_CAVALIERS,22,6,9,5,5,8
0,0,leuerjo01,10,0,24,4,Jon Leuer,96,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],15,0,23,4,Team.MEMPHIS_GRIZZLIES,34,7,19,3,8,16
