attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
234,4,doolike01,119,81,519,78,Keyon Dooling,1757,91,[<Position.POINT_GUARD: 'POINT GUARD'>],206,22,30,54,Team.MILWAUKEE_BUCKS,571,94,80,243,12,105
0,17,dorsejo01,78,0,99,31,Joey Dorsey,522,39,[<Position.CENTER: 'CENTER'>],52,9,27,24,Team.TORONTO_RAPTORS,135,65,43,27,79,111
383,4,douglto01,177,143,755,85,Toney Douglas,1971,89,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],314,9,24,89,Team.NEW_YORK_KNICKS,856,107,81,244,65,179
46,13,douglch01,73,15,273,74,Chris Douglas-Roberts,884,35,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],117,12,24,29,Team.MILWAUKEE_BUCKS,323,89,44,50,7,81
10,2,dowdeza01,30,3,125,16,Zabian Dowdell,292,29,[<Position.POINT_GUARD: 'POINT GUARD'>],51,0,26,20,Team.PHOENIX_SUNS,121,17,24,51,5,15
101,6,dragigo01,90,28,316,59,Goran Dragić,856,96,[<Position.POINT_GUARD: 'POINT GUARD'>],133,2,24,36,Team.PHOENIX_SUNS,353,97,48,149,24,62
54,4,dragigo01,35,28,125,24,Goran Dragić,378,21,[<Position.POINT_GUARD: 'POINT GUARD'>],59,3,24,14,Team.HOUSTON_ROCKETS,170,36,22,55,12,44
253,20,dudleja01,139,105,629,162,Jared Dudley,2140,77,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],300,15,25,87,Team.PHOENIX_SUNS,867,218,82,108,111,207
52,2,duhonch01,30,13,129,14,Chris Duhon,774,61,[<Position.POINT_GUARD: 'POINT GUARD'>],49,5,28,16,Team.ORLANDO_MAGIC,125,25,51,118,9,43
4,146,duncati01,119,0,838,184,Tim Duncan,2156,122,[<Position.CENTER: 'CENTER'>],419,76,34,50,Team.SAN_ANTONIO_SPURS,1022,257,76,203,169,509
254,30,dunlemi02,107,102,520,100,Mike Dunleavy,1683,69,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],240,44,30,40,Team.INDIANA_PACERS,682,125,61,105,28,248
1,0,duprero01,2,0,4,0,Ronald Dupree,13,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,30,0,Team.TORONTO_RAPTORS,2,0,3,1,0,3
414,76,duranke01,159,145,1538,594,Kevin Durant,3038,218,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],711,78,22,88,Team.OKLAHOMA_CITY_THUNDER,2161,675,78,214,57,476
5,5,ebankde01,7,2,51,18,Devin Ebanks,118,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,0,21,4,Team.LOS_ANGELES_LAKERS,62,23,20,2,15,12
121,3,ellinwa01,85,48,397,42,Wayne Ellington,1181,53,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],160,8,23,28,Team.MINNESOTA_TIMBERWOLVES,410,53,62,72,26,82
379,23,ellismo01,203,137,1611,340,Monta Ellis,3227,252,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],726,80,25,168,Team.GOLDEN_STATE_WARRIORS,1929,431,80,450,44,237
0,14,elsonfr01,84,0,113,26,Francisco Elson,610,32,[<Position.CENTER: 'CENTER'>],54,1,34,21,Team.UTAH_JAZZ,134,31,62,33,35,80
0,11,elyme01,50,0,51,13,Melvin Ely,366,14,[<Position.CENTER: 'CENTER'>],28,2,32,4,Team.DENVER_NUGGETS,69,21,30,14,27,47
0,21,erdense01,92,0,97,34,Semih Erden,531,32,[<Position.CENTER: 'CENTER'>],58,7,24,13,Team.BOSTON_CELTICS,150,54,37,19,31,76
0,3,erdense01,12,0,14,5,Semih Erden,64,2,[<Position.CENTER: 'CENTER'>],4,1,24,2,Team.CLEVELAND_CAVALIERS,13,6,4,1,6,5
1,17,evansje01,50,0,115,26,Jeremy Evans,463,19,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],76,3,23,17,Team.UTAH_JAZZ,178,37,49,24,36,61
89,5,evansma01,74,28,201,24,Maurice Evans,837,15,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],79,12,32,16,Team.ATLANTA_HAWKS,210,28,47,30,23,61
78,9,evansma01,55,27,223,28,Maurice Evans,712,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],98,12,32,18,Team.WASHINGTON_WIZARDS,251,30,26,15,29,43
1,6,evansre01,89,0,103,48,Reggie Evans,798,39,[<Position.POWER_FORWARD: 'POWER FORWARD'>],42,18,30,29,Team.TORONTO_RAPTORS,132,88,30,38,119,226
148,30,evansty01,143,43,933,205,Tyreke Evans,2107,184,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],382,53,21,85,Team.SACRAMENTO_KINGS,1012,266,57,319,46,229
2,1,ewingpa02,1,0,5,3,Patrick Ewing,19,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,26,0,Team.NEW_ORLEANS_HORNETS,3,4,7,2,1,1
91,28,eyengch01,78,25,306,18,Christian Eyenga,947,47,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],130,18,21,34,Team.CLEVELAND_CAVALIERS,303,28,44,35,27,96
304,6,farmajo01,128,109,651,82,Jordan Farmar,1796,139,[<Position.POINT_GUARD: 'POINT GUARD'>],255,18,24,62,Team.NEW_JERSEY_NETS,701,100,73,368,24,149
0,41,favorde01,183,0,276,71,Derrick Favors,1091,56,[<Position.POWER_FORWARD: 'POWER FORWARD'>],141,23,19,18,Team.NEW_JERSEY_NETS,353,116,56,21,126,171
0,27,favorde01,63,0,140,32,Derrick Favors,444,21,[<Position.POWER_FORWARD: 'POWER FORWARD'>],74,4,19,11,Team.UTAH_JAZZ,180,57,22,18,45,70
268,11,feltora01,113,88,801,157,Raymond Felton,2074,176,[<Position.POINT_GUARD: 'POINT GUARD'>],339,54,26,97,Team.NEW_YORK_KNICKS,923,181,54,488,40,154
61,0,feltora01,37,28,204,37,Raymond Felton,663,45,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],88,0,26,28,Team.DENVER_NUGGETS,241,60,21,137,8,67
361,14,fernaru01,134,116,575,126,Rudy Fernández,1821,88,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],213,3,25,87,Team.PORTLAND_TRAIL_BLAZERS,668,146,78,193,37,135
1,16,fesenky01,90,0,100,18,Kyrylo Fesenko,456,25,[<Position.CENTER: 'CENTER'>],44,1,24,4,Team.UTAH_JAZZ,106,46,53,18,34,74
219,17,fieldla01,114,86,602,113,Landry Fields,2541,107,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],299,81,22,80,Team.NEW_YORK_KNICKS,797,147,82,155,105,416
159,8,fishede01,192,63,529,83,Derek Fisher,2297,70,[<Position.POINT_GUARD: 'POINT GUARD'>],206,82,36,99,Team.LOS_ANGELES_LAKERS,558,103,82,224,14,138
100,3,flynnjo01,58,31,296,32,Jonny Flynn,983,113,[<Position.POINT_GUARD: 'POINT GUARD'>],108,8,21,34,Team.MINNESOTA_TIMBERWOLVES,279,42,53,182,12,65
58,6,forbega01,77,19,273,59,Gary Forbes,791,46,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],124,11,25,23,Team.DENVER_NUGGETS,326,87,63,49,28,88
32,8,fordtj01,69,6,236,35,T.J. Ford,773,63,[<Position.POINT_GUARD: 'POINT GUARD'>],91,3,27,35,Team.INDIANA_PACERS,223,48,41,141,17,64
3,31,fosteje01,127,0,167,27,Jeff Foster,940,26,[<Position.CENTER: 'CENTER'>],80,3,34,24,Team.INDIANA_PACERS,187,48,56,46,160,190
217,21,foyera01,122,71,531,133,Randy Foye,1551,95,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],206,24,27,47,Team.LOS_ANGELES_CLIPPERS,616,149,63,170,13,90
439,79,fryech01,272,171,829,89,Channing Frye,2541,73,[<Position.POWER_FORWARD: 'POWER FORWARD'>],358,64,27,46,Team.PHOENIX_SUNS,976,107,77,96,65,448
1,18,gadzuda01,63,0,88,5,Dan Gadzuric,297,21,[<Position.CENTER: 'CENTER'>],37,4,32,10,Team.GOLDEN_STATE_WARRIORS,79,14,28,11,53,33
0,11,gadzuda01,28,0,41,5,Dan Gadzuric,166,8,[<Position.POWER_FORWARD: 'POWER FORWARD'>],17,5,32,3,Team.NEW_JERSEY_NETS,39,13,14,3,18,31
6,0,gainesu01,4,2,22,5,Sundiata Gaines,65,6,[<Position.POINT_GUARD: 'POINT GUARD'>],7,0,24,3,Team.MINNESOTA_TIMBERWOLVES,21,10,8,6,1,5
15,1,gainesu01,10,3,35,2,Sundiata Gaines,90,8,[<Position.POINT_GUARD: 'POINT GUARD'>],15,0,24,4,Team.TORONTO_RAPTORS,35,6,6,11,2,6
17,0,gainesu01,11,4,48,11,Sundiata Gaines,146,13,[<Position.POINT_GUARD: 'POINT GUARD'>],20,0,24,9,Team.NEW_JERSEY_NETS,55,20,10,25,10,14
239,18,gallida01,117,83,509,259,Danilo Gallinari,1671,58,[<Position.POWER_FORWARD: 'POWER FORWARD'>],211,48,22,38,Team.NEW_YORK_KNICKS,764,290,48,82,48,181
54,9,gallida01,27,20,131,78,Danilo Gallinari,433,25,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],54,12,22,13,Team.DENVER_NUGGETS,206,101,14,22,11,65
224,49,garcifr01,126,81,475,65,Francisco García,1386,45,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],207,34,29,51,Team.SACRAMENTO_KINGS,560,76,58,71,24,109
5,57,garneke01,148,1,822,187,Kevin Garnett,2220,115,[<Position.POWER_FORWARD: 'POWER FORWARD'>],434,71,34,95,Team.BOSTON_CELTICS,1056,217,71,171,83,548
7,136,gasolma01,265,3,691,220,Marc Gasol,2586,146,[<Position.CENTER: 'CENTER'>],364,81,26,74,Team.MEMPHIS_GRIZZLIES,951,294,81,200,154,415
3,130,gasolpa01,203,1,1120,354,Pau Gasol,3037,142,[<Position.CENTER: 'CENTER'>],593,82,30,48,Team.LOS_ANGELES_LAKERS,1541,430,82,273,268,568
144,58,gayru01,131,57,869,194,Rudy Gay,2152,135,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],409,54,24,91,Team.MEMPHIS_GRIZZLIES,1069,241,54,153,82,254
0,2,geeal01,3,0,3,0,Alonzo Gee,18,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,23,0,Team.SAN_ANTONIO_SPURS,2,0,5,0,2,1
2,0,geeal01,10,0,27,8,Alonzo Gee,127,8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],12,5,23,7,Team.WASHINGTON_WIZARDS,32,12,11,5,11,11
49,16,geeal01,81,17,234,64,Alonzo Gee,973,44,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],108,29,23,33,Team.CLEVELAND_CAVALIERS,297,80,40,33,49,108
138,26,georgpa01,127,41,395,77,Paul George,1265,70,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],179,19,20,62,Team.INDIANA_PACERS,476,101,61,65,37,187
293,21,gibsoda01,154,118,660,134,Daniel Gibson,1865,80,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],264,15,24,48,Team.CLEVELAND_CAVALIERS,780,163,67,201,24,153
8,106,gibsota01,203,1,502,100,Taj Gibson,1742,71,[<Position.POWER_FORWARD: 'POWER FORWARD'>],234,19,25,39,Team.CHICAGO_BULLS,569,148,80,58,162,296
441,28,ginobma01,163,154,1018,357,Manu Ginóbili,2426,174,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],441,79,33,123,Team.SAN_ANTONIO_SPURS,1393,410,80,393,42,253
211,12,gomesry01,159,72,505,61,Ryan Gomes,2095,55,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],207,62,28,62,Team.LOS_ANGELES_CLIPPERS,547,85,76,118,61,193
20,18,goodedr01,98,3,362,81,Drew Gooden,860,46,[<Position.POWER_FORWARD: 'POWER FORWARD'>],156,18,29,21,Team.MILWAUKEE_BUCKS,396,102,35,47,73,165
266,16,gordobe01,178,107,770,136,Ben Gordon,2131,141,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],339,27,27,48,Team.DETROIT_PISTONS,921,160,82,171,41,154
291,18,gordoer01,115,106,949,287,Eric Gordon,2112,151,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],427,56,22,71,Team.LOS_ANGELES_CLIPPERS,1247,348,56,244,45,119
0,21,gortama01,52,0,81,12,Marcin Gortat,396,17,[<Position.CENTER: 'CENTER'>],44,2,26,7,Team.ORLANDO_MAGIC,100,18,25,17,38,80
4,70,gortama01,136,1,522,128,Marcin Gortat,1636,64,[<Position.CENTER: 'CENTER'>],294,12,26,29,Team.PHOENIX_SUNS,717,175,55,53,110,403
30,7,grahajo01,73,9,179,29,Joey Graham,586,28,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],82,8,28,6,Team.CLEVELAND_CAVALIERS,202,36,39,18,8,76
21,1,grahast01,106,5,200,31,Stephen Graham,959,38,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],81,28,28,14,Team.NEW_JERSEY_NETS,198,38,59,40,17,106
407,62,grangda01,213,157,1260,395,Danny Granger,2763,206,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],535,79,27,89,Team.INDIANA_PACERS,1622,466,79,203,87,338
0,12,grayaa01,96,0,99,17,Aaron Gray,531,32,[<Position.CENTER: 'CENTER'>],56,6,26,11,Team.NEW_ORLEANS_HORNETS,129,34,41,16,59,112
19,1,greenda02,7,7,35,0,Danny Green,92,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],17,0,23,2,Team.SAN_ANTONIO_SPURS,41,0,8,2,3,12
184,21,greenje02,142,56,618,148,Jeff Green,1815,76,[<Position.POWER_FORWARD: 'POWER FORWARD'>],270,49,24,40,Team.OKLAHOMA_CITY_THUNDER,744,181,49,89,57,217
27,16,greenje02,68,8,202,50,Jeff Green,612,23,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],98,2,24,13,Team.BOSTON_CELTICS,254,63,26,19,16,70
155,13,greenwi01,143,54,609,78,Willie Green,1674,67,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],270,13,29,36,Team.NEW_ORLEANS_HORNETS,672,100,77,74,22,139
154,20,greendo01,88,45,386,43,Donté Greene,1127,60,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],156,21,22,36,Team.SACRAMENTO_KINGS,400,65,69,48,49,98
0,0,greenor01,0,0,2,1,Orien Greene,5,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,28,1,Team.NEW_JERSEY_NETS,3,2,3,1,0,0
24,45,griffbl01,252,7,1376,446,Blake Griffin,3112,223,[<Position.POWER_FORWARD: 'POWER FORWARD'>],696,82,21,63,Team.LOS_ANGELES_CLIPPERS,1845,695,82,312,270,719
1,13,haddaha01,29,0,58,15,Hamed Haddadi,168,11,[<Position.CENTER: 'CENTER'>],30,0,25,2,Team.MEMPHIS_GRIZZLIES,75,23,31,5,24,44
144,4,hamilri01,95,55,671,146,Richard Hamilton,1498,88,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],288,39,32,39,Team.DETROIT_PISTONS,777,172,55,171,24,102
2,15,hansbty01,160,0,613,197,Tyler Hansbrough,1535,76,[<Position.POWER_FORWARD: 'POWER FORWARD'>],285,29,25,37,Team.INDIANA_PACERS,767,253,70,41,145,221
10,7,haranlu01,36,2,71,5,Luke Harangody,241,5,[<Position.POWER_FORWARD: 'POWER FORWARD'>],28,0,23,4,Team.BOSTON_CELTICS,63,8,28,10,17,38
56,10,haranlu01,44,14,135,14,Luke Harangody,399,11,[<Position.POWER_FORWARD: 'POWER FORWARD'>],51,0,23,11,Team.CLEVELAND_CAVALIERS,130,18,21,20,23,65
324,24,hardeja01,207,113,684,289,James Harden,2189,106,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],298,5,21,92,Team.OKLAHOMA_CITY_THUNDER,998,343,82,176,42,213
328,10,harrial01,202,117,675,86,Al Harrington,1665,106,[<Position.POWER_FORWARD: 'POWER FORWARD'>],281,3,30,39,Team.DENVER_NUGGETS,765,117,73,101,76,256
110,5,harride01,130,33,612,258,Devin Harris,1724,158,[<Position.POINT_GUARD: 'POINT GUARD'>],260,54,27,57,Team.NEW_JERSEY_NETS,811,307,54,411,11,118
70,2,harride01,33,25,201,77,Devin Harris,530,49,[<Position.POINT_GUARD: 'POINT GUARD'>],83,16,27,13,Team.UTAH_JAZZ,268,95,17,92,6,34
92,7,harrima01,65,34,289,71,Manny Harris,933,63,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],108,15,21,31,Team.CLEVELAND_CAVALIERS,321,93,54,85,36,104
0,1,harrimi01,2,0,6,2,Mike Harris,16,1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],3,0,27,0,Team.HOUSTON_ROCKETS,8,4,4,1,2,3
0,3,hasleud01,39,0,86,16,Udonis Haslem,345,14,[<Position.POWER_FORWARD: 'POWER FORWARD'>],44,0,30,7,Team.MIAMI_HEAT,104,20,13,6,29,77
37,71,hawessp01,201,9,568,47,Spencer Hawes,1718,97,[<Position.CENTER: 'CENTER'>],264,81,22,29,Team.PHILADELPHIA_76ERS,584,88,81,121,129,336
2,49,hayesch01,200,0,463,94,Chuck Hayes,2079,86,[<Position.CENTER: 'CENTER'>],244,63,27,79,Team.HOUSTON_ROCKETS,582,142,74,202,219,380
74,19,haywago01,106,35,293,69,Gordon Hayward,1218,70,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],142,17,20,30,Team.UTAH_JAZZ,388,97,72,81,41,98
60,7,haywala01,44,17,154,33,Lazar Hayward,419,19,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],55,0,24,12,Team.MINNESOTA_TIMBERWOLVES,160,42,42,28,23,47
1,74,haywobr01,146,0,223,64,Brendan Haywood,1331,51,[<Position.CENTER: 'CENTER'>],128,8,31,16,Team.DALLAS_MAVERICKS,320,177,72,19,129,247
64,9,headlu01,43,25,164,39,Luther Head,586,32,[<Position.POINT_GUARD: 'POINT GUARD'>],68,14,28,10,Team.SACRAMENTO_KINGS,200,50,36,70,16,44
36,32,hendege02,118,7,570,128,Gerald Henderson,1661,64,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],259,30,23,50,Team.CHARLOTTE_BOBCATS,653,163,68,101,49,158
17,3,henryxa01,48,2,160,33,Xavier Henry,527,13,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],65,16,19,11,Team.MEMPHIS_GRIZZLIES,165,52,38,18,9,28
4,142,hibbero01,256,0,890,205,Roy Hibbert,2244,185,[<Position.CENTER: 'CENTER'>],410,80,24,33,Team.INDIANA_PACERS,1025,275,81,166,182,428
5,54,hicksjj01,215,0,936,247,J.J. Hickson,2256,173,[<Position.CENTER: 'CENTER'>],429,66,22,48,Team.CLEVELAND_CAVALIERS,1105,367,80,91,217,478
5,73,hilarne01,238,1,654,286,Nenê Hilário,2291,134,[<Position.CENTER: 'CENTER'>],402,75,28,84,Team.DENVER_NUGGETS,1091,402,75,149,145,426
204,21,hillge01,153,77,633,233,George Hill,2148,99,[<Position.POINT_GUARD: 'POINT GUARD'>],287,5,24,66,Team.SAN_ANTONIO_SPURS,884,270,76,193,24,175
114,35,hillgr01,184,45,825,213,Grant Hill*,2409,134,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],399,80,38,64,Team.PHOENIX_SUNS,1056,257,80,200,77,261
2,52,hilljo01,157,0,352,60,Jordan Hill,1125,62,[<Position.CENTER: 'CENTER'>],173,11,23,14,Team.HOUSTON_ROCKETS,406,85,72,29,128,178
112,10,hinriki01,119,43,438,92,Kirk Hinrich,1471,84,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],198,29,30,56,Team.WASHINGTON_WIZARDS,531,105,48,210,14,115
76,7,hinriki01,66,32,185,14,Kirk Hinrich,686,37,[<Position.POINT_GUARD: 'POINT GUARD'>],80,22,30,19,Team.ATLANTA_HAWKS,206,21,24,78,7,46
222,29,holidjr01,203,81,999,172,Jrue Holiday,2901,218,[<Position.POINT_GUARD: 'POINT GUARD'>],446,82,20,120,Team.PHILADELPHIA_76ERS,1145,209,82,531,68,264
0,42,holliry01,199,0,219,111,Ryan Hollins,1182,67,[<Position.CENTER: 'CENTER'>],131,16,26,22,Team.CLEVELAND_CAVALIERS,373,163,70,26,70,116
4,80,horfoal01,193,2,921,150,Al Horford,2704,119,[<Position.CENTER: 'CENTER'>],513,77,24,59,Team.ATLANTA_HAWKS,1178,188,77,266,182,536
175,3,houseed01,68,68,321,38,Eddie House,978,29,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],128,1,32,32,Team.MIAMI_HEAT,362,40,56,62,9,83
7,186,howardw01,258,0,1044,546,Dwight Howard,2935,279,[<Position.CENTER: 'CENTER'>],619,78,25,107,Team.ORLANDO_MAGIC,1784,916,78,107,309,789
29,5,howarjo01,34,7,162,29,Josh Howard,409,20,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],58,10,30,13,Team.WASHINGTON_WIZARDS,152,47,18,24,18,56
0,4,howarju01,61,0,125,29,Juwan Howard,592,25,[<Position.POWER_FORWARD: 'POWER FORWARD'>],55,0,37,10,Team.MIAMI_HEAT,139,35,57,23,36,86
15,1,hudsole01,10,4,24,2,Lester Hudson,73,7,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,26,4,Team.WASHINGTON_WIZARDS,18,4,11,17,1,4
1,80,humphkr01,168,0,583,127,Kris Humphries,2061,103,[<Position.POWER_FORWARD: 'POWER FORWARD'>],307,44,25,33,Team.NEW_JERSEY_NETS,741,191,74,84,225,546
1,198,ibakase01,267,0,617,138,Serge Ibaka,2216,71,[<Position.POWER_FORWARD: 'POWER FORWARD'>],335,44,21,31,Team.OKLAHOMA_CITY_THUNDER,808,184,82,22,214,408
181,38,iguodan01,109,61,759,208,Andre Iguodala,2469,138,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],338,67,27,101,Team.PHILADELPHIA_76ERS,945,300,67,422,61,326
1,58,ilgauzy01,185,0,319,36,Zydrunas Ilgauskas,1145,52,[<Position.CENTER: 'CENTER'>],162,51,35,23,Team.MIAMI_HEAT,360,46,72,26,108,179
0,27,mbengdj01,52,0,49,13,Didier Ilunga-Mbenga,330,21,[<Position.CENTER: 'CENTER'>],23,0,30,6,Team.NEW_ORLEANS_HORNETS,59,18,41,6,35,51
121,24,ilyaser01,159,36,507,93,Ersan İlyasova,1505,63,[<Position.POWER_FORWARD: 'POWER FORWARD'>],221,34,23,51,Team.MILWAUKEE_BUCKS,571,104,60,56,105,260
16,1,iveyro01,17,7,38,2,Royal Ivey,155,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],16,0,29,6,Team.OKLAHOMA_CITY_THUNDER,41,2,25,7,2,14
24,0,jackja01,25,4,122,40,Jarrett Jack,347,34,[<Position.POINT_GUARD: 'POINT GUARD'>],48,13,27,14,Team.TORONTO_RAPTORS,140,46,13,59,6,36
84,6,jackja01,77,29,515,142,Jarrett Jack,1375,76,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],212,2,27,40,Team.NEW_ORLEANS_HORNETS,595,168,70,183,14,117
11,3,jacksda01,61,3,158,30,Darnell Jackson,486,23,[<Position.POWER_FORWARD: 'POWER FORWARD'>],77,2,25,12,Team.SACRAMENTO_KINGS,187,49,59,14,49,45
359,28,jacksst02,161,121,1059,249,Stephen Jackson,2405,209,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],435,67,32,80,Team.CHARLOTTE_BOBCATS,1240,305,67,241,53,251
3,12,jamesda01,36,0,103,18,Damion James,403,25,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],46,9,23,16,Team.NEW_JERSEY_NETS,110,28,25,20,17,68
279,50,jamesle01,163,92,1485,503,LeBron James,3063,284,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],758,79,26,124,Team.MIAMI_HEAT,2111,663,79,554,80,510
263,30,jamisan01,137,91,876,171,Antawn Jamison,1842,77,[<Position.POWER_FORWARD: 'POWER FORWARD'>],374,38,34,50,Team.CLEVELAND_CAVALIERS,1010,234,56,93,86,289
0,0,jeffeot01,1,0,3,0,Othyus Jeffers,8,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,25,0,Team.SAN_ANTONIO_SPURS,2,0,1,1,0,2
4,0,jeffeot01,31,1,62,30,Othyus Jeffers,314,13,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],30,1,25,17,Team.WASHINGTON_WIZARDS,91,46,16,19,25,40
0,153,jeffeal01,238,0,1319,220,Al Jefferson,2940,105,[<Position.CENTER: 'CENTER'>],654,82,26,46,Team.UTAH_JAZZ,1528,289,82,149,235,559
307,34,jefferi01,164,135,642,148,Richard Jefferson,2459,93,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],304,81,30,38,Team.SAN_ANTONIO_SPURS,891,195,81,107,54,256
6,3,jeffrja01,21,1,36,4,Jared Jeffries,138,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],11,0,29,7,Team.HOUSTON_ROCKETS,27,10,18,11,20,15
3,14,jeffrja01,54,1,50,8,Jared Jeffries,463,17,[<Position.POWER_FORWARD: 'POWER FORWARD'>],19,9,29,24,Team.NEW_YORK_KNICKS,47,19,24,25,42,39
303,21,jennibr01,131,98,926,199,Brandon Jennings,2169,146,[<Position.POINT_GUARD: 'POINT GUARD'>],361,61,21,95,Team.MILWAUKEE_BUCKS,1019,246,63,305,42,192
30,2,jetereu01,54,6,259,37,Eugene Jeter,858,51,[<Position.POINT_GUARD: 'POINT GUARD'>],106,1,27,29,Team.SACRAMENTO_KINGS,255,41,62,162,9,61
13,32,jianlyi01,115,3,347,62,Yi Jianlian,1112,51,[<Position.POWER_FORWARD: 'POWER FORWARD'>],145,11,23,27,Team.WASHINGTON_WIZARDS,355,91,63,25,79,169
1,88,johnsam01,263,0,495,126,Amir Johnson,1853,69,[<Position.POWER_FORWARD: 'POWER FORWARD'>],281,54,23,53,Team.TORONTO_RAPTORS,688,160,72,81,189,272
12,1,johnsar02,31,5,101,13,Armon Johnson,277,38,[<Position.POINT_GUARD: 'POINT GUARD'>],46,0,21,5,Team.PORTLAND_TRAIL_BLAZERS,110,22,38,45,11,25
0,6,johnsch03,18,0,18,13,Chris Johnson,106,8,[<Position.CENTER: 'CENTER'>],7,1,25,3,Team.PORTLAND_TRAIL_BLAZERS,27,18,10,2,11,16
0,3,johnsch03,3,0,3,2,Chris Johnson,32,2,[<Position.CENTER: 'CENTER'>],2,0,25,0,Team.BOSTON_CELTICS,6,2,4,1,1,4
9,9,johnsja01,25,2,41,6,James Johnson,123,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],17,0,23,8,Team.CHICAGO_BULLS,42,13,13,14,6,18
25,28,johnsja01,70,6,196,41,James Johnson,699,46,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],91,25,23,25,Team.TORONTO_RAPTORS,229,58,25,75,31,87
300,7,johnsjo02,131,89,1161,195,Joe Johnson,2554,146,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],514,72,29,47,Team.ATLANTA_HAWKS,1312,243,72,338,59,232
3,1,johnstr01,11,1,30,7,Trey Johnson,81,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],10,0,26,1,Team.TORONTO_RAPTORS,28,8,7,11,2,5
